#chrom	chrom_start	chrom_stop	length	left_gene	left_strand	right_gene	right_strand
Chr_5	2709765	2712011	2247	CC1G_08170.2	-1	CC1G_08171.2	+1
Chr_5	2713791	2714056	266	CC1G_08171.2	+1	CC1G_08172.2	-1
Chr_5	2714975	2715946	972	CC1G_08172.2	-1	CC1G_08173.2	+1
Chr_5	2718481	2720478	1998	CC1G_08173.2	+1	CC1G_08175.2	+1
Chr_5	2722123	2722686	564	CC1G_08175.2	+1	CC1G_14705.2	-1
Chr_5	2723589	2724755	1167	CC1G_14705.2	-1	CC1G_08178.2	+1
Chr_5	2725704	2726143	440	CC1G_08178.2	+1	CC1G_08179.2	-1
Chr_5	2727003	2727802	800	CC1G_08179.2	-1	CC1G_08180.2	+1
Chr_5	2728637	2728778	142	CC1G_08180.2	+1	CC1G_08181.2	-1
Chr_5	2729664	2731220	1557	CC1G_08181.2	-1	CC1G_14706.2	+1
Chr_5	2732608	2739149	6542	CC1G_14706.2	+1	CC1G_13378.2	+1
Chr_5	2740226	2740526	301	CC1G_13378.2	+1	CC1G_13379.2	+1
Chr_5	2741114	2742817	1704	CC1G_13379.2	+1	CC1G_13278.2	-1
Chr_5	2743839	2744412	574	CC1G_13278.2	-1	CC1G_14707.2	+1
Chr_5	2748115	2748669	555	CC1G_14707.2	+1	CC1G_13282.2	-1
Chr_5	2749310	2750482	1173	CC1G_13282.2	-1	CC1G_10625.2	+1
Chr_5	2752517	2753122	606	CC1G_10625.2	+1	CC1G_10626.2	-1
Chr_5	2753584	2754993	1410	CC1G_10626.2	-1	CC1G_14708.2	-1
Chr_5	2760699	2761171	473	CC1G_14708.2	-1	CC1G_10630.2	+1
Chr_5	2763174	2763724	551	CC1G_10630.2	+1	CC1G_10631.2	+1
Chr_5	2765387	2766884	1498	CC1G_10631.2	+1	CC1G_10632.2	+1
Chr_5	2768676	2768951	276	CC1G_10632.2	+1	CC1G_10633.2	+1
Chr_5	2770744	2770884	141	CC1G_10633.2	+1	CC1G_10634.2	-1
Chr_5	2773103	2773889	787	CC1G_10634.2	-1	CC1G_10635.2	-1
Chr_5	2778119	2778781	663	CC1G_10635.2	-1	CC1G_10636.2	+1
Chr_5	2782707	2783120	414	CC1G_10636.2	+1	CC1G_10637.2	-1
Chr_5	2785137	2785516	380	CC1G_10637.2	-1	CC1G_10638.2	-1
Chr_5	2786630	2787246	617	CC1G_10638.2	-1	CC1G_10639.2	-1
Chr_5	2789104	2789507	404	CC1G_10639.2	-1	CC1G_10640.2	-1
Chr_5	2792028	2792552	525	CC1G_10640.2	-1	CC1G_10641.2	-1
Chr_5	2794919	2795607	689	CC1G_10641.2	-1	CC1G_10642.2	+1
Chr_5	2797258	2797701	444	CC1G_10642.2	+1	CC1G_10643.2	+1
Chr_5	2799035	2799301	267	CC1G_10643.2	+1	CC1G_10644.2	-1
Chr_5	2802060	2803394	1335	CC1G_10644.2	-1	CC1G_10646.2	-1
Chr_5	2805558	2805949	392	CC1G_10646.2	-1	CC1G_10647.2	-1
Chr_5	2806793	2807066	274	CC1G_10647.2	-1	CC1G_10648.2	-1
Chr_5	2808649	2809572	924	CC1G_10648.2	-1	CC1G_10649.2	+1
Chr_5	2810288	2810520	233	CC1G_10649.2	+1	CC1G_10650.2	-1
Chr_5	2817171	2817612	442	CC1G_10650.2	-1	CC1G_10651.2	+1
Chr_5	2818980	2819360	381	CC1G_10651.2	+1	CC1G_14709.2	-1
Chr_5	2822546	2822698	153	CC1G_14709.2	-1	CC1G_14710.2	-1
Chr_5	2824099	2824302	204	CC1G_14710.2	-1	CC1G_10653.2	-1
Chr_5	2826441	2827010	570	CC1G_10653.2	-1	CC1G_10654.2	-1
Chr_5	2829021	2829764	744	CC1G_10654.2	-1	CC1G_10655.2	-1
Chr_5	2831585	2832107	523	CC1G_10655.2	-1	CC1G_10656.2	+1
Chr_5	2833050	2833190	141	CC1G_10656.2	+1	CC1G_10657.2	-1
Chr_5	2834228	2834635	408	CC1G_10657.2	-1	CC1G_10658.2	+1
Chr_5	2835407	2835705	299	CC1G_10658.2	+1	CC1G_14711.2	-1
Chr_5	2836021	2836058	38	CC1G_14711.2	-1	CC1G_10659.2	-1
Chr_5	2837304	2837814	511	CC1G_10659.2	-1	CC1G_10660.2	+1
Chr_5	2841556	2842058	503	CC1G_10660.2	+1	CC1G_10661.2	+1
Chr_5	2844010	2844568	559	CC1G_10661.2	+1	CC1G_10662.2	+1
Chr_5	2845936	2847529	1594	CC1G_10662.2	+1	CC1G_08824.2	+1
Chr_5	2848267	2849818	1552	CC1G_08824.2	+1	CC1G_14712.2	-1
Chr_5	2852270	2852486	217	CC1G_14712.2	-1	CC1G_14713.2	-1
Chr_5	2855342	2855617	276	CC1G_14713.2	-1	CC1G_08826.2	+1
Chr_5	2857546	2857648	103	CC1G_08826.2	+1	CC1G_08827.2	-1
Chr_5	2859444	2859854	411	CC1G_08827.2	-1	CC1G_08828.2	+1
Chr_5	2861707	2861907	201	CC1G_08828.2	+1	CC1G_08829.2	-1
Chr_5	2863642	2864602	961	CC1G_08829.2	-1	CC1G_08830.2	-1
Chr_5	2866331	2867053	723	CC1G_08830.2	-1	CC1G_08831.2	-1
Chr_5	2868763	2869377	615	CC1G_08831.2	-1	CC1G_08832.2	-1
Chr_5	2871682	2873452	1771	CC1G_08832.2	-1	CC1G_08833.2	+1
Chr_5	2875815	2876269	455	CC1G_08833.2	+1	CC1G_08834.2	-1
Chr_5	2881167	2881727	561	CC1G_08834.2	-1	CC1G_08835.2	+1
Chr_5	2882593	2883250	658	CC1G_08835.2	+1	CC1G_08836.2	+1
Chr_5	2885101	2885835	735	CC1G_08836.2	+1	CC1G_08837.2	-1
Chr_5	2887504	2887892	389	CC1G_08837.2	-1	CC1G_08838.2	-1
Chr_5	2889612	2890558	947	CC1G_08838.2	-1	CC1G_14714.2	-1
Chr_5	2891358	2891938	581	CC1G_14714.2	-1	CC1G_08839.2	-1
Chr_5	2892948	2893596	649	CC1G_08839.2	-1	CC1G_08840.2	+1
Chr_5	2894486	2896336	1851	CC1G_08840.2	+1	CC1G_14715.2	+1
Chr_5	2898188	2898909	722	CC1G_14715.2	+1	CC1G_08841.2	-1
Chr_5	2900372	2901493	1122	CC1G_08841.2	-1	CC1G_08842.2	+1
Chr_5	2905294	2905985	692	CC1G_08842.2	+1	CC1G_08843.2	+1
Chr_5	2906895	2907288	394	CC1G_08843.2	+1	CC1G_08844.2	-1
Chr_5	2908038	2908706	669	CC1G_08844.2	-1	CC1G_08845.2	-1
Chr_5	2909294	2909906	613	CC1G_08845.2	-1	CC1G_14716.2	-1
Chr_5	2910633	2913442	2810	CC1G_14716.2	-1	CC1G_08847.2	-1
Chr_5	2915888	2915941	54	CC1G_08847.2	-1	CC1G_08848.2	+1
Chr_5	2917555	2918911	1357	CC1G_08848.2	+1	CC1G_08849.2	-1
Chr_5	2922698	2923159	462	CC1G_08849.2	-1	CC1G_14717.2	-1
Chr_5	2932862	2936030	3169	CC1G_14717.2	-1	CC1G_08852.2	+1
Chr_5	2938665	2939968	1304	CC1G_08852.2	+1	CC1G_08853.2	-1
Chr_5	2941813	2942216	404	CC1G_08853.2	-1	CC1G_08854.2	+1
Chr_5	2943934	2944080	147	CC1G_08854.2	+1	CC1G_14718.2	-1
Chr_5	2944759	2953413	8655	CC1G_14718.2	-1	CC1G_08858.2	-1
Chr_5	2954128	2955510	1383	CC1G_08858.2	-1	CC1G_08859.2	-1
Chr_5	2957293	2957818	526	CC1G_08859.2	-1	CC1G_08860.2	-1
Chr_5	2960959	2961610	652	CC1G_08860.2	-1	CC1G_08861.2	-1
Chr_5	2962275	2962594	320	CC1G_08861.2	-1	CC1G_08862.2	+1
Chr_5	2964731	2967646	2916	CC1G_08862.2	+1	CC1G_08863.2	+1
Chr_5	2968725	2969240	516	CC1G_08863.2	+1	CC1G_08864.2	+1
Chr_5	2969658	2970308	651	CC1G_08864.2	+1	CC1G_08865.2	-1
Chr_5	2970771	2972026	1256	CC1G_08865.2	-1	CC1G_08866.2	-1
Chr_5	2973702	2974668	967	CC1G_08866.2	-1	CC1G_08867.2	-1
Chr_5	2975563	2975784	222	CC1G_08867.2	-1	CC1G_08868.2	+1
Chr_5	2976401	2977562	1162	CC1G_08868.2	+1	CC1G_08869.2	-1
Chr_5	2978314	2980684	2371	CC1G_08869.2	-1	CC1G_08871.2	-1
Chr_5	2984868	2985651	784	CC1G_08871.2	-1	CC1G_08872.2	-1
Chr_5	2987443	2987513	71	CC1G_08872.2	-1	CC1G_08873.2	-1
Chr_5	2990051	2990928	878	CC1G_08873.2	-1	CC1G_08874.2	+1
Chr_5	2992568	2994158	1591	CC1G_08874.2	+1	CC1G_08876.2	-1
Chr_5	2994428	2995627	1200	CC1G_08876.2	-1	CC1G_14719.2	-1
Chr_5	2995775	2998939	3165	CC1G_14719.2	-1	CC1G_12423.2	+1
Chr_5	3000815	3001366	552	CC1G_12423.2	+1	CC1G_12424.2	+1
Chr_5	3003180	3004026	847	CC1G_12424.2	+1	CC1G_12425.2	+1
Chr_5	3006114	3006772	659	CC1G_12425.2	+1	CC1G_12426.2	-1
Chr_5	3008292	3009258	967	CC1G_12426.2	-1	CC1G_12427.2	-1
Chr_5	3009751	3010022	272	CC1G_12427.2	-1	CC1G_12428.2	+1
Chr_5	3011303	3012899	1597	CC1G_12428.2	+1	CC1G_12429.2	-1
Chr_5	3013877	3015226	1350	CC1G_12429.2	-1	CC1G_12430.2	-1
Chr_5	3019888	3020368	481	CC1G_12430.2	-1	CC1G_12431.2	+1
Chr_5	3022015	3024157	2143	CC1G_12431.2	+1	CC1G_12432.2	+1
Chr_5	3025883	3026186	304	CC1G_12432.2	+1	CC1G_12433.2	+1
Chr_5	3031022	3031258	237	CC1G_12433.2	+1	CC1G_12434.2	-1
Chr_5	3032419	3033090	672	CC1G_12434.2	-1	CC1G_07878.2	-1
Chr_5	3034254	3035100	847	CC1G_07878.2	-1	CC1G_07879.2	+1
Chr_5	3035869	3036221	353	CC1G_07879.2	+1	CC1G_14720.2	+1
Chr_5	3037683	3037885	203	CC1G_14720.2	+1	CC1G_07880.2	+1
Chr_5	3038893	3040049	1157	CC1G_07880.2	+1	CC1G_07882.2	-1
Chr_5	3042917	3045466	2550	CC1G_07882.2	-1	CC1G_07884.2	+1
Chr_5	3046618	3047006	389	CC1G_07884.2	+1	CC1G_07885.2	-1
Chr_5	3047701	3049782	2082	CC1G_07885.2	-1	CC1G_14721.2	+1
Chr_5	3050077	3052189	2113	CC1G_14721.2	+1	CC1G_07886.2	-1
Chr_5	3054317	3054583	267	CC1G_07886.2	-1	CC1G_07887.2	+1
Chr_5	3056326	3056966	641	CC1G_07887.2	+1	CC1G_07888.2	+1
Chr_5	3058615	3058954	340	CC1G_07888.2	+1	CC1G_07889.2	-1
Chr_5	3060992	3061159	168	CC1G_07889.2	-1	CC1G_07890.2	+1
Chr_5	3063039	3063250	212	CC1G_07890.2	+1	CC1G_14722.2	+1
Chr_5	3063883	3064006	124	CC1G_14722.2	+1	CC1G_07891.2	+1
Chr_5	3065033	3065845	813	CC1G_07891.2	+1	CC1G_07892.2	+1
Chr_5	3067697	3068094	398	CC1G_07892.2	+1	CC1G_14723.2	-1
Chr_5	3068416	3068947	532	CC1G_14723.2	-1	CC1G_07893.2	-1
Chr_5	3070477	3070866	390	CC1G_07893.2	-1	CC1G_07894.2	-1
Chr_5	3072498	3073985	1488	CC1G_07894.2	-1	CC1G_14724.2	-1
Chr_5	3075274	3075508	235	CC1G_14724.2	-1	CC1G_14725.2	-1
Chr_5	3081694	3087477	5784	CC1G_14725.2	-1	CC1G_07897.2	+1
Chr_5	3089443	3090350	908	CC1G_07897.2	+1	CC1G_07898.2	-1
Chr_5	3092043	3094479	2437	CC1G_07898.2	-1	CC1G_07899.2	-1
Chr_5	3095223	3096386	1164	CC1G_07899.2	-1	CC1G_07900.2	+1
Chr_5	3097164	3097509	346	CC1G_07900.2	+1	CC1G_07901.2	+1
Chr_5	3099095	3099717	623	CC1G_07901.2	+1	CC1G_07902.2	+1
Chr_5	3100492	3101277	786	CC1G_07902.2	+1	CC1G_07903.2	+1
Chr_5	3102046	3103145	1100	CC1G_07903.2	+1	CC1G_07904.2	+1
Chr_5	3104512	3104689	178	CC1G_07904.2	+1	CC1G_14726.2	-1
Chr_5	3106490	3106747	258	CC1G_14726.2	-1	CC1G_14727.2	-1
Chr_5	3107360	3108577	1218	CC1G_14727.2	-1	CC1G_07906.2	-1
Chr_5	3109217	3125219	16003	CC1G_07906.2	-1	CC1G_07910.2	-1
Chr_5	3127076	3127209	134	CC1G_07910.2	-1	CC1G_07911.2	+1
Chr_5	3128941	3131134	2194	CC1G_07911.2	+1	CC1G_07912.2	-1
Chr_5	3132990	3133691	702	CC1G_07912.2	-1	CC1G_07913.2	+1
Chr_5	3134907	3135506	600	CC1G_07913.2	+1	CC1G_07914.2	-1
Chr_5	3136885	3138383	1499	CC1G_07914.2	-1	CC1G_07915.2	+1
Chr_5	3140028	3140634	607	CC1G_07915.2	+1	CC1G_07916.2	+1
Chr_5	3144817	3145243	427	CC1G_07916.2	+1	CC1G_07917.2	-1
Chr_5	3147109	3149401	2293	CC1G_07917.2	-1	CC1G_07918.2	+1
Chr_5	3150036	3150514	479	CC1G_07918.2	+1	CC1G_14728.2	+1
Chr_5	3150806	3152506	1701	CC1G_14728.2	+1	CC1G_14729.2	+1
Chr_5	3154037	3154950	914	CC1G_14729.2	+1	CC1G_07919.2	+1
Chr_5	3156881	3157447	567	CC1G_07919.2	+1	CC1G_07920.2	-1
Chr_5	3159264	3160128	865	CC1G_07920.2	-1	CC1G_07921.2	+1
Chr_5	3161974	3162463	490	CC1G_07921.2	+1	CC1G_07922.2	-1
Chr_5	3164126	3169006	4881	CC1G_07922.2	-1	CC1G_07923.2	-1
Chr_5	3171626	3174867	3242	CC1G_07923.2	-1	CC1G_07924.2	+1
Chr_5	3175692	3176220	529	CC1G_07924.2	+1	CC1G_07925.2	-1
Chr_5	3176944	3178343	1400	CC1G_07925.2	-1	CC1G_07927.2	+1
Chr_5	3179142	3179963	822	CC1G_07927.2	+1	CC1G_07928.2	+1
Chr_5	3180837	3182179	1343	CC1G_07928.2	+1	CC1G_07929.2	-1
Chr_5	3183623	3184719	1097	CC1G_07929.2	-1	CC1G_07930.2	+1
Chr_5	3187003	3187261	259	CC1G_07930.2	+1	CC1G_14730.2	-1
Chr_5	3188284	3188371	88	CC1G_14730.2	-1	CC1G_07931.2	-1
Chr_5	3189077	3190255	1179	CC1G_07931.2	-1	CC1G_07932.2	-1
Chr_5	3192093	3193446	1354	CC1G_07932.2	-1	CC1G_07933.2	+1
Chr_5	3196935	3197762	828	CC1G_07933.2	+1	CC1G_07934.2	+1
Chr_5	3201231	3201489	259	CC1G_07934.2	+1	CC1G_07935.2	-1
Chr_5	3204818	3205450	633	CC1G_07935.2	-1	CC1G_07936.2	-1
Chr_5	3211112	3212470	1359	CC1G_07936.2	-1	CC1G_12575.2	-1
Chr_5	3214748	3216096	1349	CC1G_12575.2	-1	CC1G_12576.2	+1
Chr_5	3216596	3217457	862	CC1G_12576.2	+1	CC1G_12577.2	+1
Chr_5	3217848	3223166	5319	CC1G_12577.2	+1	CC1G_14731.2	-1
Chr_5	3224514	3224969	456	CC1G_14731.2	-1	CC1G_12581.2	+1
Chr_5	3226417	3226942	526	CC1G_12581.2	+1	CC1G_12582.2	-1
Chr_5	3229298	3230516	1219	CC1G_12582.2	-1	CC1G_12583.2	-1
Chr_5	3234331	3234854	524	CC1G_12583.2	-1	CC1G_12584.2	+1
Chr_5	3235687	3235775	89	CC1G_12584.2	+1	CC1G_12585.2	-1
Chr_5	3236492	3236973	482	CC1G_12585.2	-1	CC1G_12586.2	+1
Chr_5	3237725	3237770	46	CC1G_12586.2	+1	CC1G_14732.2	-1
Chr_5	3239299	3239405	107	CC1G_14732.2	-1	CC1G_14733.2	-1
Chr_5	3241495	3248007	6513	CC1G_14733.2	-1	CC1G_12995.2	+1
Chr_5	3249529	3249936	408	CC1G_12995.2	+1	CC1G_12996.2	-1
Chr_5	3251058	3252425	1368	CC1G_12996.2	-1	CC1G_12998.2	+1
Chr_5	3254287	3255382	1096	CC1G_12998.2	+1	CC1G_12999.2	-1
Chr_5	3256245	3257412	1168	CC1G_12999.2	-1	CC1G_13000.2	-1
Chr_5	3257729	3257955	227	CC1G_13000.2	-1	CC1G_13001.2	+1
Chr_5	3259083	3260918	1836	CC1G_13001.2	+1	CC1G_14734.2	-1
Chr_5	3261842	3262039	198	CC1G_14734.2	-1	CC1G_14735.2	+1
Chr_5	3262559	3262922	364	CC1G_14735.2	+1	CC1G_12135.2	-1
Chr_5	3264421	3264945	525	CC1G_12135.2	-1	CC1G_12136.2	+1
Chr_5	3266231	3269963	3733	CC1G_12136.2	+1	CC1G_12138.2	+1
Chr_5	3270582	3271217	636	CC1G_12138.2	+1	CC1G_12139.2	-1
Chr_5	3272650	3273212	563	CC1G_12139.2	-1	CC1G_12140.2	-1
Chr_5	3274783	3277244	2462	CC1G_12140.2	-1	CC1G_12141.2	+1
Chr_5	3278553	3279538	986	CC1G_12141.2	+1	CC1G_12142.2	+1
Chr_5	3280515	3281275	761	CC1G_12142.2	+1	CC1G_12143.2	+1
Chr_5	3283819	3285720	1902	CC1G_12143.2	+1	CC1G_12146.2	+1
Chr_5	3287428	3288228	801	CC1G_12146.2	+1	CC1G_12147.2	+1
Chr_5	3289901	3290366	466	CC1G_12147.2	+1	CC1G_12148.2	+1
Chr_5	3291678	3292337	660	CC1G_12148.2	+1	CC1G_12149.2	-1
Chr_5	3293518	3294966	1449	CC1G_12149.2	-1	CC1G_12150.2	-1
Chr_5	3297835	3298969	1135	CC1G_12150.2	-1	CC1G_12151.2	-1
Chr_5	3301566	3302146	581	CC1G_12151.2	-1	CC1G_12152.2	-1
Chr_5	3303313	3304208	896	CC1G_12152.2	-1	CC1G_12153.2	+1
Chr_5	3305934	3307045	1112	CC1G_12153.2	+1	CC1G_14736.2	-1
Chr_5	3308154	3308679	526	CC1G_14736.2	-1	CC1G_14737.2	-1
Chr_5	3309221	3310021	801	CC1G_14737.2	-1	CC1G_10986.2	-1
Chr_5	3311975	3313990	2016	CC1G_10986.2	-1	CC1G_10987.2	-1
Chr_5	3314750	3316607	1858	CC1G_10987.2	-1	CC1G_10989.2	+1
Chr_5	3318203	3318643	441	CC1G_10989.2	+1	CC1G_10990.2	-1
Chr_5	3321183	3322329	1147	CC1G_10990.2	-1	CC1G_10991.2	-1
Chr_5	3323823	3325019	1197	CC1G_10991.2	-1	CC1G_10992.2	-1
Chr_5	3332623	3335677	3055	CC1G_10992.2	-1	CC1G_10993.2	+1
Chr_5	3337917	3339869	1953	CC1G_10993.2	+1	CC1G_10994.2	+1
Chr_5	3340355	3341055	701	CC1G_10994.2	+1	CC1G_10995.2	-1
Chr_5	3342299	3343886	1588	CC1G_10995.2	-1	CC1G_10996.2	-1
Chr_5	3344654	3346602	1949	CC1G_10996.2	-1	CC1G_10997.2	-1
Chr_5	3347790	3349055	1266	CC1G_10997.2	-1	CC1G_14738.2	+1
Chr_5	3349585	3349848	264	CC1G_14738.2	+1	CC1G_10998.2	-1
Chr_5	3351506	3352618	1113	CC1G_10998.2	-1	CC1G_10999.2	+1
Chr_5	3353540	3354697	1158	CC1G_10999.2	+1	CC1G_11000.2	+1
Chr_5	3356758	3358389	1632	CC1G_11000.2	+1	CC1G_11001.2	-1
Chr_5	3361046	3361265	220	CC1G_11001.2	-1	CC1G_11002.2	-1
Chr_5	3364598	3365370	773	CC1G_11002.2	-1	CC1G_11003.2	+1
Chr_5	3366343	3367574	1232	CC1G_11003.2	+1	CC1G_11004.2	+1
Chr_5	3368275	3368310	36	CC1G_11004.2	+1	CC1G_11005.2	+1
Chr_5	3369319	3369801	483	CC1G_11005.2	+1	CC1G_14739.2	+1
Chr_5	3371460	3372249	790	CC1G_14739.2	+1	CC1G_11006.2	-1
Chr_5	3376076	3379896	3821	CC1G_11006.2	-1	CC1G_11007.2	+1
Chr_5	3380990	3381501	512	CC1G_11007.2	+1	CC1G_11008.2	+1
Chr_5	3383419	3385430	2012	CC1G_11008.2	+1	CC1G_11009.2	+1
Chr_5	3386626	3388916	2291	CC1G_11009.2	+1	CC1G_11010.2	-1
Chr_5	3390692	3407163	16472	CC1G_11010.2	-1	CC1G_12245.2	-1
Chr_5	3409032	3409384	353	CC1G_12245.2	-1	CC1G_12246.2	-1
Chr_5	3410937	3413139	2203	CC1G_12246.2	-1	CC1G_12247.2	-1
Chr_5	3414204	3415015	812	CC1G_12247.2	-1	CC1G_12248.2	-1
Chr_5	3418140	3419151	1012	CC1G_12248.2	-1	CC1G_14740.2	-1
Chr_5	3422147	3422630	484	CC1G_14740.2	-1	CC1G_14741.2	-1
Chr_5	3424415	3425521	1107	CC1G_14741.2	-1	CC1G_12250.2	-1
Chr_5	3427137	3428164	1028	CC1G_12250.2	-1	CC1G_12251.2	-1
Chr_5	3428472	3433439	4968	CC1G_12251.2	-1	CC1G_12253.2	-1
Chr_5	3434783	3440569	5787	CC1G_12253.2	-1	CC1G_12254.2	+1
Chr_5	3441962	3442756	795	CC1G_12254.2	+1	CC1G_12255.2	-1
Chr_5	3443036	3443589	554	CC1G_12255.2	-1	CC1G_12256.2	+1
Chr_5	3445917	3447467	1551	CC1G_12256.2	+1	CC1G_12257.2	+1
Chr_5	3448119	3450915	2797	CC1G_12257.2	+1	CC1G_14742.2	+1
Chr_5	3453692	3455605	1914	CC1G_14742.2	+1	CC1G_14743.2	+1
Chr_5	3456059	3456836	778	CC1G_14743.2	+1	CC1G_13169.2	-1
Chr_5	3459777	3461246	1470	CC1G_13169.2	-1	CC1G_13354.2	+1
Chr_5	3462516	3463242	727	CC1G_13354.2	+1	CC1G_13355.2	-1
Chr_5	3467875	3468139	265	CC1G_13355.2	-1	CHROM_END	+1
Chr_6	4588	6293	1706	CC1G_15486.2	-1	CC1G_12672.2	+1
Chr_6	6603	7028	426	CC1G_12672.2	+1	CC1G_12673.2	+1
Chr_6	7448	7519	72	CC1G_12673.2	+1	CC1G_12674.2	-1
Chr_6	8219	8573	355	CC1G_12674.2	-1	CC1G_12675.2	+1
Chr_6	11762	12368	607	CC1G_12675.2	+1	CC1G_12676.2	+1
Chr_6	13437	13578	142	CC1G_12676.2	+1	CC1G_12677.2	+1
Chr_6	14969	15454	486	CC1G_12677.2	+1	CC1G_12678.2	+1
Chr_6	16285	23008	6724	CC1G_12678.2	+1	CC1G_12682.2	+1
Chr_6	23825	26588	2764	CC1G_12682.2	+1	CC1G_15487.2	-1
Chr_6	27189	29320	2132	CC1G_15487.2	-1	CC1G_12684.2	-1
Chr_6	30226	30439	214	CC1G_12684.2	-1	CC1G_12685.2	+1
Chr_6	33263	33370	108	CC1G_12685.2	+1	CC1G_13146.2	-1
Chr_6	36060	36636	577	CC1G_13146.2	-1	CC1G_15488.2	+1
Chr_6	44357	44906	550	CC1G_15488.2	+1	CC1G_13150.2	+1
Chr_6	45616	45892	277	CC1G_13150.2	+1	CC1G_13151.2	+1
Chr_6	46541	46930	390	CC1G_13151.2	+1	CC1G_15489.2	+1
Chr_6	47634	47910	277	CC1G_15489.2	+1	CC1G_15490.2	+1
Chr_6	48559	49560	1002	CC1G_15490.2	+1	CC1G_15491.2	-1
Chr_6	50552	51044	493	CC1G_15491.2	-1	CC1G_15492.2	-1
Chr_6	51843	52877	1035	CC1G_15492.2	-1	CC1G_13316.2	-1
Chr_6	55220	55550	331	CC1G_13316.2	-1	CC1G_15493.2	-1
Chr_6	55824	56036	213	CC1G_15493.2	-1	CC1G_13317.2	+1
Chr_6	58662	69902	11241	CC1G_13317.2	+1	CC1G_12707.2	-1
Chr_6	71419	71679	261	CC1G_12707.2	-1	CC1G_15494.2	+1
Chr_6	75296	75353	58	CC1G_15494.2	+1	CC1G_15495.2	+1
Chr_6	76842	76875	34	CC1G_15495.2	+1	CC1G_12709.2	-1
Chr_6	78201	78449	249	CC1G_12709.2	-1	CC1G_15496.2	+1
Chr_6	78794	79106	313	CC1G_15496.2	+1	CC1G_12710.2	+1
Chr_6	79861	80754	894	CC1G_12710.2	+1	CC1G_12711.2	-1
Chr_6	81290	82668	1379	CC1G_12711.2	-1	CC1G_12712.2	-1
Chr_6	84668	92624	7957	CC1G_12712.2	-1	CC1G_15497.2	-1
Chr_6	93097	93956	860	CC1G_15497.2	-1	CC1G_11839.2	-1
Chr_6	95452	95886	435	CC1G_11839.2	-1	CC1G_11840.2	-1
Chr_6	96575	96888	314	CC1G_11840.2	-1	CC1G_11841.2	+1
Chr_6	97461	98063	603	CC1G_11841.2	+1	CC1G_11842.2	+1
Chr_6	101668	102060	393	CC1G_11842.2	+1	CC1G_15498.2	+1
Chr_6	103017	103431	415	CC1G_15498.2	+1	CC1G_15499.2	+1
Chr_6	104661	105099	439	CC1G_15499.2	+1	CC1G_11844.2	-1
Chr_6	105987	107634	1648	CC1G_11844.2	-1	CC1G_15500.2	+1
Chr_6	109334	110032	699	CC1G_15500.2	+1	CC1G_15501.2	+1
Chr_6	111370	111740	371	CC1G_15501.2	+1	CC1G_15502.2	+1
Chr_6	112888	113392	505	CC1G_15502.2	+1	CC1G_11846.2	+1
Chr_6	114740	114898	159	CC1G_11846.2	+1	CC1G_11847.2	-1
Chr_6	115303	115946	644	CC1G_11847.2	-1	CC1G_11848.2	-1
Chr_6	116357	117662	1306	CC1G_11848.2	-1	CC1G_11849.2	-1
Chr_6	119259	119924	666	CC1G_11849.2	-1	CC1G_11850.2	+1
Chr_6	122111	122435	325	CC1G_11850.2	+1	CC1G_11851.2	-1
Chr_6	123768	124004	237	CC1G_11851.2	-1	CC1G_11852.2	+1
Chr_6	125044	125241	198	CC1G_11852.2	+1	CC1G_11853.2	-1
Chr_6	125893	126314	422	CC1G_11853.2	-1	CC1G_11854.2	+1
Chr_6	127041	127323	283	CC1G_11854.2	+1	CC1G_15503.2	+1
Chr_6	127762	128483	722	CC1G_15503.2	+1	CC1G_11855.2	+1
Chr_6	131181	131365	185	CC1G_11855.2	+1	CC1G_11856.2	-1
Chr_6	132186	132564	379	CC1G_11856.2	-1	CC1G_11857.2	-1
Chr_6	134175	134899	725	CC1G_11857.2	-1	CC1G_11858.2	-1
Chr_6	135758	137523	1766	CC1G_11858.2	-1	CC1G_11859.2	+1
Chr_6	138465	139573	1109	CC1G_11859.2	+1	CC1G_11860.2	+1
Chr_6	141062	141205	144	CC1G_11860.2	+1	CC1G_11861.2	+1
Chr_6	141993	142587	595	CC1G_11861.2	+1	CC1G_11862.2	+1
Chr_6	143941	144019	79	CC1G_11862.2	+1	CC1G_15504.2	+1
Chr_6	145651	146559	909	CC1G_15504.2	+1	CC1G_15505.2	+1
Chr_6	148551	163196	14646	CC1G_15505.2	+1	CC1G_12938.2	+1
Chr_6	164244	165602	1359	CC1G_12938.2	+1	CC1G_12546.2	+1
Chr_6	166138	166425	288	CC1G_12546.2	+1	CC1G_15506.2	+1
Chr_6	167177	167443	267	CC1G_15506.2	+1	CC1G_12547.2	-1
Chr_6	168198	169111	914	CC1G_12547.2	-1	CC1G_12549.2	+1
Chr_6	170440	170472	33	CC1G_12549.2	+1	CC1G_12550.2	-1
Chr_6	171961	172018	58	CC1G_12550.2	-1	CC1G_12551.2	-1
Chr_6	175643	175896	254	CC1G_12551.2	-1	CC1G_12552.2	+1
Chr_6	178542	178698	157	CC1G_12552.2	+1	CC1G_12553.2	-1
Chr_6	181899	182335	437	CC1G_12553.2	-1	CC1G_12554.2	+1
Chr_6	183139	183206	68	CC1G_12554.2	+1	CC1G_12555.2	-1
Chr_6	183625	184006	382	CC1G_12555.2	-1	CC1G_12556.2	-1
