#gene	src	src_start	src_stop	src_strand	target	method
CC1G_10098	Chr_1	3792592	3793891	-1	LACBIDRAFT_304542	orthomcl
CC1G_10100	Chr_1	3800837	3802087	+1	LACBIDRAFT_295051	orthomcl
CC1G_10101	Chr_1	3803712	3804521	+1	LACBIDRAFT_307252	orthomcl
CC1G_10102	Chr_1	3804817	3805519	-1	LACBIDRAFT_312570	orthomcl
CC1G_10103	Chr_1	3806884	3808766	+1	LACBIDRAFT_143192	orthomcl
CC1G_10104	Chr_1	3809098	3809505	-1	LACBIDRAFT_304462	orthomcl
CC1G_10105	Chr_1	3810492	3811767	+1	LACBIDRAFT_295050	orthomcl
CC1G_10108	Chr_1	3817139	3819794	-1	LACBIDRAFT_297364	orthomcl
CC1G_10111	Chr_1	3824187	3825622	+1	LACBIDRAFT_312923	orthomcl
CC1G_10112	Chr_1	3829766	3830230	-1	LACBIDRAFT_230418	orthomcl
CC1G_10117	Chr_1	3844396	3846743	-1	LACBIDRAFT_185674	orthomcl
CC1G_10118	Chr_1	3847342	3848382	+1	LACBIDRAFT_304480	orthomcl
CC1G_10121	Chr_1	3856222	3856928	+1	LACBIDRAFT_304467	orthomcl
CC1G_10147	Chr_7	84169	86076	-1	LACBIDRAFT_185317	orthomcl
CC1G_10148	Chr_7	72554	76803	-1	LACBIDRAFT_299929	orthomcl
CC1G_10152	Chr_7	56690	58016	+1	LACBIDRAFT_250182	orthomcl
CC1G_10153	Chr_7	46052	51439	+1	LACBIDRAFT_312926	orthomcl
CC1G_10160	Chr_7	33005	33765	+1	LACBIDRAFT_314723	orthomcl
CC1G_10165	Chr_7	21461	25346	-1	LACBIDRAFT_312169	orthomcl
CC1G_10170	Chr_7	9706	12079	+1	LACBIDRAFT_143239,LACBIDRAFT_253303,LACBIDRAFT_256686	orthomcl
CC1G_10171	Chr_7	5790	8086	+1	LACBIDRAFT_299976	orthomcl
CC1G_10177	Chr_2	197504	197927	-1	LACBIDRAFT_295283	orthomcl
CC1G_10178	Chr_2	198355	203401	-1	LACBIDRAFT_155569	orthomcl
CC1G_10181	Chr_2	206858	208336	-1	LACBIDRAFT_294667,LACBIDRAFT_294668,LACBIDRAFT_328845,LACBIDRAFT_328847,LACBIDRAFT_328857,LACBIDRAFT_329829	orthomcl
CC1G_10182	Chr_2	209048	211288	-1	LACBIDRAFT_300178	orthomcl
CC1G_10184	Chr_2	215829	217896	-1	LACBIDRAFT_157663	orthomcl
CC1G_10185	Chr_2	218168	219396	+1	LACBIDRAFT_190981	orthomcl
CC1G_10191	Chr_2	228172	229107	+1	LACBIDRAFT_191598	orthomcl
CC1G_10192	Chr_2	230811	232832	-1	LACBIDRAFT_393059	orthomcl
CC1G_10193	Chr_2	239158	244904	+1	LACBIDRAFT_331690	orthomcl
CC1G_10199	Chr_2	261957	265234	-1	LACBIDRAFT_307478	orthomcl
CC1G_10201	Chr_2	266919	271315	+1	LACBIDRAFT_251110	orthomcl
CC1G_10208	Chr_2	283160	285228	+1	LACBIDRAFT_147701	orthomcl
CC1G_10242	Chr_12	1996324	1997278	-1	LACBIDRAFT_302574,LACBIDRAFT_314914,LACBIDRAFT_314915,LACBIDRAFT_331535	orthomcl
CC1G_10245	Chr_12	2006793	2009458	+1	LACBIDRAFT_296001,LACBIDRAFT_304385,LACBIDRAFT_304386,LACBIDRAFT_307929	orthomcl
CC1G_10249	Chr_12	2014832	2015707	-1	LACBIDRAFT_304751	orthomcl
CC1G_10252	Chr_12	2020931	2022979	+1	LACBIDRAFT_304757	orthomcl
CC1G_10258	Chr_1	1322404	1323702	-1	LACBIDRAFT_291888	orthomcl
CC1G_10259	Chr_1	1324500	1325515	+1	LACBIDRAFT_170963	orthomcl
CC1G_10260	Chr_1	1326562	1329585	-1	LACBIDRAFT_186862	orthomcl
CC1G_10262	Chr_1	1336811	1338052	-1	LACBIDRAFT_300621	orthomcl
CC1G_10263	Chr_1	1338268	1340952	+1	LACBIDRAFT_300622	orthomcl
CC1G_10264	Chr_1	1341505	1343151	-1	LACBIDRAFT_300623	orthomcl
CC1G_10265	Chr_1	1343425	1344795	+1	LACBIDRAFT_159851	orthomcl
CC1G_10267	Chr_1	1348573	1349517	-1	LACBIDRAFT_300570	orthomcl
CC1G_10270	Chr_1	1352627	1354356	+1	LACBIDRAFT_291428	orthomcl
CC1G_10271	Chr_1	1354873	1358203	+1	LACBIDRAFT_181790	orthomcl
CC1G_10272	Chr_1	1358525	1360306	+1	LACBIDRAFT_300566	orthomcl
CC1G_10273	Chr_1	1360633	1361642	+1	LACBIDRAFT_291426	orthomcl
CC1G_10274	Chr_1	1361995	1362496	-1	LACBIDRAFT_300563	orthomcl
CC1G_10275	Chr_1	1362722	1363239	+1	LACBIDRAFT_186866	orthomcl
CC1G_10276	Chr_1	1363945	1365898	-1	LACBIDRAFT_243718	orthomcl
CC1G_10280	Chr_1	1374583	1375311	-1	LACBIDRAFT_300552,LACBIDRAFT_301691	orthomcl
CC1G_10281	Chr_1	1375576	1376665	+1	LACBIDRAFT_227985	orthomcl
CC1G_10283	Chr_1	1379839	1382028	+1	LACBIDRAFT_301694	orthomcl
CC1G_10287	Chr_1	1390594	1392848	+1	LACBIDRAFT_301697	orthomcl
CC1G_10289	Chr_1	1394714	1396353	+1	LACBIDRAFT_170847	orthomcl
CC1G_10290	Chr_1	1396743	1399644	-1	LACBIDRAFT_242631	orthomcl
CC1G_10294	Chr_1	1410353	1414353	-1	LACBIDRAFT_291852	orthomcl
CC1G_10295	Chr_1	1414750	1417970	+1	LACBIDRAFT_379819	orthomcl
CC1G_10296	Chr_1	1418449	1419894	+1	LACBIDRAFT_170543	orthomcl
CC1G_10297	Chr_1	1420106	1421095	+1	LACBIDRAFT_301709	orthomcl
CC1G_10298	Chr_1	1421812	1426898	-1	LACBIDRAFT_227976	orthomcl
CC1G_10299	Chr_1	1427655	1429223	+1	LACBIDRAFT_181548	orthomcl
CC1G_10300	Chr_6	1026394	1027457	-1	LACBIDRAFT_317136	orthomcl
CC1G_10306	Chr_6	1037054	1037592	+1	LACBIDRAFT_293619	orthomcl
CC1G_10310	Chr_6	1043975	1045543	+1	LACBIDRAFT_317206	orthomcl
CC1G_10312	Chr_6	1047519	1049241	+1	LACBIDRAFT_293641	orthomcl
CC1G_10313	Chr_6	1049503	1050776	-1	LACBIDRAFT_317279	orthomcl
CC1G_10314	Chr_6	1051428	1053621	-1	LACBIDRAFT_248300,LACBIDRAFT_250899	orthomcl
CC1G_10315	Chr_6	1056347	1057800	+1	LACBIDRAFT_183999	orthomcl
CC1G_10316	Chr_6	1058149	1059830	-1	LACBIDRAFT_317289	orthomcl
CC1G_10317	Chr_6	1060352	1062459	-1	LACBIDRAFT_317288	orthomcl
CC1G_10319	Chr_6	1064797	1067517	-1	LACBIDRAFT_248055	orthomcl
CC1G_10320	Chr_6	1067853	1069224	+1	LACBIDRAFT_248075	orthomcl
CC1G_10322	Chr_6	1071588	1074352	+1	LACBIDRAFT_296765,LACBIDRAFT_307891,LACBIDRAFT_307892,LACBIDRAFT_333943	orthomcl
CC1G_10323	Chr_6	1074547	1078939	-1	LACBIDRAFT_333001	orthomcl
CC1G_10325	Chr_6	1080150	1081578	-1	LACBIDRAFT_233184	orthomcl
CC1G_10328	Chr_6	1087903	1089686	+1	LACBIDRAFT_190025	orthomcl
CC1G_10329	Chr_6	1090079	1093179	-1	LACBIDRAFT_293620	orthomcl
CC1G_10331	Chr_6	1097981	1100133	-1	LACBIDRAFT_293575	orthomcl
CC1G_10334	Chr_6	1105825	1109628	+1	LACBIDRAFT_296632,LACBIDRAFT_298242,LACBIDRAFT_299304,LACBIDRAFT_299305,LACBIDRAFT_300024,LACBIDRAFT_300025,LACBIDRAFT_303927,LACBIDRAFT_305156,LACBIDRAFT_308088,LACBIDRAFT_308472,LACBIDRAFT_310186,LACBIDRAFT_310187,LACBIDRAFT_313483,LACBIDRAFT_314272,LACBIDRAFT_316533,LACBIDRAFT_321615,LACBIDRAFT_322501,LACBIDRAFT_326840,LACBIDRAFT_332554,LACBIDRAFT_332557,LACBIDRAFT_332619,LACBIDRAFT_335748,LACBIDRAFT_336312	orthomcl
CC1G_10337	Chr_6	1114172	1114768	+1	LACBIDRAFT_317218	orthomcl
CC1G_10338	Chr_6	1118594	1119089	+1	LACBIDRAFT_317224	orthomcl
CC1G_10341	Chr_6	1128077	1129741	+1	LACBIDRAFT_254899	orthomcl
CC1G_10357	Chr_7	177603	182872	+1	LACBIDRAFT_192355	orthomcl
CC1G_10373	Chr_7	137942	139517	+1	LACBIDRAFT_293207	orthomcl
CC1G_10396	Chr_2	3261093	3262006	+1	LACBIDRAFT_293273	orthomcl
CC1G_10399	Chr_2	3268011	3268717	-1	LACBIDRAFT_147323,LACBIDRAFT_147357,LACBIDRAFT_162354	orthomcl
CC1G_10400	Chr_2	3269160	3271748	-1	LACBIDRAFT_301309	orthomcl
CC1G_10403	Chr_2	3277502	3278691	+1	LACBIDRAFT_319670	orthomcl
CC1G_10412	Chr_2	3296407	3299211	-1	LACBIDRAFT_233034	orthomcl
CC1G_10427	Chr_7	424701	430193	+1	LACBIDRAFT_298539,LACBIDRAFT_298540,LACBIDRAFT_298541,LACBIDRAFT_298543	orthomcl
CC1G_10430	Chr_7	415289	416505	+1	LACBIDRAFT_185165,LACBIDRAFT_250454	orthomcl
CC1G_10431	Chr_7	414168	415024	-1	LACBIDRAFT_248603	orthomcl
CC1G_10433	Chr_7	409974	412373	-1	LACBIDRAFT_334294	orthomcl
CC1G_10436	Chr_7	402836	403670	-1	LACBIDRAFT_250573	orthomcl
CC1G_10440	Chr_7	393581	394996	-1	LACBIDRAFT_256137	orthomcl
CC1G_10446	Chr_7	377190	379590	+1	LACBIDRAFT_157487	orthomcl
CC1G_10448	Chr_7	366504	370181	-1	LACBIDRAFT_304495	orthomcl
CC1G_10469	Chr_12	26851	28521	-1	LACBIDRAFT_192763	orthomcl
CC1G_10472	Chr_12	35906	44457	-1	LACBIDRAFT_328672	orthomcl
CC1G_10489	Chr_12	75314	75781	-1	LACBIDRAFT_330269	orthomcl
CC1G_10492	Chr_12	84792	87969	+1	LACBIDRAFT_327505	orthomcl
CC1G_10506	Chr_1	1439127	1440084	+1	LACBIDRAFT_321219	orthomcl
CC1G_10507	Chr_1	1440362	1441187	+1	LACBIDRAFT_321220	orthomcl
CC1G_10508	Chr_1	1441354	1442262	-1	LACBIDRAFT_187376	orthomcl
CC1G_10509	Chr_1	1442412	1445012	+1	LACBIDRAFT_243126	orthomcl
CC1G_10510	Chr_1	1445298	1446363	+1	LACBIDRAFT_291858	orthomcl
CC1G_10511	Chr_1	1446712	1448433	+1	LACBIDRAFT_152235	orthomcl
CC1G_10513	Chr_1	1451152	1455798	-1	LACBIDRAFT_378797	orthomcl
CC1G_10514	Chr_1	1456190	1456953	-1	LACBIDRAFT_300572	orthomcl
CC1G_10515	Chr_1	1459715	1460521	-1	LACBIDRAFT_300574	orthomcl
CC1G_10516	Chr_1	1460833	1464049	+1	LACBIDRAFT_300575	orthomcl
CC1G_10517	Chr_1	1464440	1466591	+1	LACBIDRAFT_229109	orthomcl
CC1G_10519	Chr_1	1470783	1471808	+1	LACBIDRAFT_300578	orthomcl
CC1G_10520	Chr_1	1472790	1474381	+1	LACBIDRAFT_300579	orthomcl
CC1G_10521	Chr_1	1476880	1479154	-1	LACBIDRAFT_243174	orthomcl
CC1G_10522	Chr_1	1479195	1479791	+1	LACBIDRAFT_300583	orthomcl
CC1G_10523	Chr_1	1480047	1485458	-1	LACBIDRAFT_300584	orthomcl
CC1G_10525	Chr_1	1488985	1491064	-1	LACBIDRAFT_243586	orthomcl
CC1G_10526	Chr_1	1491494	1492336	-1	LACBIDRAFT_187491	orthomcl
CC1G_10529	Chr_1	1496220	1497168	+1	LACBIDRAFT_300589	orthomcl
CC1G_10532	Chr_1	1502882	1504789	-1	LACBIDRAFT_291442	orthomcl
CC1G_10533	Chr_1	1506331	1507112	+1	LACBIDRAFT_243755	orthomcl
CC1G_10534	Chr_1	1507441	1509261	-1	LACBIDRAFT_227863	orthomcl
CC1G_10535	Chr_1	1509484	1510778	+1	LACBIDRAFT_291445	orthomcl
CC1G_10536	Chr_1	1511290	1513014	-1	LACBIDRAFT_181495	orthomcl
CC1G_10537	Chr_1	1513203	1514634	+1	LACBIDRAFT_291447	orthomcl
CC1G_10539	Chr_1	1517877	1518873	-1	LACBIDRAFT_300600	orthomcl
CC1G_10540	Chr_1	1519216	1519755	+1	LACBIDRAFT_176101	orthomcl
CC1G_10541	Chr_1	1520101	1522562	+1	LACBIDRAFT_300602	orthomcl
CC1G_10542	Chr_1	1522849	1523445	-1	LACBIDRAFT_186871	orthomcl
CC1G_10543	Chr_1	1523865	1525496	+1	LACBIDRAFT_300604	orthomcl
CC1G_10544	Chr_1	1525788	1526973	-1	LACBIDRAFT_291450	orthomcl
CC1G_10545	Chr_1	1527677	1528520	-1	LACBIDRAFT_300606	orthomcl
CC1G_10546	Chr_1	1528893	1531216	+1	LACBIDRAFT_300607	orthomcl
CC1G_10547	Chr_1	1531285	1532189	-1	LACBIDRAFT_243058	orthomcl
CC1G_10548	Chr_1	1532381	1534916	+1	LACBIDRAFT_300609	orthomcl
CC1G_10549	Chr_1	1535487	1536754	+1	LACBIDRAFT_192393	orthomcl
CC1G_10550	Chr_1	1537026	1539369	+1	LACBIDRAFT_300611	orthomcl
CC1G_10554	Chr_2	522504	523906	-1	LACBIDRAFT_307468	orthomcl
CC1G_10555	Chr_2	524256	526258	+1	LACBIDRAFT_307469	orthomcl
CC1G_10558	Chr_2	530513	530893	-1	LACBIDRAFT_328965,LACBIDRAFT_328980	orthomcl
CC1G_10559	Chr_2	531690	533373	+1	LACBIDRAFT_295305	orthomcl
CC1G_10563	Chr_2	540440	542183	+1	LACBIDRAFT_295279,LACBIDRAFT_295280	orthomcl
CC1G_10565	Chr_2	546860	548007	+1	LACBIDRAFT_185929	orthomcl
CC1G_10568	Chr_2	556419	557369	+1	LACBIDRAFT_300157	orthomcl
CC1G_10571	Chr_2	562214	563163	-1	LACBIDRAFT_331656	orthomcl
CC1G_10573	Chr_2	567050	569321	+1	LACBIDRAFT_191581	orthomcl
CC1G_10583	Chr_2	595769	600250	-1	LACBIDRAFT_307431	orthomcl
CC1G_10584	Chr_2	600485	601424	+1	LACBIDRAFT_147972	orthomcl
CC1G_10586	Chr_2	604945	607191	-1	LACBIDRAFT_242726	orthomcl
CC1G_10587	Chr_2	607507	608977	-1	LACBIDRAFT_331652	orthomcl
CC1G_10591	Chr_11	86083	87035	-1	LACBIDRAFT_299218	orthomcl
CC1G_10598	Chr_11	100092	103216	+1	LACBIDRAFT_296562,LACBIDRAFT_299921	orthomcl
CC1G_10601	Chr_11	110935	112960	+1	LACBIDRAFT_249110	orthomcl
CC1G_10602	Chr_11	115587	117548	+1	LACBIDRAFT_296569	orthomcl
CC1G_10604	Chr_11	121732	122614	+1	LACBIDRAFT_307143	orthomcl
CC1G_10630	Chr_5	2761172	2763173	+1	LACBIDRAFT_292706	orthomcl
CC1G_10634	Chr_5	2770885	2773102	-1	LACBIDRAFT_311368	orthomcl
CC1G_10635	Chr_5	2773890	2778118	-1	LACBIDRAFT_292707,LACBIDRAFT_311366,LACBIDRAFT_321931,LACBIDRAFT_332008,LACBIDRAFT_332912,LACBIDRAFT_334021,LACBIDRAFT_334022	orthomcl
CC1G_10636	Chr_5	2778782	2782706	+1	LACBIDRAFT_311371,LACBIDRAFT_311372	orthomcl
CC1G_10643	Chr_5	2797702	2799034	+1	LACBIDRAFT_188632	orthomcl
CC1G_10644	Chr_5	2799302	2802059	-1	LACBIDRAFT_183083	orthomcl
CC1G_10646	Chr_5	2803395	2805557	-1	LACBIDRAFT_188701	orthomcl
CC1G_10647	Chr_5	2805950	2806792	-1	LACBIDRAFT_292700	orthomcl
CC1G_10648	Chr_5	2807067	2808648	-1	LACBIDRAFT_246231	orthomcl
CC1G_10650	Chr_5	2810521	2817170	-1	LACBIDRAFT_323208	orthomcl
CC1G_10653	Chr_5	2824303	2826440	-1	LACBIDRAFT_245695	orthomcl
CC1G_10654	Chr_5	2827011	2829020	-1	LACBIDRAFT_245877	orthomcl
CC1G_10655	Chr_5	2829765	2831584	-1	LACBIDRAFT_302224,LACBIDRAFT_322635	orthomcl
CC1G_10657	Chr_5	2833191	2834227	-1	LACBIDRAFT_292682	orthomcl
CC1G_10658	Chr_5	2834636	2835406	+1	LACBIDRAFT_292681	orthomcl
CC1G_10659	Chr_5	2836059	2837303	-1	LACBIDRAFT_311244	orthomcl
CC1G_10660	Chr_5	2837815	2841555	+1	LACBIDRAFT_245825	orthomcl
CC1G_10661	Chr_5	2842059	2844009	+1	LACBIDRAFT_311519	orthomcl
CC1G_10674	Chr_2	324183	325329	-1	LACBIDRAFT_327857	orthomcl
CC1G_10676	Chr_2	329163	331945	-1	LACBIDRAFT_307507	orthomcl
CC1G_10680	Chr_2	341380	342629	+1	LACBIDRAFT_251532	orthomcl
CC1G_10705	Chr_9	629239	630917	+1	LACBIDRAFT_327136	orthomcl
CC1G_10710	Chr_9	648954	653939	+1	LACBIDRAFT_307062	orthomcl
CC1G_10711	Chr_9	654552	658424	-1	LACBIDRAFT_295200	orthomcl
CC1G_10712	Chr_9	661645	663508	+1	LACBIDRAFT_331398	orthomcl
CC1G_10713	Chr_9	665404	666593	+1	LACBIDRAFT_307087,LACBIDRAFT_320163	orthomcl
CC1G_10714	Chr_9	667338	668997	+1	LACBIDRAFT_295209	orthomcl
CC1G_10716	Chr_9	672657	675635	+1	LACBIDRAFT_307082	orthomcl
CC1G_10717	Chr_9	678861	683729	+1	LACBIDRAFT_155822,LACBIDRAFT_253262,LACBIDRAFT_397908	orthomcl
CC1G_10718	Chr_9	684113	685047	-1	LACBIDRAFT_295206	orthomcl
CC1G_10719	Chr_9	685429	686054	+1	LACBIDRAFT_191503	orthomcl
CC1G_10721	Chr_9	690369	691345	+1	LACBIDRAFT_189721,LACBIDRAFT_238469	orthomcl
CC1G_10722	Chr_9	691817	694492	+1	LACBIDRAFT_392686,LACBIDRAFT_397690,LACBIDRAFT_397906	orthomcl
CC1G_10730	Chr_4	780939	781945	+1	LACBIDRAFT_297944	orthomcl
CC1G_10735	Chr_4	790754	791349	+1	LACBIDRAFT_178529	orthomcl
CC1G_10739	Chr_4	798512	799509	+1	LACBIDRAFT_308038	orthomcl
CC1G_10749	Chr_4	817358	819785	+1	LACBIDRAFT_294441,LACBIDRAFT_297884,LACBIDRAFT_297885,LACBIDRAFT_297910,LACBIDRAFT_325908,LACBIDRAFT_327362,LACBIDRAFT_327363,LACBIDRAFT_327451,LACBIDRAFT_327453	orthomcl
CC1G_10757	Chr_4	833362	837470	+1	LACBIDRAFT_256696	orthomcl
CC1G_10758	Chr_4	837819	839250	-1	LACBIDRAFT_324492	orthomcl
CC1G_10795	Chr_12	926465	927667	+1	LACBIDRAFT_293774	orthomcl
CC1G_10796	Chr_12	927717	929683	-1	LACBIDRAFT_306538,LACBIDRAFT_312463	orthomcl
CC1G_10803	Chr_12	946688	948214	-1	LACBIDRAFT_318358	orthomcl
CC1G_10805	Chr_12	952369	955220	+1	LACBIDRAFT_189452	orthomcl
CC1G_10810	Chr_2	2661140	2662264	-1	LACBIDRAFT_315951	orthomcl
CC1G_10813	Chr_2	2668787	2672608	-1	LACBIDRAFT_189612	orthomcl
CC1G_10814	Chr_2	2673172	2675125	+1	LACBIDRAFT_315948	orthomcl
CC1G_10817	Chr_2	2683514	2685963	-1	LACBIDRAFT_315946	orthomcl
CC1G_10819	Chr_2	2686627	2689465	-1	LACBIDRAFT_315945	orthomcl
CC1G_10820	Chr_2	2689683	2692124	+1	LACBIDRAFT_152412	orthomcl
CC1G_10821	Chr_2	2696114	2697798	-1	LACBIDRAFT_247458	orthomcl
CC1G_10822	Chr_2	2698135	2699890	+1	LACBIDRAFT_315942	orthomcl
CC1G_10823	Chr_2	2699912	2700888	-1	LACBIDRAFT_161454	orthomcl
CC1G_10825	Chr_2	2703808	2705220	-1	LACBIDRAFT_232800	orthomcl
CC1G_10826	Chr_2	2705426	2708442	+1	LACBIDRAFT_315938	orthomcl
CC1G_10828	Chr_2	2710624	2711379	+1	LACBIDRAFT_315841	orthomcl
CC1G_10829	Chr_2	2713631	2715361	-1	LACBIDRAFT_293385	orthomcl
CC1G_10832	Chr_2	2717806	2719813	-1	LACBIDRAFT_315813	orthomcl
CC1G_10833	Chr_2	2720260	2720868	+1	LACBIDRAFT_324849	orthomcl
CC1G_10835	Chr_2	2723012	2726933	-1	LACBIDRAFT_315857	orthomcl
CC1G_10836	Chr_2	2727634	2728369	+1	LACBIDRAFT_233102	orthomcl
CC1G_10837	Chr_2	2728524	2729759	-1	LACBIDRAFT_189440	orthomcl
CC1G_10838	Chr_2	2730374	2731212	-1	LACBIDRAFT_172912	orthomcl
CC1G_10843	Chr_2	2746839	2747810	+1	LACBIDRAFT_189591	orthomcl
CC1G_10844	Chr_2	2748179	2748893	+1	LACBIDRAFT_315844	orthomcl
CC1G_10850	Chr_10	2105763	2108142	+1	LACBIDRAFT_295332,LACBIDRAFT_331842	orthomcl
CC1G_10859	Chr_10	2128986	2132261	-1	LACBIDRAFT_295326	orthomcl
CC1G_10861	Chr_10	2134961	2136259	-1	LACBIDRAFT_191617,LACBIDRAFT_239038	orthomcl
CC1G_10862	Chr_10	2137354	2140703	-1	LACBIDRAFT_310913	orthomcl
CC1G_10873	Chr_10	2161730	2162929	+1	LACBIDRAFT_186682	orthomcl
CC1G_10893	Chr_11	1205962	1207646	-1	LACBIDRAFT_317165	orthomcl
CC1G_10897	Chr_11	1193109	1195330	-1	LACBIDRAFT_304417	orthomcl
CC1G_10898	Chr_11	1190325	1192555	-1	LACBIDRAFT_330527	orthomcl
CC1G_10919	Chr_4	1558463	1560288	+1	LACBIDRAFT_297331	orthomcl
CC1G_10921	Chr_4	1565761	1569157	+1	LACBIDRAFT_294282	orthomcl
CC1G_10922	Chr_4	1569611	1570359	-1	LACBIDRAFT_297341	orthomcl
CC1G_10923	Chr_4	1570637	1572144	+1	LACBIDRAFT_297342	orthomcl
CC1G_10924	Chr_4	1572202	1573228	-1	LACBIDRAFT_297343	orthomcl
CC1G_10925	Chr_4	1573700	1574649	+1	LACBIDRAFT_234830	orthomcl
CC1G_10926	Chr_4	1574972	1578445	-1	LACBIDRAFT_327071	orthomcl
CC1G_10928	Chr_4	1579516	1581216	+1	LACBIDRAFT_179196	orthomcl
CC1G_10929	Chr_4	1581313	1582063	-1	LACBIDRAFT_297349,LACBIDRAFT_308097	orthomcl
CC1G_10932	Chr_4	1591183	1592873	+1	LACBIDRAFT_295643	orthomcl
CC1G_10935	Chr_4	1600990	1602403	+1	LACBIDRAFT_175190	orthomcl
CC1G_10937	Chr_4	1605696	1607379	-1	LACBIDRAFT_295646	orthomcl
CC1G_10941	Chr_4	1614817	1616924	+1	LACBIDRAFT_294231	orthomcl
CC1G_10942	Chr_4	1617480	1618862	+1	LACBIDRAFT_294230	orthomcl
CC1G_10943	Chr_4	1619905	1622100	-1	LACBIDRAFT_294229	orthomcl
CC1G_10945	Chr_4	1626207	1627821	+1	LACBIDRAFT_294228	orthomcl
CC1G_10948	Chr_4	1632060	1632674	+1	LACBIDRAFT_326966	orthomcl
CC1G_10950	Chr_4	1634298	1636261	-1	LACBIDRAFT_297203	orthomcl
CC1G_10951	Chr_4	1638252	1640744	+1	LACBIDRAFT_297205	orthomcl
CC1G_10952	Chr_4	1641506	1643575	-1	LACBIDRAFT_297206	orthomcl
CC1G_10963	Chr_11	656643	658892	-1	LACBIDRAFT_328568	orthomcl
CC1G_10965	Chr_11	661270	662473	-1	LACBIDRAFT_192122	orthomcl
CC1G_10966	Chr_11	663851	668741	-1	LACBIDRAFT_236299	orthomcl
CC1G_10967	Chr_11	671731	674508	-1	LACBIDRAFT_299730	orthomcl
CC1G_10969	Chr_11	682607	684291	-1	LACBIDRAFT_299599	orthomcl
CC1G_10970	Chr_11	684642	685983	+1	LACBIDRAFT_191230	orthomcl
CC1G_10971	Chr_11	686913	689674	-1	LACBIDRAFT_319126	orthomcl
CC1G_10972	Chr_11	690111	691634	+1	LACBIDRAFT_299600,LACBIDRAFT_299840,LACBIDRAFT_330381,LACBIDRAFT_334396	orthomcl
CC1G_10975	Chr_11	698013	699947	+1	LACBIDRAFT_296046,LACBIDRAFT_298363,LACBIDRAFT_299557,LACBIDRAFT_299570,LACBIDRAFT_302819,LACBIDRAFT_307771,LACBIDRAFT_310068,LACBIDRAFT_310077,LACBIDRAFT_316234,LACBIDRAFT_318489,LACBIDRAFT_321584,LACBIDRAFT_322477,LACBIDRAFT_324473,LACBIDRAFT_325499,LACBIDRAFT_325947,LACBIDRAFT_331119,LACBIDRAFT_331134,LACBIDRAFT_332573,LACBIDRAFT_332712,LACBIDRAFT_333318,LACBIDRAFT_336329	orthomcl
CC1G_10983	Chr_11	725906	728293	+1	LACBIDRAFT_291072	orthomcl
CC1G_10986	Chr_5	3310022	3311974	-1	LACBIDRAFT_399525	orthomcl
CC1G_10992	Chr_5	3325020	3332622	-1	LACBIDRAFT_243532	orthomcl
CC1G_11002	Chr_5	3361266	3364597	-1	LACBIDRAFT_331135	orthomcl
CC1G_11006	Chr_5	3372250	3376075	-1	LACBIDRAFT_256579	orthomcl
CC1G_11016	Chr_10	791990	792764	+1	LACBIDRAFT_301968	orthomcl
CC1G_11018	Chr_10	794927	796459	+1	LACBIDRAFT_184424	orthomcl
CC1G_11021	Chr_10	800177	803601	-1	LACBIDRAFT_178748	orthomcl
CC1G_11023	Chr_10	805713	807513	+1	LACBIDRAFT_293945	orthomcl
CC1G_11024	Chr_10	807746	810247	+1	LACBIDRAFT_291101	orthomcl
CC1G_11027	Chr_10	816401	818709	+1	LACBIDRAFT_190116	orthomcl
CC1G_11029	Chr_10	821382	821880	-1	LACBIDRAFT_319042	orthomcl
CC1G_11030	Chr_10	822124	822683	+1	LACBIDRAFT_234095	orthomcl
CC1G_11031	Chr_10	823421	827871	-1	LACBIDRAFT_248757	orthomcl
CC1G_11037	Chr_10	842091	843234	-1	LACBIDRAFT_293831	orthomcl
CC1G_11041	Chr_10	852028	853767	+1	LACBIDRAFT_318751	orthomcl
CC1G_11060	Chr_9	1555942	1558103	+1	LACBIDRAFT_297641	orthomcl
CC1G_11061	Chr_9	1558651	1559286	-1	LACBIDRAFT_148118	orthomcl
CC1G_11062	Chr_9	1559487	1560605	+1	LACBIDRAFT_399461	orthomcl
CC1G_11063	Chr_9	1561362	1562251	-1	LACBIDRAFT_297644	orthomcl
CC1G_11064	Chr_9	1562511	1563211	+1	LACBIDRAFT_250263	orthomcl
CC1G_11065	Chr_9	1563517	1567200	-1	LACBIDRAFT_297633	orthomcl
CC1G_11066	Chr_9	1567624	1570241	+1	LACBIDRAFT_294359	orthomcl
CC1G_11074	Chr_9	1586503	1587225	-1	LACBIDRAFT_294356	orthomcl
CC1G_11075	Chr_9	1588766	1591494	-1	LACBIDRAFT_294355	orthomcl
CC1G_11076	Chr_9	1591712	1592643	+1	LACBIDRAFT_297620	orthomcl
CC1G_11078	Chr_9	1593850	1594482	-1	LACBIDRAFT_297619	orthomcl
CC1G_11079	Chr_9	1595494	1596027	+1	LACBIDRAFT_327246	orthomcl
CC1G_11080	Chr_9	1597713	1599691	-1	LACBIDRAFT_291185	orthomcl
CC1G_11081	Chr_9	1601608	1603010	-1	LACBIDRAFT_179508	orthomcl
CC1G_11083	Chr_9	1606833	1607629	-1	LACBIDRAFT_297600	orthomcl
CC1G_11084	Chr_9	1607973	1610797	-1	LACBIDRAFT_250173	orthomcl
CC1G_11085	Chr_9	1612950	1614275	-1	LACBIDRAFT_294351	orthomcl
