#gene	chrom	chrom_start	chrom_stop
CC1G_09641	Chr_11	442639	444258
CC1G_09642	Chr_11	446693	448759
CC1G_09643	Chr_11	448972	451507
CC1G_09644	Chr_11	452871	453737
CC1G_09645	Chr_11	454324	454881
CC1G_09646	Chr_11	458751	461803
CC1G_09647	Chr_11	462419	463458
CC1G_09649	Chr_11	466131	467226
CC1G_09650	Chr_11	467487	468713
CC1G_09651	Chr_11	469882	471482
CC1G_09652	Chr_11	471545	472327
CC1G_09653	Chr_11	474024	474775
CC1G_09655	Chr_11	482379	482657
CC1G_09657	Chr_11	493030	494667
CC1G_09658	Chr_11	495367	497007
CC1G_09660	Chr_11	499746	501310
CC1G_09666	Chr_11	515862	517574
CC1G_09669	Chr_11	521916	522824
CC1G_09693	Chr_10	1200200	1204076
CC1G_09695	Chr_10	1205417	1206082
CC1G_09697	Chr_10	1214050	1215013
CC1G_09699	Chr_10	1217354	1217776
CC1G_09701	Chr_10	1220211	1220862
CC1G_09703	Chr_10	1222178	1224227
CC1G_09716	Chr_10	1269719	1271234
CC1G_09718	Chr_10	1273503	1274663
CC1G_09719	Chr_10	1275094	1277365
CC1G_09724	Chr_10	1287919	1288582
CC1G_09727	Chr_10	1297735	1298681
CC1G_09728	Chr_10	1299489	1301450
CC1G_09746	Chr_7	296906	299126
CC1G_09753	Chr_7	282286	282940
CC1G_09754	Chr_7	281038	282216
CC1G_09755	Chr_7	278532	280451
CC1G_09759	Chr_7	272219	272959
CC1G_09760	Chr_7	269763	271801
CC1G_09761	Chr_7	267426	269306
CC1G_09762	Chr_7	265191	267345
CC1G_09763	Chr_7	263434	264772
CC1G_09765	Chr_7	259968	261318
CC1G_09769	Chr_7	246042	248369
CC1G_09770	Chr_7	238832	241694
CC1G_09775	Chr_7	229594	230046
CC1G_09776	Chr_7	228409	229335
CC1G_09785	Chr_12	755423	757957
CC1G_09786	Chr_12	759428	760678
CC1G_09787	Chr_12	761047	762273
CC1G_09793	Chr_12	783202	785285
CC1G_09798	Chr_12	796174	796667
CC1G_09802	Chr_12	803997	805458
CC1G_09804	Chr_12	811408	812441
CC1G_09806	Chr_12	816047	818117
CC1G_09814	Chr_12	835746	837234
CC1G_09821	Chr_6	907871	908185
CC1G_09822	Chr_6	909261	911136
CC1G_09829	Chr_6	932821	934133
CC1G_09843	Chr_6	980352	980956
CC1G_09846	Chr_6	987331	990784
CC1G_09853	Chr_6	1000164	1000937
CC1G_09855	Chr_6	1002960	1003968
CC1G_09867	Chr_7	809208	810010
CC1G_09869	Chr_7	814085	816723
CC1G_09875	Chr_7	829865	835914
CC1G_09889	Chr_7	872001	873482
CC1G_09892	Chr_7	880411	881274
CC1G_09893	Chr_7	882408	883948
CC1G_09894	Chr_7	884655	886367
CC1G_09899	Chr_7	907370	908263
CC1G_09914	Chr_12	1201226	1205027
CC1G_09921	Chr_12	1226324	1228881
CC1G_09924	Chr_12	1240176	1241156
CC1G_09937	Chr_5	772348	774293
CC1G_09941	Chr_5	758167	762139
CC1G_09943	Chr_5	754999	755553
CC1G_09946	Chr_5	740452	741221
CC1G_09958	Chr_5	705586	706533
CC1G_09959	Chr_5	703937	705244
CC1G_09960	Chr_5	702225	703431
CC1G_09977	Chr_9	2385933	2387706
CC1G_09985	Chr_9	2404301	2405975
CC1G_09997	Chr_9	2423159	2425012
CC1G_10001	Chr_9	2436074	2436341
CC1G_10008	Chr_9	2446796	2447378
CC1G_10010	Chr_9	2451199	2453029
CC1G_10011	Chr_9	2453337	2453873
CC1G_10015	Chr_9	2465000	2466293
CC1G_10020	Chr_9	2475383	2475772
CC1G_10021	Chr_9	2475820	2476689
CC1G_10022	Chr_9	2477070	2477654
CC1G_10028	Chr_4	2648594	2650227
CC1G_10035	Chr_4	2663826	2665714
CC1G_10039	Chr_4	2673643	2674055
CC1G_10043	Chr_4	2682877	2683359
CC1G_10049	Chr_4	2698434	2698921
CC1G_10050	Chr_4	2699724	2700957
CC1G_10053	Chr_4	2707443	2708512
CC1G_10054	Chr_4	2709487	2710478
CC1G_10060	Chr_4	2727780	2729132
CC1G_10061	Chr_4	2731044	2733202
CC1G_10066	Chr_4	2751517	2752614
CC1G_10067	Chr_4	2754115	2756454
CC1G_10069	Chr_4	2759254	2759970
CC1G_10073	Chr_2	407824	408331
CC1G_10074	Chr_2	409810	410643
CC1G_10079	Chr_2	430338	430588
CC1G_10097	Chr_1	3790412	3790635
CC1G_10110	Chr_1	3823208	3823790
CC1G_10113	Chr_1	3832075	3832644
CC1G_10134	Chr_1	3884437	3884682
CC1G_10137	Chr_1	3888752	3889268
CC1G_10146	Chr_7	88696	92541
CC1G_10151	Chr_7	59104	60004
CC1G_10156	Chr_7	40436	42007
CC1G_10159	Chr_7	35134	37366
CC1G_10166	Chr_7	19304	19709
CC1G_10175	Chr_2	194583	195285
CC1G_10183	Chr_2	211718	215003
CC1G_10195	Chr_2	247823	249429
CC1G_10203	Chr_2	274992	275441
CC1G_10210	Chr_12	1923367	1924500
CC1G_10216	Chr_12	1934976	1935278
CC1G_10239	Chr_12	1991693	1992838
CC1G_10247	Chr_12	2012837	2013309
CC1G_10254	Chr_12	2024506	2026641
CC1G_10266	Chr_1	1345475	1348249
CC1G_10268	Chr_1	1349767	1350710
CC1G_10269	Chr_1	1351214	1352242
CC1G_10278	Chr_1	1371295	1371927
CC1G_10279	Chr_1	1372380	1373605
CC1G_10282	Chr_1	1376976	1379481
CC1G_10284	Chr_1	1383075	1385847
CC1G_10285	Chr_1	1386583	1387429
CC1G_10286	Chr_1	1387995	1390216
CC1G_10288	Chr_1	1393191	1394500
CC1G_10291	Chr_1	1402167	1403728
CC1G_10303	Chr_6	1030479	1031440
CC1G_10305	Chr_6	1034584	1035675
CC1G_10308	Chr_6	1041154	1041635
CC1G_10309	Chr_6	1042442	1043072
CC1G_10321	Chr_6	1069885	1070758
CC1G_10324	Chr_6	1079322	1079919
CC1G_10330	Chr_6	1094760	1097548
CC1G_10333	Chr_6	1102797	1105284
CC1G_10335	Chr_6	1110736	1112169
CC1G_10336	Chr_6	1112810	1113639
CC1G_10339	Chr_6	1119257	1119514
CC1G_10343	Chr_6	1132444	1132932
CC1G_10355	Chr_7	184951	185534
CC1G_10365	Chr_7	160785	161433
CC1G_10366	Chr_7	158150	160361
CC1G_10367	Chr_7	156411	157334
CC1G_10382	Chr_2	3230360	3231072
CC1G_10387	Chr_2	3243445	3244106
CC1G_10388	Chr_2	3244942	3245151
CC1G_10391	Chr_2	3250578	3252038
CC1G_10393	Chr_2	3254462	3257000
CC1G_10397	Chr_2	3262937	3264069
CC1G_10401	Chr_2	3273314	3273892
CC1G_10402	Chr_2	3276439	3276950
CC1G_10404	Chr_2	3278945	3280047
CC1G_10405	Chr_2	3280976	3284045
CC1G_10406	Chr_2	3285161	3286561
CC1G_10419	Chr_2	3313531	3314337
CC1G_10421	Chr_2	3316990	3317666
CC1G_10441	Chr_7	391855	393485
CC1G_10442	Chr_7	387343	389707
CC1G_10444	Chr_7	381790	382942
CC1G_10445	Chr_7	379911	381499
CC1G_10471	Chr_12	33166	35395
CC1G_10473	Chr_12	45993	47094
CC1G_10475	Chr_12	49836	51545
CC1G_10477	Chr_12	54942	56028
CC1G_10478	Chr_12	56324	56960
CC1G_10488	Chr_12	73810	74392
CC1G_10499	Chr_12	101061	101917
CC1G_10502	Chr_12	107687	110841
CC1G_10504	Chr_12	116784	117206
CC1G_10505	Chr_12	117962	118377
CC1G_10512	Chr_1	1448690	1450729
CC1G_10518	Chr_1	1467097	1469942
CC1G_10524	Chr_1	1485891	1488680
CC1G_10527	Chr_1	1492541	1495279
CC1G_10528	Chr_1	1495405	1495842
CC1G_10531	Chr_1	1499965	1501705
CC1G_10556	Chr_2	527115	528899
CC1G_10557	Chr_2	529333	530139
CC1G_10564	Chr_2	544349	545879
CC1G_10566	Chr_2	548507	550163
CC1G_10572	Chr_2	564569	565219
CC1G_10574	Chr_2	570133	571525
CC1G_10577	Chr_2	582431	584674
CC1G_10580	Chr_2	590492	590731
CC1G_10581	Chr_2	591477	593817
CC1G_10585	Chr_2	601896	603553
CC1G_10594	Chr_11	94057	94437
CC1G_10595	Chr_11	95444	96970
CC1G_10599	Chr_11	104547	105309
CC1G_10600	Chr_11	105831	107648
CC1G_10607	Chr_11	129980	130186
CC1G_10608	Chr_11	130713	131387
CC1G_10609	Chr_11	132488	133174
CC1G_10619	Chr_11	153878	155529
CC1G_10622	Chr_11	164021	164720
CC1G_10626	Chr_5	2753123	2753583
CC1G_10640	Chr_5	2789508	2792027
CC1G_10641	Chr_5	2792553	2794918
CC1G_10651	Chr_5	2817613	2818979
CC1G_10656	Chr_5	2832108	2833049
CC1G_10662	Chr_5	2844569	2845935
CC1G_10675	Chr_2	327018	327832
CC1G_10678	Chr_2	335081	335909
CC1G_10679	Chr_2	336085	336234
CC1G_10681	Chr_2	343325	344431
CC1G_10684	Chr_2	353411	357079
CC1G_10690	Chr_2	367401	367669
CC1G_10695	Chr_2	385604	387190
CC1G_10702	Chr_9	617500	618498
CC1G_10708	Chr_9	643714	645546
CC1G_10720	Chr_9	687047	689249
CC1G_10727	Chr_4	777469	777977
CC1G_10731	Chr_4	782208	784736
CC1G_10736	Chr_4	792170	792601
CC1G_10740	Chr_4	800047	801075
CC1G_10742	Chr_4	804422	805250
CC1G_10743	Chr_4	806075	807418
CC1G_10744	Chr_4	807890	808865
CC1G_10748	Chr_4	815412	816251
CC1G_10750	Chr_4	820257	821156
CC1G_10759	Chr_4	839768	841267
CC1G_10774	Chr_12	871066	872331
CC1G_10798	Chr_12	932937	934829
CC1G_10804	Chr_12	950761	951712
CC1G_10809	Chr_2	2658209	2659506
CC1G_10811	Chr_2	2663692	2664759
CC1G_10812	Chr_2	2665980	2667111
CC1G_10834	Chr_2	2721406	2722291
CC1G_10845	Chr_2	2749132	2749718
CC1G_10852	Chr_10	2112227	2113689
CC1G_10855	Chr_10	2117962	2120507
CC1G_10856	Chr_10	2120748	2121330
CC1G_10860	Chr_10	2133132	2134214
CC1G_10863	Chr_10	2142274	2143229
CC1G_10864	Chr_10	2143368	2144644
CC1G_10865	Chr_10	2145858	2146337
CC1G_10866	Chr_10	2146906	2147913
CC1G_10868	Chr_10	2150053	2150898
CC1G_10869	Chr_10	2151942	2154769
CC1G_10870	Chr_10	2155545	2157220
CC1G_10876	Chr_10	2168599	2170265
CC1G_10887	Chr_11	1221435	1226209
CC1G_10888	Chr_11	1217476	1219720
CC1G_10891	Chr_11	1211075	1211765
CC1G_10894	Chr_11	1203433	1204923
CC1G_10895	Chr_11	1199660	1201445
CC1G_10896	Chr_11	1197967	1198321
CC1G_10903	Chr_11	1180578	1182100
CC1G_10918	Chr_4	1557170	1557926
CC1G_10927	Chr_4	1578719	1579320
CC1G_10930	Chr_4	1582221	1586583
CC1G_10934	Chr_4	1597632	1600606
CC1G_10938	Chr_4	1607613	1609160
CC1G_10939	Chr_4	1609651	1611341
CC1G_10940	Chr_4	1611707	1614550
CC1G_10944	Chr_4	1623001	1624905
CC1G_10946	Chr_4	1628630	1628992
CC1G_10947	Chr_4	1629634	1631786
CC1G_10949	Chr_4	1632884	1634024
CC1G_10959	Chr_11	648409	649117
CC1G_10960	Chr_11	649776	651670
CC1G_10968	Chr_11	677001	679362
CC1G_10973	Chr_11	692280	692719
CC1G_10978	Chr_11	711222	711865
CC1G_10979	Chr_11	713450	719415
CC1G_10984	Chr_11	729330	732194
CC1G_10987	Chr_5	3313991	3314749
CC1G_10994	Chr_5	3339870	3340354
CC1G_10998	Chr_5	3349849	3351505
CC1G_11001	Chr_5	3358390	3361045
CC1G_11003	Chr_5	3365371	3366342
CC1G_11007	Chr_5	3379897	3380989
CC1G_11015	Chr_10	791155	791421
CC1G_11019	Chr_10	797054	797542
CC1G_11020	Chr_10	799309	799727
CC1G_11022	Chr_10	804050	804448
CC1G_11025	Chr_10	810875	813584
CC1G_11026	Chr_10	813989	814428
CC1G_11028	Chr_10	819137	819734
CC1G_11038	Chr_10	844497	845099
CC1G_11040	Chr_10	849805	851002
CC1G_11042	Chr_10	854000	854943
CC1G_11043	Chr_10	855703	856623
CC1G_11044	Chr_10	857304	859277
CC1G_11045	Chr_10	859816	860709
CC1G_11046	Chr_10	861371	864184
CC1G_11049	Chr_10	872572	872955
CC1G_11056	Chr_9	1545813	1548169
CC1G_11070	Chr_9	1578634	1578872
CC1G_11071	Chr_9	1579367	1580186
CC1G_11072	Chr_9	1580479	1582910
CC1G_11073	Chr_9	1584739	1585083
CC1G_11077	Chr_9	1592705	1593421
CC1G_11087	Chr_5	481769	483027
CC1G_11089	Chr_5	475037	477332
CC1G_11098	Chr_5	451538	452977
CC1G_11100	Chr_5	439128	445283
CC1G_11105	Chr_5	426743	428332
CC1G_11112	Chr_5	408556	409482
CC1G_11114	Chr_5	403815	404579
CC1G_11115	Chr_5	400490	402254
CC1G_11123	Chr_3	408692	409172
CC1G_11128	Chr_3	421620	423387
CC1G_11129	Chr_3	424661	426213
CC1G_11131	Chr_3	428217	430251
CC1G_11133	Chr_3	431832	432611
CC1G_11138	Chr_3	441182	442337
CC1G_11139	Chr_3	443463	443678
CC1G_11140	Chr_3	443954	444737
CC1G_11148	Chr_3	461965	464451
CC1G_11149	Chr_3	465034	468315
CC1G_11160	Chr_4	1390678	1392449
CC1G_11162	Chr_4	1402111	1403003
CC1G_11170	Chr_4	1420768	1424140
CC1G_11174	Chr_4	1433330	1433940
CC1G_11176	Chr_4	1437326	1437784
CC1G_11178	Chr_4	1443177	1446565
CC1G_11179	Chr_4	1446949	1448608
CC1G_11183	Chr_4	1455604	1456093
CC1G_11184	Chr_4	1456712	1459035
CC1G_11194	Chr_10	1434827	1435787
CC1G_11200	Chr_10	1454163	1455024
CC1G_11207	Chr_10	1481184	1482491
CC1G_11209	Chr_10	1492058	1493152
CC1G_11210	Chr_10	1493883	1495250
CC1G_11212	Chr_10	1496802	1498530
CC1G_11213	Chr_10	1498957	1500006
CC1G_11222	Chr_1	1261302	1261652
CC1G_11225	Chr_1	1269690	1271438
CC1G_11231	Chr_1	1292185	1294870
CC1G_11232	Chr_1	1297269	1301621
CC1G_11234	Chr_1	1310452	1312113
CC1G_11236	Chr_1	1314351	1316830
CC1G_11246	Chr_12	444314	445378
CC1G_11255	Chr_12	482234	483135
CC1G_11257	Chr_12	488688	489294
CC1G_11262	Chr_6	1607684	1608349
CC1G_11269	Chr_6	1589060	1591180
CC1G_11276	Chr_6	1565251	1565920
CC1G_11277	Chr_6	1562502	1565114
CC1G_11282	Chr_6	1549269	1549789
CC1G_11290	Chr_1	1581807	1582428
CC1G_11294	Chr_1	1589161	1591258
CC1G_11301	Chr_1	1610172	1611238
CC1G_11304	Chr_1	1616993	1621117
CC1G_11307	Chr_1	1636827	1639965
CC1G_11309	Chr_1	1643812	1644681
CC1G_11319	Chr_11	1311194	1313133
CC1G_11321	Chr_11	1302875	1304536
CC1G_11322	Chr_11	1297668	1301437
CC1G_11325	Chr_11	1289692	1292587
CC1G_11326	Chr_11	1287854	1288489
CC1G_11328	Chr_11	1282254	1285471
CC1G_11329	Chr_11	1281658	1282176
CC1G_11335	Chr_11	1266591	1268091
CC1G_11337	Chr_11	1260135	1262389
CC1G_11338	Chr_11	1255976	1257353
CC1G_11339	Chr_11	1252385	1255652
CC1G_11349	Chr_11	194742	195711
CC1G_11357	Chr_11	216005	217208
CC1G_11358	Chr_11	217564	218759
CC1G_11362	Chr_11	225686	227479
CC1G_11364	Chr_11	229885	231792
CC1G_11365	Chr_11	232534	233911
CC1G_11372	Chr_11	244570	246607
CC1G_11373	Chr_11	247697	251054
CC1G_11376	Chr_5	861373	862498
CC1G_11391	Chr_5	816292	817210
CC1G_11401	Chr_5	794049	794958
CC1G_11404	Chr_5	785912	789304
CC1G_11408	Chr_1	4067943	4069024
CC1G_11412	Chr_1	4078174	4079115
CC1G_11414	Chr_1	4084209	4086281
CC1G_11415	Chr_1	4089107	4089770
CC1G_11418	Chr_1	4093581	4094982
CC1G_11421	Chr_1	4101648	4103646
CC1G_11422	Chr_1	4104775	4105086
CC1G_11426	Chr_1	4115353	4116866
CC1G_11430	Chr_1	4127988	4130336
CC1G_11441	Chr_6	811052	812334
CC1G_11445	Chr_6	819853	821473
CC1G_11446	Chr_6	822055	822480
CC1G_11448	Chr_6	824782	825584
CC1G_11449	Chr_6	825988	826490
CC1G_11451	Chr_6	829892	830850
CC1G_11456	Chr_6	842192	843665
CC1G_11457	Chr_6	843781	845496
CC1G_11458	Chr_6	845745	848076
CC1G_11460	Chr_6	850732	851385
CC1G_11461	Chr_6	852213	853341
CC1G_11464	Chr_6	860619	861172
CC1G_11474	Chr_12	1053757	1058644
CC1G_11479	Chr_12	1072597	1072984
CC1G_11488	Chr_12	1089464	1089760
CC1G_11499	Chr_2	2591392	2592858
CC1G_11516	Chr_2	2633193	2635134
CC1G_11519	Chr_2	2640110	2640855
CC1G_11522	Chr_2	2645296	2645664
CC1G_11523	Chr_2	2646831	2647991
CC1G_11541	Chr_3	2230622	2234244
CC1G_11542	Chr_3	2234564	2235271
CC1G_11543	Chr_3	2235544	2236895
CC1G_11544	Chr_3	2237551	2238567
CC1G_11545	Chr_3	2238947	2240571
CC1G_11546	Chr_3	2240755	2241749
CC1G_11547	Chr_3	2242372	2244033
CC1G_11554	Chr_3	2261423	2264238
CC1G_11558	Chr_7	1933939	1935495
CC1G_11561	Chr_7	1939569	1940228
CC1G_11562	Chr_7	1940458	1942482
CC1G_11572	Chr_7	1964798	1967366
CC1G_11574	Chr_7	1967630	1968318
CC1G_11577	Chr_7	1974266	1977899
CC1G_11579	Chr_7	1979189	1982232
CC1G_11581	Chr_7	1986161	1987390
CC1G_11588	Chr_12	976468	977553
CC1G_11589	Chr_12	977769	978828
CC1G_11591	Chr_12	985274	985875
CC1G_11598	Chr_12	1015846	1016995
CC1G_11603	Chr_11	1084607	1085721
CC1G_11611	Chr_11	1102848	1103136
CC1G_11613	Chr_11	1105575	1106612
CC1G_11619	Chr_11	1123007	1123602
CC1G_11623	Chr_11	1133944	1135690
CC1G_11632	Chr_4	1325992	1327123
CC1G_11633	Chr_4	1328238	1331075
CC1G_11646	Chr_4	1355727	1356995
CC1G_11651	Chr_4	1368969	1369721
CC1G_11660	Chr_4	1080717	1081527
CC1G_11663	Chr_4	1087487	1089586
CC1G_11673	Chr_4	1106767	1108008
CC1G_11688	Chr_8	1133018	1134829
CC1G_11690	Chr_8	1138051	1140138
CC1G_11697	Chr_8	1156368	1158444
CC1G_11704	Chr_8	1168402	1169488
CC1G_11713	Chr_10	1506116	1508913
CC1G_11714	Chr_10	1509272	1510528
CC1G_11725	Chr_10	1543272	1544882
CC1G_11728	Chr_10	1553278	1553544
CC1G_11729	Chr_10	1553836	1554825
CC1G_11730	Chr_10	1555887	1557352
CC1G_11734	Chr_10	1562046	1563164
CC1G_11755	Chr_2	2201523	2204330
CC1G_11759	Chr_2	2207785	2211292
CC1G_11760	Chr_2	2211620	2213965
CC1G_11761	Chr_2	2214190	2214686
CC1G_11762	Chr_2	2214983	2215969
CC1G_11769	Chr_12	2049969	2052045
CC1G_11770	Chr_12	2052464	2054093
CC1G_11775	Chr_12	2062972	2063613
CC1G_11788	Chr_12	2087753	2089537
CC1G_11789	Chr_12	2090397	2091729
CC1G_11790	Chr_12	2092112	2092885
CC1G_11806	Chr_3	3418652	3420188
CC1G_11808	Chr_3	3422043	3422738
CC1G_11810	Chr_3	3425873	3426557
CC1G_11811	Chr_3	3427897	3428703
CC1G_11818	Chr_3	1381417	1384570
CC1G_11825	Chr_3	1408283	1409317
CC1G_11833	Chr_3	1427932	1428951
CC1G_11839	Chr_6	93957	95451
CC1G_11846	Chr_6	113393	114739
CC1G_11849	Chr_6	117663	119258
CC1G_11853	Chr_6	125242	125892
CC1G_11854	Chr_6	126315	127040
CC1G_11861	Chr_6	141206	141992
CC1G_11874	Chr_10	1358658	1360745
CC1G_11876	Chr_10	1365822	1368049
CC1G_11877	Chr_10	1368498	1371187
CC1G_11879	Chr_10	1376401	1377434
CC1G_11884	Chr_4	945787	947357
CC1G_11886	Chr_4	950554	953381
CC1G_11890	Chr_4	959320	960182
CC1G_11895	Chr_4	982676	984338
CC1G_11896	Chr_4	984902	985840
CC1G_11897	Chr_4	986243	987664
CC1G_11898	Chr_4	989116	993096
CC1G_11899	Chr_9	2322178	2323734
CC1G_11925	Chr_2	1718641	1719788
CC1G_11929	Chr_2	1726698	1728606
CC1G_11932	Chr_2	1733578	1736435
CC1G_11937	Chr_2	1748067	1749219
CC1G_11966	Chr_6	321813	322317
CC1G_11974	Chr_6	1147544	1148233
CC1G_11975	Chr_6	1148959	1150505
CC1G_11980	Chr_6	1160657	1162102
CC1G_11981	Chr_6	1166045	1167512
CC1G_11982	Chr_6	1167670	1168876
CC1G_11983	Chr_6	1169760	1170844
CC1G_12000	Chr_1	1206467	1206982
CC1G_12010	Chr_1	1226873	1231812
CC1G_12017	Chr_2	1337454	1338345
CC1G_12035	Chr_11	26725	27672
CC1G_12040	Chr_11	38812	39874
CC1G_12042	Chr_11	46416	47297
CC1G_12056	Chr_7	1843660	1844351
CC1G_12058	Chr_1	558907	560570
CC1G_12059	Chr_1	561188	561703
CC1G_12060	Chr_1	562767	563210
CC1G_12061	Chr_1	564183	564725
CC1G_12073	Chr_1	586277	587294
CC1G_12074	Chr_1	588158	589077
CC1G_12075	Chr_1	590586	591859
CC1G_12076	Chr_1	592958	593506
CC1G_12080	Chr_1	599536	601244
CC1G_12082	Chr_1	604289	605559
CC1G_12083	Chr_1	606070	606741
CC1G_12085	Chr_3	1333831	1334763
CC1G_12092	Chr_3	1348406	1350258
CC1G_12101	Chr_6	195771	197286
CC1G_12103	Chr_6	204316	205561
CC1G_12108	Chr_6	220122	221055
CC1G_12110	Chr_6	222409	222939
CC1G_12111	Chr_6	223080	223371
CC1G_12120	Chr_4	25358	25928
CC1G_12122	Chr_4	28749	29504
CC1G_12128	Chr_4	40463	42092
CC1G_12130	Chr_4	45456	48356
CC1G_12134	Chr_4	55381	60248
CC1G_12135	Chr_5	3262923	3264420
CC1G_12138	Chr_5	3269964	3270581
CC1G_12155	Chr_1	516614	517000
CC1G_12157	Chr_1	519123	521650
CC1G_12162	Chr_1	540003	541109
CC1G_12163	Chr_1	541807	543728
CC1G_12164	Chr_1	544626	545603
CC1G_12166	Chr_1	552456	553010
CC1G_12168	Chr_1	556109	558012
CC1G_12207	Chr_10	2058315	2058918
CC1G_12214	Chr_10	2081075	2082218
CC1G_12219	Chr_7	2302376	2303005
CC1G_12232	Chr_13	327265	327633
CC1G_12233	Chr_13	327965	329916
CC1G_12237	Chr_13	343228	344502
CC1G_12251	Chr_5	3428165	3428471
CC1G_12255	Chr_5	3442757	3443035
CC1G_12263	Chr_8	2041866	2042088
CC1G_12264	Chr_8	2042277	2043025
CC1G_12266	Chr_8	2045514	2045990
CC1G_12267	Chr_8	2046799	2047267
CC1G_12268	Chr_8	2048275	2048859
CC1G_12271	Chr_8	2055633	2056164
CC1G_12277	Chr_1	8870	12766
CC1G_12283	Chr_1	30838	32836
CC1G_12284	Chr_1	34321	34653
CC1G_12291	Chr_2	647067	652233
CC1G_12294	Chr_2	659455	661236
CC1G_12299	Chr_2	669312	669755
CC1G_12305	Chr_12	541010	543454
CC1G_12314	Chr_12	561444	561942
CC1G_12315	Chr_12	561988	562619
CC1G_12328	Chr_8	1643218	1644401
CC1G_12329	Chr_13	890068	891913
CC1G_12334	Chr_13	903037	903810
CC1G_12342	Chr_10	1384153	1386354
CC1G_12347	Chr_10	1395056	1396650
CC1G_12348	Chr_10	1397332	1399622
CC1G_12349	Chr_10	1399880	1402191
CC1G_12351	Chr_10	1412181	1413561
CC1G_12352	Chr_10	1414466	1417147
CC1G_12353	Chr_10	1417863	1419250
CC1G_12358	Chr_11	1658484	1660786
CC1G_12359	Chr_11	1656362	1656901
CC1G_12367	Chr_11	1634213	1635395
CC1G_12370	Chr_4	1472088	1472987
CC1G_12372	Chr_4	1476864	1477202
CC1G_12374	Chr_4	1481799	1484983
CC1G_12381	Chr_12	495184	496323
CC1G_12382	Chr_12	496524	497374
CC1G_12384	Chr_12	498503	499852
CC1G_12385	Chr_12	500702	502435
CC1G_12388	Chr_12	512224	513742
CC1G_12389	Chr_12	516596	517919
CC1G_12391	Chr_12	519253	521516
CC1G_12393	Chr_12	527247	528736
CC1G_12396	Chr_4	750176	750574
CC1G_12397	Chr_4	751542	751890
CC1G_12400	Chr_4	756050	758615
CC1G_12408	Chr_4	776172	776842
CC1G_12412	Chr_4	2191574	2191837
CC1G_12415	Chr_4	2198650	2199578
CC1G_12417	Chr_4	2203734	2204447
CC1G_12420	Chr_4	2208951	2211090
CC1G_12424	Chr_5	3001367	3003179
CC1G_12428	Chr_5	3010023	3011302
CC1G_12455	Chr_10	2229851	2231024
CC1G_12462	Chr_10	2250568	2251510
CC1G_12489	Chr_13	941306	942900
CC1G_12492	Chr_13	956885	959377
CC1G_12498	Chr_4	928569	930671
CC1G_12505	Chr_2	3171523	3172448
CC1G_12507	Chr_2	3175576	3176358
CC1G_12510	Chr_2	3183251	3185601
CC1G_12526	Chr_12	1129182	1129708
CC1G_12564	Chr_4	2218451	2220074
CC1G_12570	Chr_4	2238265	2240579
CC1G_12575	Chr_5	3212471	3214747
CC1G_12577	Chr_5	3217458	3217847
CC1G_12582	Chr_5	3226943	3229297
CC1G_12589	Chr_11	574022	577889
CC1G_12590	Chr_11	578592	580246
CC1G_12591	Chr_11	581578	582131
CC1G_12604	Chr_12	1907197	1907861
CC1G_12606	Chr_12	1911376	1912395
CC1G_12608	Chr_12	1916716	1918076
CC1G_12622	Chr_11	77296	77835
CC1G_12623	Chr_4	1517033	1517712
CC1G_12626	Chr_4	1523804	1524277
CC1G_12630	Chr_4	1535929	1536592
CC1G_12647	Chr_2	679312	680978
CC1G_12662	Chr_1	1555784	1558209
CC1G_12666	Chr_1	1564872	1565923
CC1G_12676	Chr_6	12369	13436
CC1G_12689	Chr_10	2205553	2210439
CC1G_12690	Chr_10	2212590	2215224
CC1G_12712	Chr_6	82669	84667
CC1G_12715	Chr_4	1039131	1042887
CC1G_12756	Chr_4	565998	567879
CC1G_12758	Chr_4	571686	572551
CC1G_12760	Chr_4	574910	576038
CC1G_12761	Chr_4	576464	579762
CC1G_12765	Chr_3	1440544	1440783
CC1G_12773	U350	3832	4688
CC1G_12780	U350	19598	19804
CC1G_12786	U351	17529	18122
CC1G_12809	Chr_11	277376	278225
CC1G_12810	Chr_11	278563	280194
CC1G_12811	Chr_11	282520	283277
CC1G_12814	Chr_11	287765	288872
CC1G_12815	Chr_11	290055	290501
CC1G_12816	Chr_11	291075	292873
CC1G_12818	Chr_6	1815874	1816512
CC1G_12820	Chr_6	1804517	1805308
CC1G_12821	Chr_6	1802673	1804262
CC1G_12823	Chr_6	1801225	1802172
CC1G_12824	Chr_6	1799068	1800736
CC1G_12825	Chr_6	1796508	1798152
CC1G_12826	Chr_6	1794420	1794873
CC1G_12832	Chr_10	1312698	1313515
CC1G_12835	Chr_10	1319798	1321012
CC1G_12842	Chr_2	615934	617539
CC1G_12844	Chr_2	621965	625558
CC1G_12845	Chr_2	625938	627266
CC1G_12848	Chr_4	80379	82365
CC1G_12849	Chr_4	85819	87345
CC1G_12851	Chr_4	90182	91060
CC1G_12853	Chr_4	93303	94510
CC1G_12854	Chr_4	95310	96573
CC1G_12866	Chr_5	20619	21068
CC1G_12869	Chr_5	10367	12088
CC1G_12883	Chr_13	981905	982406
CC1G_12896	Chr_7	2943256	2944217
CC1G_12897	Chr_7	2946552	2947886
CC1G_12902	Chr_7	1888986	1889435
CC1G_12906	Chr_7	1893077	1893560
