#gene	chrom	chrom_start	chrom_stop	chrom_strand	targets	method
CC1G_13587	Chr_1	705070	706424	+1	CC1G_15812,LACBIDRAFT_333964	orthomcl
CC1G_13681	Chr_1	2285004	2287529	-1	CC1G_00862,CC1G_01687,CC1G_04579,CC1G_04813,CC1G_04942,CC1G_05071,CC1G_08120,CC1G_10233,CC1G_10237,CC1G_12782,CC1G_12917,CC1G_12986,CC1G_13217,CC1G_13347,CC1G_15059,CC1G_15280,LACBIDRAFT_302987	orthomcl
CC1G_13682	Chr_1	2299477	2301397	-1	CC1G_12227,LACBIDRAFT_143003,LACBIDRAFT_187145	orthomcl
CC1G_13704	Chr_1	2650812	2653343	-1	CC1G_01833,LACBIDRAFT_243459	orthomcl
CC1G_13748	Chr_1	3328656	3329416	-1	CC1G_00590,LACBIDRAFT_307499	orthomcl
CC1G_13757	Chr_1	3462699	3463727	-1	CC1G_00647,CC1G_00648,LACBIDRAFT_330263	orthomcl
CC1G_13817	Chr_2	87758	94197	+1	CC1G_01653,CC1G_02411,CC1G_02412,CC1G_02435,CC1G_09419,LACBIDRAFT_294471,LACBIDRAFT_295705,LACBIDRAFT_398227	orthomcl
CC1G_13828	Chr_2	291706	295299	-1	CC1G_02071,CC1G_02772,CC1G_04139,CC1G_07038,CC1G_07253,CC1G_09452,CC1G_10130,CC1G_10226,CC1G_10453,CC1G_10665,CC1G_11681,CC1G_12002,CC1G_12551,CC1G_12722,CC1G_12856,CC1G_12943,CC1G_13091,CC1G_13152,CC1G_13316,CC1G_14023,CC1G_14493,CC1G_14780,CC1G_15116,CC1G_15421,CC1G_15478,CC1G_15488,CC1G_15494,CC1G_15521,CC1G_15566,CC1G_15567,CC1G_15640,CC1G_15677,CC1G_15765,LACBIDRAFT_298015	orthomcl
CC1G_13844	Chr_2	553927	555506	-1	CC1G_10569,CC1G_10570,LACBIDRAFT_294669,LACBIDRAFT_296074,LACBIDRAFT_300179	orthomcl
CC1G_13852	Chr_2	740179	742658	+1	CC1G_11102,LACBIDRAFT_309753	orthomcl
CC1G_13853	Chr_2	776271	778190	+1	CC1G_10841,LACBIDRAFT_293360,LACBIDRAFT_305871,LACBIDRAFT_315794	orthomcl
CC1G_13887	Chr_2	1200460	1201022	+1	CC1G_15830,LACBIDRAFT_182255	orthomcl
CC1G_13889	Chr_2	1202209	1204874	+1	CC1G_15831,LACBIDRAFT_306176	orthomcl
CC1G_13895	Chr_2	1288925	1301103	+1	CC1G_04093,CC1G_04133,CC1G_04819,CC1G_09386,CC1G_09684,CC1G_10140,CC1G_11343,CC1G_14575,CC1G_14752,LACBIDRAFT_296187,LACBIDRAFT_296324,LACBIDRAFT_297441,LACBIDRAFT_299647,LACBIDRAFT_303386,LACBIDRAFT_303662,LACBIDRAFT_304622,LACBIDRAFT_312700,LACBIDRAFT_313308,LACBIDRAFT_316535,LACBIDRAFT_334822	orthomcl
CC1G_13969	Chr_2	2421504	2422280	+1	CC1G_02110,CC1G_05748,CC1G_11721,CC1G_11722,CC1G_11731,LACBIDRAFT_295677,LACBIDRAFT_315909,LACBIDRAFT_328126,LACBIDRAFT_328135,LACBIDRAFT_331812	orthomcl
CC1G_13972	Chr_2	2543226	2544409	+1	CC1G_03813,LACBIDRAFT_306198,LACBIDRAFT_315986	orthomcl
CC1G_13974	Chr_2	2569713	2571033	+1	CC1G_03921,CC1G_13975,LACBIDRAFT_315998	orthomcl
CC1G_13975	Chr_2	2571553	2572892	+1	CC1G_03921,CC1G_13974,LACBIDRAFT_315998	orthomcl
CC1G_14014	Chr_2	3107961	3109458	+1	CC1G_02432,CC1G_02506,CC1G_02507,CC1G_02508,CC1G_02512,CC1G_02881,CC1G_03562,CC1G_04866,CC1G_06073,CC1G_06100,CC1G_06133,CC1G_06138,CC1G_06140,CC1G_09431,CC1G_10384,CC1G_10385,CC1G_10386,CC1G_10392,CC1G_10408,CC1G_10409,CC1G_10699,CC1G_12161,CC1G_12502,CC1G_12513,CC1G_12514,LACBIDRAFT_236602	orthomcl
CC1G_14023	Chr_2	3335416	3339046	+1	CC1G_02071,CC1G_02772,CC1G_04139,CC1G_07038,CC1G_07253,CC1G_09452,CC1G_10130,CC1G_10226,CC1G_10453,CC1G_10665,CC1G_11681,CC1G_12002,CC1G_12551,CC1G_12722,CC1G_12856,CC1G_12943,CC1G_13091,CC1G_13152,CC1G_13316,CC1G_13828,CC1G_14493,CC1G_14780,CC1G_15116,CC1G_15421,CC1G_15478,CC1G_15488,CC1G_15494,CC1G_15521,CC1G_15566,CC1G_15567,CC1G_15640,CC1G_15677,CC1G_15765,LACBIDRAFT_298015	orthomcl
CC1G_14049	Chr_2	3694960	3697035	+1	CC1G_12916,LACBIDRAFT_298249,LACBIDRAFT_307571,LACBIDRAFT_327239,LACBIDRAFT_328774,LACBIDRAFT_331504,LACBIDRAFT_331760,LACBIDRAFT_332326,LACBIDRAFT_335350	orthomcl
CC1G_14080	Chr_3	333193	337034	+1	CC1G_07555,LACBIDRAFT_296841,LACBIDRAFT_302074,LACBIDRAFT_302379,LACBIDRAFT_302388,LACBIDRAFT_304691,LACBIDRAFT_305648,LACBIDRAFT_309582,LACBIDRAFT_314780,LACBIDRAFT_317931,LACBIDRAFT_330779,LACBIDRAFT_335583,LACBIDRAFT_335861	orthomcl
CC1G_14087	Chr_3	411145	412254	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14088	Chr_3	412297	413798	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14098	Chr_3	562256	564111	+1	CC1G_01551,LACBIDRAFT_293700,LACBIDRAFT_323439,LACBIDRAFT_329298	orthomcl
CC1G_14109	Chr_3	631785	633249	+1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08437,CC1G_08464,CC1G_08465,CC1G_08466,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14117,CC1G_14262,CC1G_14263,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_14115	Chr_3	696882	699284	+1	CC1G_02385,CC1G_04642,CC1G_04658,CC1G_04670,CC1G_14116,CC1G_14118,LACBIDRAFT_331705	orthomcl
CC1G_14116	Chr_3	699539	701867	+1	CC1G_02385,CC1G_04642,CC1G_04658,CC1G_04670,CC1G_14115,CC1G_14118,LACBIDRAFT_331705	orthomcl
CC1G_14117	Chr_3	711866	713515	-1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08437,CC1G_08464,CC1G_08465,CC1G_08466,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14109,CC1G_14262,CC1G_14263,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_14118	Chr_3	713891	716319	-1	CC1G_02385,CC1G_04642,CC1G_04658,CC1G_04670,CC1G_14115,CC1G_14116,LACBIDRAFT_331705	orthomcl
CC1G_14256	Chr_3	2767781	2770247	+1	CC1G_05359,CC1G_09223,CC1G_11771,CC1G_12248,LACBIDRAFT_250594	orthomcl
CC1G_14262	Chr_3	2855932	2857823	-1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08437,CC1G_08464,CC1G_08465,CC1G_08466,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14109,CC1G_14117,CC1G_14263,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_14263	Chr_3	2857968	2859831	-1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08437,CC1G_08464,CC1G_08465,CC1G_08466,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14109,CC1G_14117,CC1G_14262,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_14275	Chr_3	3082551	3083774	-1	CC1G_02367,CC1G_02368,CC1G_02374,LACBIDRAFT_293223,LACBIDRAFT_295196,LACBIDRAFT_295202,LACBIDRAFT_307058,LACBIDRAFT_314092,LACBIDRAFT_314094,LACBIDRAFT_314096,LACBIDRAFT_314098	orthomcl
CC1G_14281	Chr_3	3206891	3209621	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14304	Chr_3	3522064	3523209	-1	CC1G_07456,CC1G_07458,CC1G_09267,CC1G_09269,CC1G_11812,CC1G_11814,LACBIDRAFT_298284,LACBIDRAFT_327720,LACBIDRAFT_327753,LACBIDRAFT_334837	orthomcl
CC1G_14316	Chr_4	235307	241171	-1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_14317	Chr_4	241984	244675	-1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_14358	Chr_4	1152056	1153854	-1	CC1G_14359,LACBIDRAFT_293326,LACBIDRAFT_327488,LACBIDRAFT_329034,LACBIDRAFT_329040,LACBIDRAFT_332002	orthomcl
CC1G_14359	Chr_4	1154157	1155964	-1	CC1G_14358,LACBIDRAFT_293326,LACBIDRAFT_327488,LACBIDRAFT_329034,LACBIDRAFT_329040,LACBIDRAFT_332002	orthomcl
CC1G_14376	Chr_4	1475741	1476855	+1	CC1G_08509,CC1G_12371,LACBIDRAFT_312259,LACBIDRAFT_312574	orthomcl
CC1G_14386	Chr_4	1647080	1650143	+1	CC1G_01006,CC1G_07003,CC1G_11533,CC1G_11535,CC1G_13353,LACBIDRAFT_300208,LACBIDRAFT_306234,LACBIDRAFT_306525,LACBIDRAFT_310333,LACBIDRAFT_327684	orthomcl
CC1G_14411	Chr_4	1920838	1923257	+1	CC1G_11192,LACBIDRAFT_293921,LACBIDRAFT_297307,LACBIDRAFT_304310,LACBIDRAFT_304742,LACBIDRAFT_317657,LACBIDRAFT_317677,LACBIDRAFT_317679,LACBIDRAFT_321574,LACBIDRAFT_327582,LACBIDRAFT_327598,LACBIDRAFT_327608,LACBIDRAFT_384035	orthomcl
CC1G_14459	Chr_4	2832806	2834666	+1	CC1G_06208,CC1G_14465,LACBIDRAFT_306397,LACBIDRAFT_306399,LACBIDRAFT_306404,LACBIDRAFT_315777	orthomcl
CC1G_14465	Chr_4	2871915	2873586	+1	CC1G_06208,CC1G_14459,LACBIDRAFT_306397,LACBIDRAFT_306399,LACBIDRAFT_306404,LACBIDRAFT_315777	orthomcl
CC1G_14469	Chr_4	2918448	2919994	+1	CC1G_06206,CC1G_06220,CC1G_06221,CC1G_10190,LACBIDRAFT_295214,LACBIDRAFT_301868	orthomcl
CC1G_14493	Chr_4	3173338	3177164	-1	CC1G_02071,CC1G_02772,CC1G_04139,CC1G_07038,CC1G_07253,CC1G_09452,CC1G_10130,CC1G_10226,CC1G_10453,CC1G_10665,CC1G_11681,CC1G_12002,CC1G_12551,CC1G_12722,CC1G_12856,CC1G_12943,CC1G_13091,CC1G_13152,CC1G_13316,CC1G_13828,CC1G_14023,CC1G_14780,CC1G_15116,CC1G_15421,CC1G_15478,CC1G_15488,CC1G_15494,CC1G_15521,CC1G_15566,CC1G_15567,CC1G_15640,CC1G_15677,CC1G_15765,LACBIDRAFT_298015	orthomcl
CC1G_14532	Chr_5	96328	97797	-1	CC1G_12143,LACBIDRAFT_291933	orthomcl
CC1G_14542	Chr_5	302728	305198	-1	CC1G_06657,CC1G_06660,CC1G_06661,LACBIDRAFT_303861	orthomcl
CC1G_14549	Chr_5	539221	544377	+1	CC1G_02804,CC1G_02818,CC1G_02888,CC1G_03358,CC1G_03366,CC1G_03378,CC1G_03379,CC1G_04001,CC1G_04004,CC1G_04009,CC1G_04027,CC1G_04028,CC1G_04029,CC1G_04043,CC1G_06127,CC1G_07520,CC1G_08028,CC1G_09008,CC1G_09507,CC1G_09563,CC1G_09863,CC1G_13362,CC1G_13570,CC1G_14944,CC1G_14954,LACBIDRAFT_252398,LACBIDRAFT_303806,LACBIDRAFT_312761,LACBIDRAFT_318375,LACBIDRAFT_318922,LACBIDRAFT_319008,LACBIDRAFT_329042,LACBIDRAFT_387578,LACBIDRAFT_391078	orthomcl
CC1G_14575	Chr_5	875341	876269	+1	CC1G_04093,CC1G_04133,CC1G_04819,CC1G_09386,CC1G_09684,CC1G_10140,CC1G_11343,CC1G_13895,CC1G_14752,LACBIDRAFT_296187,LACBIDRAFT_296324,LACBIDRAFT_297441,LACBIDRAFT_299647,LACBIDRAFT_303386,LACBIDRAFT_303662,LACBIDRAFT_304622,LACBIDRAFT_312700,LACBIDRAFT_313308,LACBIDRAFT_316535,LACBIDRAFT_334822	orthomcl
CC1G_14707	Chr_5	2744413	2748114	+1	CC1G_01242,CC1G_04090,CC1G_04449,CC1G_04816,CC1G_06026,CC1G_07557,CC1G_07773,CC1G_09679,CC1G_10143,CC1G_10780,CC1G_11347,LACBIDRAFT_296781,LACBIDRAFT_296833,LACBIDRAFT_298818,LACBIDRAFT_305664,LACBIDRAFT_310117,LACBIDRAFT_321921,LACBIDRAFT_321922,LACBIDRAFT_329477,LACBIDRAFT_335361,LACBIDRAFT_335723	orthomcl
CC1G_14708	Chr_5	2754994	2760698	-1	CC1G_04678,CC1G_04681,CC1G_05438,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08837,CC1G_08838,CC1G_08872,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14722,CC1G_14726,CC1G_14727,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_14722	Chr_5	3063251	3063882	+1	CC1G_04678,CC1G_04681,CC1G_05438,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08837,CC1G_08838,CC1G_08872,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14708,CC1G_14726,CC1G_14727,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_14726	Chr_5	3104690	3106489	-1	CC1G_04678,CC1G_04681,CC1G_05438,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08837,CC1G_08838,CC1G_08872,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14708,CC1G_14722,CC1G_14727,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_14727	Chr_5	3106748	3107359	-1	CC1G_04678,CC1G_04681,CC1G_05438,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08837,CC1G_08838,CC1G_08872,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14708,CC1G_14722,CC1G_14726,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_14730	Chr_5	3187262	3188283	-1	CC1G_02585,CC1G_02586,CC1G_07327,CC1G_07328,CC1G_07329,CC1G_07931,CC1G_07932,CC1G_11004,CC1G_11005,CC1G_12998,CC1G_15454,LACBIDRAFT_302044,LACBIDRAFT_314530,LACBIDRAFT_335043	orthomcl
CC1G_14740	Chr_5	3419152	3422146	-1	CC1G_02261,CC1G_04770,CC1G_04779,CC1G_04811,CC1G_07844,CC1G_15784,LACBIDRAFT_294724,LACBIDRAFT_299247,LACBIDRAFT_310101,LACBIDRAFT_383839	orthomcl
CC1G_14752	Chr_7	198268	201148	-1	CC1G_04093,CC1G_04133,CC1G_04819,CC1G_09386,CC1G_09684,CC1G_10140,CC1G_11343,CC1G_13895,CC1G_14575,LACBIDRAFT_296187,LACBIDRAFT_296324,LACBIDRAFT_297441,LACBIDRAFT_299647,LACBIDRAFT_303386,LACBIDRAFT_303662,LACBIDRAFT_304622,LACBIDRAFT_312700,LACBIDRAFT_313308,LACBIDRAFT_316535,LACBIDRAFT_334822	orthomcl
CC1G_14773	Chr_7	535135	538769	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14774	Chr_7	539091	539664	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14780	Chr_7	617197	620244	+1	CC1G_02071,CC1G_02772,CC1G_04139,CC1G_07038,CC1G_07253,CC1G_09452,CC1G_10130,CC1G_10226,CC1G_10453,CC1G_10665,CC1G_11681,CC1G_12002,CC1G_12551,CC1G_12722,CC1G_12856,CC1G_12943,CC1G_13091,CC1G_13152,CC1G_13316,CC1G_13828,CC1G_14023,CC1G_14493,CC1G_15116,CC1G_15421,CC1G_15478,CC1G_15488,CC1G_15494,CC1G_15521,CC1G_15566,CC1G_15567,CC1G_15640,CC1G_15677,CC1G_15765,LACBIDRAFT_298015	orthomcl
CC1G_14808	Chr_7	1004173	1006792	-1	CC1G_14809,LACBIDRAFT_188035	orthomcl
CC1G_14809	Chr_7	1007074	1009552	-1	CC1G_14808,LACBIDRAFT_188035	orthomcl
CC1G_14856	Chr_7	1797552	1798135	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
