#model	count	dS_inv	dN	scaffold	start_position
Ccin:CC1G_04037T0	2	0.675675675675676	0.4	VII	757428
Ccin:CC1G_14793T0	2	0.561797752808989	0.47	VII	759644
Ccin:CC1G_04043T0	2	0.520833333333333	0.53	VII	770836
Ccin:CC1G_09863T0	3	0.465116279069767	0.79	VII	799296
Ccin:CC1G_09864T0	3	0.520833333333333	0.59	VII	800713
Ccin:CC1G_09868T0	3	0.537634408602151	0.51	VII	811148
Ccin:CC1G_14794T0	4	0.5	0.6	VII	819642
Ccin:CC1G_09877T0	3	0.505050505050505	0.58	VII	837215
Ccin:CC1G_09881T0	3	0.515463917525773	0.7	VII	846894
Ccin:CC1G_09883T0	5	0.476190476190476	0.82	VII	852162
Ccin:CC1G_14797T0	6	0.510204081632653	0.69	VII	862467
Ccin:CC1G_09889T0	6	0.469483568075117	0.88	VII	872001
Ccin:CC1G_09890T0	6	0.45662100456621	0.8	VII	875099
Ccin:CC1G_09893T0	5	0.444444444444444	0.94	VII	882408
Ccin:CC1G_09894T0	5	0.442477876106195	0.92	VII	884655
Ccin:CC1G_14800T0	5	0.529100529100529	0.85	VII	888376
Ccin:CC1G_00744T0	3	0.423728813559322	0.91	VII	910443
Ccin:CC1G_00745T0	2	0.526315789473684	0.84	VII	913618
Ccin:CC1G_00749T0	2	0.526315789473684	1.12	VII	922936
Ccin:CC1G_00768T0	1	0.33003300330033	1.28	VII	976273
Ccin:CC1G_00775T0	3	0.45662100456621	1.06	VII	996592
Ccin:CC1G_00780T0	5	0.338983050847458	0.79	VII	1013054
Ccin:CC1G_00783T0	5	0.319488817891374	0.84	VII	1019533
Ccin:CC1G_00786T0	6	0.378787878787879	0.85	VII	1025298
Ccin:CC1G_00788T0	6	0.371747211895911	0.93	VII	1029059
Ccin:CC1G_00790T0	6	0.454545454545455	0.83	VII	1036096
Ccin:CC1G_00793T0	5	0.309597523219814	0.78	VII	1047476
Ccin:CC1G_00794T0	5	0.313479623824451	0.9	VII	1049068
Ccin:CC1G_00799T0	2	0.531914893617021	1.06	VII	1069961
Ccin:CC1G_14817T0	2	0.943396226415094	0.37	VII	1095488
Ccin:CC1G_00807T0	2	0.53475935828877	0.79	VII	1099071
Ccin:CC1G_00812T0	2	0.892857142857143	0.56	VII	1118848
Ccin:CC1G_00834T0	1	0.357142857142857	1.25	VII	1179146
Ccin:CC1G_00839T0	2	0.4	0.61	VII	1189642
Ccin:CC1G_00842T0	2	0.431034482758621	1.05	VII	1205685
Ccin:CC1G_00847T0	2	0.344827586206897	0.88	VII	1223094
Ccin:CC1G_00852T0	4	0.416666666666667	1.03	VII	1239924
Ccin:CC1G_00854T0	4	0.37037037037037	1.14	VII	1252050
Ccin:CC1G_00855T0	4	0.344827586206897	1.06	VII	1253985
Ccin:CC1G_00857T0	4	0.408163265306122	0.92	VII	1258861
Ccin:CC1G_00859T0	3	0.386100386100386	1.09	VII	1266827
Ccin:CC1G_00873T0	3	0.393700787401575	0.81	VII	1304231
Ccin:CC1G_00877T0	3	0.395256916996047	0.89	VII	1309833
Ccin:CC1G_00878T0	3	0.418410041841004	0.8	VII	1312330
Ccin:CC1G_14829T0	3	0.338983050847458	0.91	VII	1325891
Ccin:CC1G_00900T0	1	0.65359477124183	0.43	VII	1386898
Ccin:CC1G_00902T0	1	0.332225913621262	0.53	VII	1390955
Ccin:CC1G_00914T0	1	0.408163265306122	0.75	VII	1425729
Ccin:CC1G_00915T0	2	0.342465753424658	0.98	VII	1429222
Ccin:CC1G_00923T0	3	0.367647058823529	0.91	VII	1452004
Ccin:CC1G_00928T0	3	0.381679389312977	0.85	VII	1467759
Ccin:CC1G_00931T0	3	0.392156862745098	0.87	VII	1474097
Ccin:CC1G_00933T0	2	0.34965034965035	1	VII	1479977
Ccin:CC1G_00945T0	3	0.43859649122807	0.72	VII	1505861
Ccin:CC1G_14835T0	4	0.529100529100529	0.47	VII	1511079
Ccin:CC1G_00950T0	5	0.980392156862745	0.37	VII	1526584
Ccin:CC1G_14837T0	5	0.512820512820513	0.59	VII	1530004
Ccin:CC1G_00953T0	4	0.584795321637427	0.54	VII	1535838
Ccin:CC1G_00954T0	3	0.645161290322581	0.36	VII	1537426
Ccin:CC1G_00962T0	2	0.413223140495868	0.6	VII	1563317
Ccin:CC1G_00966T0	2	0.337837837837838	0.8	VII	1572233
Ccin:CC1G_00973T0	3	0.326797385620915	1.06	VII	1587338
Ccin:CC1G_00978T0	2	0.37037037037037	0.72	VII	1598363
Ccin:CC1G_00990T0	5	0.390625	1.03	VII	1620560
Ccin:CC1G_00997T0	5	0.389105058365759	1.07	VII	1632600
Ccin:CC1G_00998T0	5	0.386100386100386	1.1	VII	1634474
Ccin:CC1G_01001T0	5	0.440528634361233	1.13	VII	1638075
Ccin:CC1G_01003T0	5	0.416666666666667	1.09	VII	1641689
Ccin:CC1G_01004T0	4	0.418410041841004	0.97	VII	1645918
Ccin:CC1G_14845T0	2	0.347222222222222	0.69	VII	1681434
Ccin:CC1G_09007T0	3	0.40650406504065	0.62	VII	1692335
Ccin:CC1G_09008T0	5	0.440528634361233	0.89	VII	1696778
Ccin:CC1G_09013T0	5	0.395256916996047	1.02	VII	1712372
Ccin:CC1G_09015T0	4	0.390625	1.03	VII	1718009
Ccin:CC1G_09016T0	4	0.442477876106195	0.8	VII	1719876
Ccin:CC1G_09018T0	3	0.465116279069767	0.9	VII	1729401
Ccin:CC1G_09025T0	2	0.45045045045045	1.08	VII	1755137
Ccin:CC1G_09028T0	2	0.420168067226891	0.81	VII	1763193
Ccin:CC1G_09034T0	6	0.352112676056338	0.69	VII	1776772
Ccin:CC1G_09040T0	4	0.395256916996047	0.94	VII	1793619
Ccin:CC1G_14856T0	4	0.36231884057971	0.91	VII	1797552
Ccin:CC1G_12045T0	4	0.427350427350427	0.83	VII	1798587
Ccin:CC1G_12046T0	5	0.452488687782805	0.73	VII	1801736
Ccin:CC1G_14860T0	2	0.354609929078014	0.88	VII	1825992
Ccin:CC1G_12057T0	3	0.43859649122807	0.69	VII	1844755
Ccin:CC1G_13163T0	2	0.401606425702811	0.82	VII	1856365
Ccin:CC1G_13165T0	2	0.431034482758621	0.96	VII	1859421
Ccin:CC1G_14866T0	3	0.395256916996047	0.55	VII	1969152
Ccin:CC1G_14867T0	3	0.416666666666667	0.7	VII	1970118
Ccin:CC1G_11580T0	4	0.478468899521531	0.66	VII	1983344
Ccin:CC1G_11582T0	4	0.458715596330275	0.6	VII	1987567
Ccin:CC1G_14870T0	3	0.335570469798658	0.86	VII	1996231
Ccin:CC1G_05664T0	1	0.53475935828877	0.56	VII	2018389
Ccin:CC1G_14878T0	1	0.384615384615385	0.88	VII	2153141
Ccin:CC1G_05718T0	3	0.390625	0.95	VII	2176789
Ccin:CC1G_05727T0	3	0.515463917525773	0.67	VII	2197753
Ccin:CC1G_05728T0	4	0.469483568075117	0.63	VII	2201356
Ccin:CC1G_05732T0	4	0.568181818181818	0.61	VII	2211976
Ccin:CC1G_05739T0	6	0.609756097560976	0.46	VII	2226271
Ccin:CC1G_14884T0	7	0.793650793650794	0.37	VII	2228986
Ccin:CC1G_05746T0	7	1.08695652173913	0.41	VII	2243467
Ccin:CC1G_05747T0	9	1.11111111111111	0.26	VII	2248928
Ccin:CC1G_05748T0	9	1.13636363636364	0.26	VII	2250025
Ccin:CC1G_14885T0	8	0.892857142857143	0.31	VII	2251430
Ccin:CC1G_14887T0	8	0.925925925925926	0.28	VII	2253703
Ccin:CC1G_05753T0	7	0.980392156862745	0.27	VII	2265358
Ccin:CC1G_05755T0	6	1.04166666666667	0.39	VII	2268726
Ccin:CC1G_05756T0	7	1.21951219512195	0.33	VII	2269554
Ccin:CC1G_05768T0	5	0.490196078431373	0.79	VII	2294529
Ccin:CC1G_14888T0	4	0.485436893203884	0.82	VII	2296140
Ccin:CC1G_12219T0	6	0.628930817610063	0.7	VII	2302376
Ccin:CC1G_14889T0	7	0.442477876106195	0.55	VII	2315249
Ccin:CC1G_12224T0	7	0.43859649122807	0.59	VII	2317984
Ccin:CC1G_12226T0	6	0.374531835205993	0.8	VII	2321979
Ccin:CC1G_12227T0	6	0.378787878787879	0.88	VII	2323552
Ccin:CC1G_12229T0	5	0.571428571428571	0.86	VII	2329908
Ccin:CC1G_08317T0	4	0.393700787401575	0.58	VII	2345708
Ccin:CC1G_08323T0	3	0.33112582781457	0.81	VII	2358555
Ccin:CC1G_08329T0	4	0.269541778975741	0.76	VII	2375206
Ccin:CC1G_08330T0	4	0.381679389312977	0.72	VII	2377322
Ccin:CC1G_08333T0	5	0.340136054421769	0.64	VII	2386268
Ccin:CC1G_08336T0	5	0.338983050847458	0.76	VII	2393675
Ccin:CC1G_14893T0	4	0.367647058823529	0.61	VII	2403988
Ccin:CC1G_08341T0	4	0.390625	0.59	VII	2404608
Ccin:CC1G_08350T0	4	0.568181818181818	0.64	VII	2427016
Ccin:CC1G_08354T0	4	0.746268656716418	0.41	VII	2437239
Ccin:CC1G_08358T0	5	0.72992700729927	0.42	VII	2448624
Ccin:CC1G_08360T0	5	0.813008130081301	0.42	VII	2452666
Ccin:CC1G_08363T0	7	0.775193798449612	0.39	VII	2459346
Ccin:CC1G_08369T0	7	0.763358778625954	0.49	VII	2472050
Ccin:CC1G_08370T0	6	0.757575757575758	0.48	VII	2474974
Ccin:CC1G_14898T0	8	0.763358778625954	0.51	VII	2482300
Ccin:CC1G_14899T0	10	0.714285714285714	0.51	VII	2483854
Ccin:CC1G_08376T0	11	0.591715976331361	0.52	VII	2495017
Ccin:CC1G_08379T0	10	0.43859649122807	0.67	VII	2500712
Ccin:CC1G_05875T0	10	0.40650406504065	0.73	VII	2502341
Ccin:CC1G_05876T0	10	0.446428571428571	0.65	VII	2505855
Ccin:CC1G_05877T0	9	0.413223140495868	0.71	VII	2507757
Ccin:CC1G_05878T0	9	0.432900432900433	0.71	VII	2508748
Ccin:CC1G_05879T0	8	0.411522633744856	0.71	VII	2509957
Ccin:CC1G_05880T0	8	0.460829493087558	0.67	VII	2511229
Ccin:CC1G_05882T0	7	0.510204081632653	0.64	VII	2520647
Ccin:CC1G_05895T0	3	0.40650406504065	1.07	VII	2578980
Ccin:CC1G_05898T0	4	0.549450549450549	0.9	VII	2591850
Ccin:CC1G_05900T0	6	0.476190476190476	0.72	VII	2598213
Ccin:CC1G_05901T0	6	0.490196078431373	0.81	VII	2600357
Ccin:CC1G_05907T0	7	0.442477876106195	0.83	VII	2613748
Ccin:CC1G_05909T0	6	0.510204081632653	0.81	VII	2618531
Ccin:CC1G_05910T0	6	0.518134715025907	0.81	VII	2622084
Ccin:CC1G_05914T0	6	0.480769230769231	0.7	VII	2633226
Ccin:CC1G_05915T0	6	0.50761421319797	0.5	VII	2637550
Ccin:CC1G_05918T0	6	0.505050505050505	0.58	VII	2650404
Ccin:CC1G_05919T0	6	0.531914893617021	0.48	VII	2652699
Ccin:CC1G_05923T0	7	0.471698113207547	0.45	VII	2665837
Ccin:CC1G_05925T0	8	0.487804878048781	0.44	VII	2669390
Ccin:CC1G_05926T0	8	0.512820512820513	0.39	VII	2671267
Ccin:CC1G_05928T0	8	0.512820512820513	0.49	VII	2679135
Ccin:CC1G_05929T0	8	0.549450549450549	0.46	VII	2684531
Ccin:CC1G_05930T0	9	0.78740157480315	0.4	VII	2688627
Ccin:CC1G_05931T0	9	0.555555555555556	0.52	VII	2692522
Ccin:CC1G_05932T0	8	0.518134715025907	0.59	VII	2699763
Ccin:CC1G_05933T0	9	0.53475935828877	0.47	VII	2704130
Ccin:CC1G_05936T0	9	0.476190476190476	0.7	VII	2712721
Ccin:CC1G_05937T0	9	0.689655172413793	0.62	VII	2714960
Ccin:CC1G_14911T0	8	0.649350649350649	0.67	VII	2719421
Ccin:CC1G_05940T0	8	0.649350649350649	0.71	VII	2726469
Ccin:CC1G_05941T0	8	0.645161290322581	0.51	VII	2729948
Ccin:CC1G_05942T0	9	0.613496932515337	0.61	VII	2734140
Ccin:CC1G_05943T0	10	0.649350649350649	0.57	VII	2738409
Ccin:CC1G_05945T0	9	0.694444444444444	0.53	VII	2744565
Ccin:CC1G_05948T0	8	0.709219858156028	0.56	VII	2752415
Ccin:CC1G_05949T0	7	0.8	0.4	VII	2755252
Ccin:CC1G_05951T0	7	0.628930817610063	0.46	VII	2759237
Ccin:CC1G_05952T0	7	0.666666666666667	0.44	VII	2760094
Ccin:CC1G_05953T0	7	0.735294117647059	0.41	VII	2764667
Ccin:CC1G_08380T0	10	0.8	0.34	VII	2782722
Ccin:CC1G_08381T0	8	0.699300699300699	0.36	VII	2786902
Ccin:CC1G_08382T0	7	0.793650793650794	0.34	VII	2790933
Ccin:CC1G_14916T0	7	0.72992700729927	0.34	VII	2791814
Ccin:CC1G_08385T0	7	0.746268656716418	0.34	VII	2799623
Ccin:CC1G_08386T0	7	0.763358778625954	0.34	VII	2800217
Ccin:CC1G_08387T0	7	0.833333333333333	0.31	VII	2800865
Ccin:CC1G_08389T0	7	0.869565217391304	0.27	VII	2804781
Ccin:CC1G_08402T0	3	0.5	0.78	VII	2839302
Ccin:CC1G_14918T0	3	0.465116279069767	0.71	VII	2841150
Ccin:CC1G_08413T0	3	0.442477876106195	0.69	VII	2860708
Ccin:CC1G_08414T0	4	0.465116279069767	0.82	VII	2862676
Ccin:CC1G_08423T0	5	0.537634408602151	0.61	VII	2887348
Ccin:CC1G_08425T0	4	0.549450549450549	0.69	VII	2891860
Ccin:CC1G_08427T0	4	0.561797752808989	0.76	VII	2898639
Ccin:CC1G_08428T0	4	0.465116279069767	0.81	VII	2900611
Ccin:CC1G_08430T0	5	0.552486187845304	0.6	VII	2912249
Ccin:CC1G_08436T0	6	0.595238095238095	0.7	VII	2935473
Ccin:CC1G_12895T0	5	0.581395348837209	0.62	VII	2940626
Ccin:CC1G_12896T0	5	0.617283950617284	0.62	VII	2943256
Ccin:CC1G_14924T0	5	0.645161290322581	0.68	VII	2949747
Ccin:CC1G_14925T0	5	0.645161290322581	0.67	VII	2951548
Ccin:CC1G_14926T0	5	0.584795321637427	0.68	VII	2952763
Ccin:CC1G_14927T0	4	0.4739336492891	0.82	VIII	3778
Ccin:CC1G_14928T0	5	0.588235294117647	0.55	VIII	9318
Ccin:CC1G_14929T0	5	0.452488687782805	0.72	VIII	11767
Ccin:CC1G_13450T0	6	0.408163265306122	0.67	VIII	17926
Ccin:CC1G_05327T0	7	0.396825396825397	0.83	VIII	25690
Ccin:CC1G_05329T0	8	0.45045045045045	0.73	VIII	30734
Ccin:CC1G_14931T0	6	0.537634408602151	0.55	VIII	37336
Ccin:CC1G_05335T0	6	0.462962962962963	0.48	VIII	47838
Ccin:CC1G_05337T0	5	0.398406374501992	0.66	VIII	51378
Ccin:CC1G_05338T0	6	0.454545454545455	0.55	VIII	53126
Ccin:CC1G_05344T0	6	0.689655172413793	0.59	VIII	71637
Ccin:CC1G_14933T0	5	0.62111801242236	0.64	VIII	76529
Ccin:CC1G_05349T0	6	0.72992700729927	0.4	VIII	83853
Ccin:CC1G_05350T0	6	0.757575757575758	0.44	VIII	85867
Ccin:CC1G_05353T0	6	0.78740157480315	0.44	VIII	96767
Ccin:CC1G_05355T0	8	0.617283950617284	0.56	VIII	103201
Ccin:CC1G_05356T0	8	0.636942675159236	0.53	VIII	106255
Ccin:CC1G_05359T0	7	0.680272108843537	0.46	VIII	115953
Ccin:CC1G_05362T0	6	0.628930817610063	0.38	VIII	122664
Ccin:CC1G_05363T0	7	0.628930817610063	0.58	VIII	124197
Ccin:CC1G_05364T0	7	0.529100529100529	0.64	VIII	126763
Ccin:CC1G_05367T0	5	0.478468899521531	0.7	VIII	133599
Ccin:CC1G_05372T0	4	0.8	0.38	VIII	148820
Ccin:CC1G_14937T0	4	0.581395348837209	0.65	VIII	169474
Ccin:CC1G_05382T0	4	0.78125	0.34	VIII	177109
Ccin:CC1G_05383T0	4	0.854700854700855	0.29	VIII	178544
Ccin:CC1G_05384T0	4	0.854700854700855	0.24	VIII	180096
Ccin:CC1G_14939T0	11	0.735294117647059	0.36	VIII	198711
Ccin:CC1G_14940T0	9	0.609756097560976	0.37	VIII	208493
Ccin:CC1G_05396T0	9	0.62111801242236	0.33	VIII	209232
Ccin:CC1G_14941T0	9	0.617283950617284	0.35	VIII	210470
Ccin:CC1G_05398T0	10	0.62111801242236	0.34	VIII	214683
Ccin:CC1G_05400T0	10	0.574712643678161	0.36	VIII	216943
Ccin:CC1G_05401T0	10	0.602409638554217	0.32	VIII	219439
Ccin:CC1G_05402T0	10	0.72463768115942	0.28	VIII	221018
Ccin:CC1G_05403T0	10	0.636942675159236	0.31	VIII	223133
Ccin:CC1G_05405T0	9	0.680272108843537	0.34	VIII	228469
Ccin:CC1G_05408T0	8	0.54054054054054	0.52	VIII	237239
Ccin:CC1G_14943T0	8	0.492610837438424	0.64	VIII	259426
Ccin:CC1G_05415T0	8	0.485436893203884	0.56	VIII	261468
Ccin:CC1G_05416T0	9	0.606060606060606	0.56	VIII	263155
Ccin:CC1G_05417T0	10	0.574712643678161	0.57	VIII	266142
Ccin:CC1G_05418T0	11	0.666666666666667	0.52	VIII	267309
Ccin:CC1G_05419T0	11	0.662251655629139	0.52	VIII	270626
Ccin:CC1G_05421T0	12	0.62111801242236	0.5	VIII	276149
Ccin:CC1G_14944T0	12	0.617283950617284	0.55	VIII	278438
Ccin:CC1G_05425T0	12	0.591715976331361	0.52	VIII	287076
Ccin:CC1G_05426T0	12	0.571428571428571	0.54	VIII	287649
Ccin:CC1G_14946T0	12	0.628930817610063	0.48	VIII	290878
Ccin:CC1G_14947T0	11	0.581395348837209	0.5	VIII	292111
Ccin:CC1G_05428T0	10	0.769230769230769	0.39	VIII	295831
Ccin:CC1G_05431T0	9	0.847457627118644	0.35	VIII	304717
Ccin:CC1G_05433T0	10	0.719424460431655	0.45	VIII	308534
Ccin:CC1G_05435T0	10	0.625	0.64	VIII	313850
Ccin:CC1G_05436T0	10	0.552486187845304	0.74	VIII	317742
Ccin:CC1G_05438T0	11	0.546448087431694	0.66	VIII	325070
Ccin:CC1G_05441T0	11	0.571428571428571	0.65	VIII	332602
Ccin:CC1G_05442T0	10	0.546448087431694	0.63	VIII	334478
Ccin:CC1G_05443T0	10	0.568181818181818	0.64	VIII	336236
Ccin:CC1G_14949T0	9	0.529100529100529	0.76	VIII	339727
Ccin:CC1G_05445T0	9	0.543478260869565	0.72	VIII	341911
Ccin:CC1G_05446T0	8	0.512820512820513	0.84	VIII	343371
Ccin:CC1G_07995T0	8	0.574712643678161	0.75	VIII	346911
Ccin:CC1G_07999T0	8	0.483091787439614	0.9	VIII	354479
Ccin:CC1G_08004T0	3	0.609756097560976	0.63	VIII	374072
Ccin:CC1G_08009T0	3	0.411522633744856	1.15	VIII	394206
Ccin:CC1G_08010T0	3	0.492610837438424	0.99	VIII	396299
Ccin:CC1G_08012T0	3	0.526315789473684	0.55	VIII	401741
Ccin:CC1G_14954T0	4	0.352112676056338	0.86	VIII	422615
Ccin:CC1G_08022T0	5	0.529100529100529	0.49	VIII	433228
Ccin:CC1G_14955T0	6	0.485436893203884	0.58	VIII	442284
Ccin:CC1G_14956T0	7	0.452488687782805	0.65	VIII	445196
Ccin:CC1G_08027T0	7	0.442477876106195	0.73	VIII	448376
Ccin:CC1G_08028T0	7	0.427350427350427	0.77	VIII	451602
Ccin:CC1G_08030T0	8	0.526315789473684	0.58	VIII	458381
Ccin:CC1G_08034T0	8	0.568181818181818	0.52	VIII	469338
Ccin:CC1G_08035T0	7	0.578034682080925	0.48	VIII	472630
Ccin:CC1G_08036T0	6	0.510204081632653	0.63	VIII	476703
Ccin:CC1G_08038T0	8	0.462962962962963	0.67	VIII	482625
Ccin:CC1G_08039T0	7	0.476190476190476	0.63	VIII	485496
Ccin:CC1G_08043T0	6	0.469483568075117	0.56	VIII	498096
Ccin:CC1G_08047T0	5	0.469483568075117	0.59	VIII	502792
Ccin:CC1G_08048T0	5	0.505050505050505	0.62	VIII	504726
Ccin:CC1G_08052T0	3	0.465116279069767	0.6	VIII	511561
Ccin:CC1G_03336T0	4	0.515463917525773	0.47	VIII	544831
Ccin:CC1G_03342T0	4	0.602409638554217	0.41	VIII	557269
Ccin:CC1G_03344T0	4	0.40650406504065	0.45	VIII	559345
Ccin:CC1G_03345T0	4	0.442477876106195	0.48	VIII	561086
Ccin:CC1G_03348T0	4	0.45662100456621	0.4	VIII	566604
Ccin:CC1G_03357T0	3	0.469483568075117	0.64	VIII	599365
Ccin:CC1G_03358T0	3	0.462962962962963	0.66	VIII	601307
Ccin:CC1G_03359T0	4	0.568181818181818	0.38	VIII	605847
Ccin:CC1G_03362T0	5	0.662251655629139	0.57	VIII	618399
Ccin:CC1G_03366T0	4	0.416666666666667	0.78	VIII	629011
Ccin:CC1G_03368T0	4	0.510204081632653	0.41	VIII	636290
Ccin:CC1G_14966T0	6	0.714285714285714	0.66	VIII	651402
Ccin:CC1G_03378T0	5	0.505050505050505	0.77	VIII	655967
Ccin:CC1G_03379T0	5	0.492610837438424	0.88	VIII	662245
Ccin:CC1G_03381T0	7	0.523560209424084	0.75	VIII	671121
Ccin:CC1G_03382T0	7	0.529100529100529	0.74	VIII	673537
Ccin:CC1G_03385T0	7	0.5	0.82	VIII	683017
Ccin:CC1G_03387T0	7	0.485436893203884	1.03	VIII	687883
Ccin:CC1G_14967T0	7	0.469483568075117	0.99	VIII	689444
Ccin:CC1G_14970T0	6	0.442477876106195	0.95	VIII	704086
Ccin:CC1G_03393T0	6	0.452488687782805	0.79	VIII	704779
Ccin:CC1G_14971T0	5	0.409836065573771	0.73	VIII	708769
Ccin:CC1G_03399T0	5	0.45662100456621	0.89	VIII	728762
Ccin:CC1G_03408T0	3	0.418410041841004	0.68	VIII	750032
Ccin:CC1G_03409T0	3	0.377358490566038	0.63	VIII	752759
Ccin:CC1G_03412T0	3	0.436681222707424	0.76	VIII	758602
Ccin:CC1G_03423T0	2	0.480769230769231	1.06	VIII	783271
Ccin:CC1G_03429T0	3	0.418410041841004	0.81	VIII	803844
Ccin:CC1G_14978T0	2	0.492610837438424	1.06	VIII	814463
Ccin:CC1G_03437T0	3	0.458715596330275	1.13	VIII	817821
Ccin:CC1G_03443T0	4	0.396825396825397	0.65	VIII	842545
Ccin:CC1G_03449T0	4	0.37037037037037	0.78	VIII	854871
Ccin:CC1G_03450T0	4	0.45662100456621	0.66	VIII	857084
Ccin:CC1G_03452T0	4	0.29585798816568	0.93	VIII	860822
Ccin:CC1G_03457T0	3	0.383141762452107	0.59	VIII	873886
Ccin:CC1G_03469T0	1	0.420168067226891	0.33	VIII	899877
Ccin:CC1G_07119T0	1	0.353356890459364	0.84	VIII	917661
Ccin:CC1G_07138T0	1	0.236406619385343	0.23	VIII	962330
Ccin:CC1G_07142T0	2	0.384615384615385	0.92	VIII	967270
Ccin:CC1G_07154T0	2	0.289855072463768	0.74	VIII	988490
Ccin:CC1G_07161T0	1	0.53475935828877	0.58	VIII	1007761
Ccin:CC1G_07176T0	4	0.564971751412429	1.04	VIII	1062108
Ccin:CC1G_07179T0	5	0.471698113207547	1.04	VIII	1067494
Ccin:CC1G_07180T0	5	0.50761421319797	0.96	VIII	1072714
Ccin:CC1G_07182T0	5	0.531914893617021	0.93	VIII	1078681
Ccin:CC1G_07184T0	5	0.526315789473684	1.01	VIII	1082089
Ccin:CC1G_07190T0	5	0.53475935828877	0.92	VIII	1090927
Ccin:CC1G_14995T0	4	0.487804878048781	0.75	VIII	1112326
Ccin:CC1G_07201T0	3	0.442477876106195	0.69	VIII	1117253
Ccin:CC1G_11687T0	3	0.549450549450549	0.42	VIII	1130299
Ccin:CC1G_11688T0	3	0.505050505050505	0.49	VIII	1133018
Ccin:CC1G_02898T0	2	0.307692307692308	1.22	VIII	1203959
Ccin:CC1G_02899T0	2	0.384615384615385	1.32	VIII	1207143
Ccin:CC1G_02900T0	2	0.3125	1.01	VIII	1209157
Ccin:CC1G_02909T0	2	0.3690036900369	1.11	VIII	1235471
Ccin:CC1G_02915T0	2	0.471698113207547	1.23	VIII	1247208
Ccin:CC1G_15005T0	3	0.3690036900369	0.93	VIII	1260448
Ccin:CC1G_02923T0	3	0.29940119760479	1.23	VIII	1274042
Ccin:CC1G_02926T0	2	0.25062656641604	0.82	VIII	1286745
Ccin:CC1G_02932T0	3	0.3125	0.93	VIII	1297810
Ccin:CC1G_02937T0	1	0.217864923747277	0.87	VIII	1319809
Ccin:CC1G_02949T0	1	0.348432055749129	0.64	VIII	1349394
Ccin:CC1G_02953T0	1	0.378787878787879	0.3	VIII	1361588
Ccin:CC1G_02976T0	2	0.471698113207547	0.94	VIII	1446303
Ccin:CC1G_02978T0	2	0.384615384615385	1.08	VIII	1450605
Ccin:CC1G_02983T0	2	0.332225913621262	0.8	VIII	1465383
Ccin:CC1G_03007T0	2	0.421940928270042	0.64	VIII	1525095
Ccin:CC1G_03009T0	3	0.492610837438424	0.7	VIII	1530619
Ccin:CC1G_15025T0	4	0.492610837438424	0.52	VIII	1547174
Ccin:CC1G_03015T0	4	0.377358490566038	0.7	VIII	1554279
Ccin:CC1G_03021T0	6	0.420168067226891	0.82	VIII	1570048
Ccin:CC1G_03024T0	5	0.45045045045045	0.81	VIII	1577142
Ccin:CC1G_03025T0	4	0.403225806451613	0.79	VIII	1579385
Ccin:CC1G_03026T0	5	0.380228136882129	0.94	VIII	1586598
Ccin:CC1G_03028T0	5	0.401606425702811	0.88	VIII	1590791
Ccin:CC1G_03033T0	2	0.490196078431373	0.83	VIII	1605371
Ccin:CC1G_15035T0	4	0.346020761245675	1.24	VIII	1671900
Ccin:CC1G_15036T0	4	0.389105058365759	1.08	VIII	1672654
Ccin:CC1G_04956T0	4	0.395256916996047	1	VIII	1674246
Ccin:CC1G_04958T0	4	0.416666666666667	0.99	VIII	1680110
Ccin:CC1G_04959T0	4	0.343642611683849	1.2	VIII	1683543
Ccin:CC1G_04974T0	1	0.293255131964809	1.12	VIII	1714208
Ccin:CC1G_04982T0	2	0.418410041841004	0.86	VIII	1738677
Ccin:CC1G_04986T0	3	0.343642611683849	1.01	VIII	1748466
Ccin:CC1G_04994T0	7	0.50761421319797	0.75	VIII	1768188
Ccin:CC1G_04995T0	7	0.480769230769231	0.78	VIII	1770513
Ccin:CC1G_04997T0	6	0.480769230769231	0.89	VIII	1774341
Ccin:CC1G_15043T0	8	0.526315789473684	0.64	VIII	1780901
Ccin:CC1G_05003T0	8	0.471698113207547	0.72	VIII	1786497
Ccin:CC1G_05005T0	8	0.448430493273543	0.79	VIII	1788317
Ccin:CC1G_05008T0	9	0.436681222707424	0.66	VIII	1792731
Ccin:CC1G_15045T0	7	0.40650406504065	0.77	VIII	1800419
Ccin:CC1G_05012T0	7	0.383141762452107	0.84	VIII	1804464
Ccin:CC1G_05018T0	5	0.413223140495868	0.7	VIII	1817658
Ccin:CC1G_05019T0	4	0.377358490566038	0.52	VIII	1821240
Ccin:CC1G_15048T0	2	0.224215246636771	0.88	VIII	1832118
Ccin:CC1G_15051T0	3	0.256410256410256	0.9	VIII	1863948
Ccin:CC1G_15052T0	4	0.276243093922652	0.92	VIII	1878173
Ccin:CC1G_15053T0	5	0.314465408805031	0.94	VIII	1879827
Ccin:CC1G_05035T0	5	0.37593984962406	0.94	VIII	1882880
Ccin:CC1G_05039T0	6	0.344827586206897	0.89	VIII	1894589
Ccin:CC1G_15056T0	6	0.346020761245675	0.78	VIII	1903400
Ccin:CC1G_05043T0	5	0.45662100456621	0.85	VIII	1908313
Ccin:CC1G_05044T0	5	0.471698113207547	0.82	VIII	1910501
Ccin:CC1G_05049T0	5	0.53475935828877	0.86	VIII	1921122
Ccin:CC1G_05051T0	5	0.478468899521531	0.73	VIII	1932016
