#chrom	start	stop	class
VII	2253999	2254152	Unknown:R53
VII	2260557	2260578	Low_complexity
VII	2268778	2268895	Unknown:R408
VII	2291820	2291937	Unknown:R408
VII	2292851	2292987	Unknown:R218
VII	2294333	2294391	Unknown:R461
VII	2296042	2296219	Unknown:R258
VII	2297187	2297988	Unknown:R71
VII	2336251	2336291	Simple_repeat
VII	2339172	2339322	Simple_repeat
VII	2339429	2339458	Simple_repeat
VII	2339558	2339602	Simple_repeat
VII	2345714	2345864	Simple_repeat
VII	2347400	2347506	Simple_repeat
VII	2348514	2348609	Simple_repeat
VII	2349216	2349248	Simple_repeat
VII	2362025	2362122	Unknown:R132
VII	2362142	2362281	Unknown:R114
VII	2362234	2362671	Unknown:R140
VII	2397164	2398502	Unknown:R378
VII	2397374	2403682	Unknown:R68
VII	2400347	2404104	Unknown:R0
VII	2422242	2422322	Simple_repeat
VII	2423646	2423719	Unknown:R32
VII	2436855	2436918	Simple_repeat
VII	2444154	2444846	Unknown:R204
VII	2449754	2449852	Unknown:R166
VII	2459618	2459792	Unknown:R102
VII	2464482	2464561	Unknown:R77
VII	2475765	2476433	Unknown:R295
VII	2476621	2476986	Unknown:R147
VII	2477156	2477323	Unknown:R293
VII	2496556	2496812	Unknown:R1
VII	2496807	2497008	Unknown:R85
VII	2497005	2497149	Unknown:R1
VII	2500107	2500280	Simple_repeat
VII	2501508	2502231	Unknown:R353
VII	2502225	2503973	Unknown:R151
VII	2503212	2505338	Unknown:R353
VII	2504098	2505772	Unknown:R4
VII	2517131	2517190	Simple_repeat
VII	2527490	2527598	Simple_repeat
VII	2531595	2531653	Simple_repeat
VII	2531868	2531964	Unknown:R433
VII	2552017	2552050	Simple_repeat
VII	2558390	2558425	Simple_repeat
VII	2558756	2558776	Low_complexity
VII	2561988	2562133	Unknown:R110
VII	2581854	2581898	Simple_repeat
VII	2619519	2620142	Unknown:R295
VII	2620336	2620702	Unknown:R147
VII	2620883	2621053	Unknown:R293
VII	2623276	2623810	Unknown:R295
VII	2624010	2624372	Unknown:R147
VII	2624551	2624722	Unknown:R293
VII	2629508	2629569	Simple_repeat
VII	2646726	2646935	Unknown:R162
VII	2646977	2647026	Unknown:R162
VII	2672957	2673357	Unknown:R295
VII	2673856	2674203	Unknown:R147
VII	2674389	2674546	Unknown:R293
VII	2679631	2679785	Unknown:R434
VII	2679937	2680013	Unknown:R486
VII	2680336	2680404	Unknown:R495
VII	2681027	2681250	Unknown:R451
VII	2681253	2681401	Unknown:R502
VII	2681403	2681485	Unknown:R509
VII	2681574	2681684	Unknown:R420
VII	2682062	2682317	Unknown:R281
VII	2682395	2682445	Unknown:R145
VII	2682477	2682543	Simple_repeat
VII	2682663	2682738	Unknown:R426
VII	2684735	2684875	Unknown:R217
VII	2685077	2685353	Unknown:R147
VII	2685620	2685838	Unknown:R174
VII	2685935	2686261	Unknown:R295
VII	2692766	2692935	Unknown:R293
VII	2693107	2693470	Unknown:R147
VII	2693669	2694342	Unknown:R295
VII	2697742	2698682	Unknown:R137
VII	2700746	2701422	Unknown:R295
VII	2701607	2701970	Unknown:R147
VII	2702143	2702303	Unknown:R293
VII	2705927	2705958	Simple_repeat
VII	2705962	2706055	Simple_repeat
VII	2706186	2706236	Simple_repeat
VII	2706884	2706928	Simple_repeat
VII	2706954	2707088	Simple_repeat
VII	2711326	2711350	Simple_repeat
VII	2711428	2711486	Simple_repeat
VII	2711884	2711907	Simple_repeat
VII	2712210	2712243	Simple_repeat
VII	2715875	2716042	Unknown:R293
VII	2716214	2716577	Unknown:R147
VII	2716765	2717444	Unknown:R295
VII	2719180	2719340	Unknown:R295
VII	2725053	2725183	Unknown:R132
VII	2725185	2725321	Unknown:R114
VII	2725274	2725711	Unknown:R140
VII	2739487	2739647	Unknown:R293
VII	2739816	2740179	Unknown:R147
VII	2740378	2741054	Unknown:R295
VII	2746961	2747010	Unknown:R145
VII	2747050	2747088	Simple_repeat
VII	2751485	2752317	Unknown:R84
VII	2752762	2752922	Unknown:R293
VII	2753091	2753454	Unknown:R147
VII	2753640	2754316	Unknown:R295
VII	2760019	2760052	Simple_repeat
VII	2761024	2761700	Unknown:R295
VII	2761885	2762248	Unknown:R147
VII	2762430	2762543	Unknown:R293
VII	2765175	2765312	Unknown:R217
VII	2765506	2765791	Unknown:R147
VII	2766057	2766687	Unknown:R295
VII	2769591	2769687	Simple_repeat
VII	2773111	2778511	Unknown:R68
VII	2777980	2779311	Unknown:R68
VII	2778658	2779068	Unknown:R300
VII	2778749	2779547	Unknown:R5
VII	2780413	2780913	Unknown:R34
VII	2781104	2781167	Unknown:R427
VII	2781124	2781215	Unknown:R51
VII	2781416	2781481	Simple_repeat
VII	2781911	2782394	Unknown:R51
VII	2783620	2784103	Unknown:R295
VII	2784492	2784808	Unknown:R147
VII	2785010	2785148	Unknown:R217
VII	2792698	2793757	Unknown:R378
VII	2792908	2799220	Unknown:R68
VII	2795883	2799643	Unknown:R0
VII	2802284	2802983	Unknown:R142
VII	2804236	2804304	Simple_repeat
VII	2816355	2816377	Low_complexity
VII	2816394	2816466	Unknown:R158
VII	2816584	2816604	Simple_repeat
VII	2826532	2826554	Simple_repeat
VII	2843858	2843903	Unknown:R24
VII	2843900	2844293	Unknown:R1
VII	2844298	2844401	Unknown:R346
VII	2845607	2845693	Simple_repeat
VII	2848047	2848186	Unknown:R259
VII	2848786	2850849	Unknown:R18
VII	2850035	2852483	Unknown:R234
VII	2851368	2855342	Unknown:R19
VII	2853850	2855533	Unknown:R18
VII	2878827	2878922	Simple_repeat
VII	2880848	2880948	Simple_repeat
VII	2881146	2881210	Simple_repeat
VII	2883162	2883245	Simple_repeat
VII	2891638	2891710	Unknown:R158
VII	2902846	2902968	Unknown:R132
VII	2902984	2903082	Unknown:R114
VII	2903035	2903424	Unknown:R140
VII	2903571	2903702	Unknown:R224
VII	2903727	2904418	Unknown:R204
VII	2904417	2904518	Unknown:R41
VII	2907834	2907856	Simple_repeat
VII	2907858	2907877	Simple_repeat
VII	2913642	2913701	Simple_repeat
VII	2915094	2915156	Simple_repeat
VII	2924100	2924135	Simple_repeat
VII	2928263	2928339	Unknown:R158
VII	2930055	2930149	Simple_repeat
VII	2931332	2931404	Unknown:R158
VII	2934402	2934449	Simple_repeat
VII	2935749	2935772	Simple_repeat
VII	2938348	2938386	Simple_repeat
VII	2938541	2938634	Simple_repeat
VII	2939226	2939296	Simple_repeat
VII	2939454	2939479	Simple_repeat
VII	2940123	2940179	Simple_repeat
VII	2940199	2940310	Unknown:R32
VII	2942867	2942960	Unknown:R32
VII	2943794	2943853	Simple_repeat
VII	2944138	2944200	Simple_repeat
VII	2957304	2957452	Unknown:R9
VII	2957465	2958116	Unknown:R2
VII	2959531	2959814	Unknown:R2
VIII	979	1463	Unknown:R431
VIII	1374	1933	Unknown:R180
VIII	1800	2071	Unknown:R180
VIII	1942	2176	Unknown:R180
VIII	2093	2330	Unknown:R180
VIII	2310	2411	Unknown:R180
VIII	2405	2504	Unknown:R398
VIII	2785	2829	Unknown:R99
VIII	3078	3249	Unknown:R99
VIII	6502	6589	Simple_repeat
VIII	8614	8643	Simple_repeat
VIII	14027	14079	Simple_repeat
VIII	22372	22629	Unknown:R431
VIII	22399	22883	Unknown:R431
VIII	22794	23342	Unknown:R180
VIII	23112	23376	Unknown:R180
VIII	23132	23537	Unknown:R180
VIII	23220	23447	Unknown:R180
VIII	23581	23682	Unknown:R180
VIII	23676	23777	Unknown:R398
VIII	24563	24592	Simple_repeat
VIII	24652	24692	Simple_repeat
VIII	25057	25139	Unknown:R379
VIII	32515	32542	Simple_repeat
VIII	37048	37133	Unknown:R32
VIII	55095	55383	Unknown:R181
VIII	55384	55783	Unknown:R1
VIII	55784	55964	Unknown:R189
VIII	56140	56261	Unknown:R395
VIII	56227	56327	Unknown:R322
VIII	61948	62024	Simple_repeat
VIII	62534	62588	Simple_repeat
VIII	63820	63924	Simple_repeat
VIII	68528	68570	Simple_repeat
VIII	69933	69955	Simple_repeat
VIII	77762	77850	Simple_repeat
VIII	79181	79206	Simple_repeat
VIII	80392	80461	Unknown:R452
VIII	87603	88083	Unknown:R410
VIII	87991	88900	Unknown:R237
VIII	93789	94103	Unknown:R410
VIII	97031	97167	Unknown:R157
VIII	98018	98070	Unknown:R87
VIII	98251	98338	Unknown:R175
VIII	102651	102748	Simple_repeat
VIII	109850	109882	Simple_repeat
VIII	110527	110699	Simple_repeat
VIII	111766	111801	Simple_repeat
VIII	114393	114439	Simple_repeat
VIII	120060	120228	Unknown:R390
VIII	126970	127629	Unknown:R116
VIII	127648	127996	Unknown:R383
VIII	129376	129474	Unknown:R427
VIII	137565	137587	Simple_repeat
VIII	139317	139344	Simple_repeat
VIII	148879	148976	Simple_repeat
VIII	151641	151713	Simple_repeat
VIII	152805	152848	Simple_repeat
VIII	155442	155472	Simple_repeat
VIII	169780	170125	Unknown:R383
VIII	170144	170803	Unknown:R116
VIII	184182	184268	Simple_repeat
VIII	185211	185246	Simple_repeat
VIII	188614	188756	Simple_repeat
VIII	188903	189055	Simple_repeat
VIII	199624	199653	Simple_repeat
VIII	201991	202038	Simple_repeat
VIII	203787	203949	Simple_repeat
VIII	203847	203946	Simple_repeat
VIII	208509	209121	Unknown:R116
VIII	209145	209503	Unknown:R383
VIII	210718	211384	Unknown:R116
VIII	211408	211764	Unknown:R383
VIII	213127	213154	Simple_repeat
VIII	217415	217761	Unknown:R383
VIII	217785	218451	Unknown:R116
VIII	221490	221836	Unknown:R383
VIII	221860	222522	Unknown:R116
VIII	231707	231731	Simple_repeat
VIII	253543	253617	Unknown:R433
VIII	260439	260513	Unknown:R166
VIII	260689	260769	Simple_repeat
VIII	261317	261485	Unknown:R104
VIII	277293	277322	Simple_repeat
VIII	280470	280931	Unknown:R306
VIII	280558	281165	Unknown:R153
VIII	281456	282099	Unknown:R104
VIII	282154	282342	Unknown:R118
VIII	282777	282886	Simple_repeat
VIII	282805	282903	Simple_repeat
VIII	282805	282842	Simple_repeat
VIII	284742	284773	Simple_repeat
VIII	291663	291912	Unknown:R400
VIII	293900	294002	Unknown:R433
VIII	303826	303889	Simple_repeat
VIII	314422	314500	Simple_repeat
VIII	317382	317630	Unknown:R241
VIII	317617	317775	Unknown:R228
VIII	318271	318437	Unknown:R293
VIII	318605	318968	Unknown:R147
VIII	319154	319834	Unknown:R295
VIII	323137	323259	Unknown:R34
VIII	328172	328197	Simple_repeat
VIII	333133	333284	Simple_repeat
VIII	354287	354324	Simple_repeat
VIII	356024	356078	Simple_repeat
VIII	356180	356225	Simple_repeat
VIII	356321	356373	Simple_repeat
VIII	367631	367658	Simple_repeat
VIII	383120	383142	Simple_repeat
VIII	384808	384832	Simple_repeat
VIII	411732	411753	Simple_repeat
VIII	412284	412352	Simple_repeat
VIII	417444	417836	Unknown:R38
VIII	425749	426326	Unknown:R153
VIII	426656	427292	Unknown:R104
VIII	427341	427529	Unknown:R118
VIII	435459	435492	Simple_repeat
VIII	441279	441353	Simple_repeat
VIII	451800	452079	Unknown:R326
VIII	453657	454170	Unknown:R306
VIII	453809	454398	Unknown:R153
VIII	454692	455334	Unknown:R104
VIII	455396	455584	Unknown:R118
VIII	522309	522356	Unknown:R391
VIII	534882	534954	Simple_repeat
VIII	537317	538065	Unknown:R30
VIII	560910	560961	Unknown:R70
VIII	581190	581262	Unknown:R99
VIII	583528	583607	Unknown:R99
VIII	598247	598602	Unknown:R165
VIII	601304	601492	Unknown:R118
VIII	601548	602169	Unknown:R104
VIII	602468	603092	Unknown:R153
VIII	602719	603195	Unknown:R306
VIII	629188	629430	Unknown:R326
VIII	631232	631691	Unknown:R306
VIII	631320	631944	Unknown:R153
VIII	632228	632849	Unknown:R104
VIII	632904	633092	Unknown:R118
VIII	655964	656152	Unknown:R118
VIII	656204	656825	Unknown:R104
VIII	657120	657744	Unknown:R153
VIII	657373	657808	Unknown:R306
VIII	659326	659603	Unknown:R326
VIII	659892	660230	Unknown:R387
VIII	660344	660582	Unknown:R366
VIII	662242	662430	Unknown:R118
VIII	662482	663101	Unknown:R104
VIII	663404	664031	Unknown:R153
VIII	663657	664142	Unknown:R306
VIII	666820	667100	Unknown:R326
VIII	685142	685185	Simple_repeat
VIII	698358	698403	Simple_repeat
VIII	703851	703884	Simple_repeat
VIII	717073	717112	Simple_repeat
VIII	728531	728719	Unknown:R159
VIII	730888	731603	Unknown:R70
VIII	784589	785260	Unknown:R142
VIII	791582	791657	Unknown:R244
VIII	792197	792358	Unknown:R46
VIII	811101	811161	Simple_repeat
VIII	860760	860846	Unknown:R324
VIII	860816	860995	Unknown:R53
VIII	868148	868204	Simple_repeat
VIII	902772	902799	Simple_repeat
VIII	904280	904315	Simple_repeat
VIII	916492	916512	Simple_repeat
VIII	922301	922325	Simple_repeat
VIII	924261	925062	Unknown:R71
VIII	961374	961414	Unknown:R90
VIII	961937	961987	Unknown:R55
VIII	1042769	1042830	Simple_repeat
VIII	1095753	1095840	Unknown:R124
VIII	1152463	1152505	Simple_repeat
VIII	1185629	1185654	Simple_repeat
VIII	1192362	1192400	Simple_repeat
VIII	1211287	1211348	Simple_repeat
VIII	1211297	1211427	Simple_repeat
VIII	1260889	1261063	Simple_repeat
VIII	1263072	1263095	Simple_repeat
VIII	1291374	1291443	Unknown:R291
VIII	1292501	1292532	Simple_repeat
VIII	1295927	1296003	Simple_repeat
VIII	1335016	1335043	Simple_repeat
VIII	1342044	1342090	Simple_repeat
VIII	1348487	1348536	Simple_repeat
VIII	1382647	1382675	Simple_repeat
VIII	1419449	1419513	Simple_repeat
VIII	1419568	1419621	Simple_repeat
VIII	1419811	1420152	Unknown:R74
VIII	1456289	1456489	Unknown:R162
VIII	1456951	1457151	Unknown:R162
VIII	1462213	1462928	Unknown:R70
VIII	1480907	1480979	Simple_repeat
VIII	1492533	1492613	Unknown:R112
VIII	1502730	1503118	Unknown:R101
VIII	1503117	1503377	Unknown:R377
VIII	1540754	1540808	Unknown:R369
VIII	1541602	1541692	Unknown:R138
VIII	1541619	1541747	Unknown:R41
VIII	1543734	1543955	Unknown:R485
VIII	1583077	1583141	Unknown:R394
VIII	1597380	1597416	Simple_repeat
VIII	1609223	1609305	Simple_repeat
VIII	1611015	1611057	Simple_repeat
VIII	1688011	1688083	Unknown:R56
VIII	1688168	1688241	Unknown:R56
VIII	1688780	1689109	Unknown:R143
VIII	1689021	1689136	Unknown:R25
VIII	1698994	1699016	Simple_repeat
VIII	1705120	1705249	Simple_repeat
VIII	1743572	1743658	Simple_repeat
VIII	1805247	1805638	Unknown:R38
VIII	1826669	1826703	Simple_repeat
VIII	1837462	1837503	Unknown:R491
VIII	1837615	1837635	Low_complexity
VIII	1837885	1838012	Unknown:R491
VIII	1838021	1838252	Unknown:R146
VIII	1838116	1838391	Unknown:R514
VIII	1838370	1838453	Unknown:R432
VIII	1838844	1839034	Unknown:R419
VIII	1838941	1839066	Unknown:R417
VIII	1839069	1839193	Unknown:R406
VIII	1850880	1851050	Simple_repeat
VIII	1850939	1851080	Simple_repeat
VIII	1851354	1851424	Simple_repeat
VIII	1863742	1863770	Simple_repeat
VIII	1870882	1870902	Low_complexity
VIII	1888791	1888821	Simple_repeat
VIII	1915776	1915808	Simple_repeat
VIII	1925308	1925419	Simple_repeat
VIII	1936507	1936532	Simple_repeat
VIII	1959898	1959920	Simple_repeat
VIII	1962059	1962178	Unknown:R206
VIII	1962361	1962390	Simple_repeat
VIII	1969903	1969999	Simple_repeat
VIII	1971330	1971423	Simple_repeat
VIII	1975780	1975869	Simple_repeat
VIII	1977909	1977968	Unknown:R69
VIII	1985494	1986315	Unknown:R48
VIII	1986165	1989019	Unknown:R57
VIII	1986854	1992020	Unknown:R3
VIII	1992022	1993320	Unknown:R2
VIII	1997834	1998247	Unknown:R26
VIII	2008402	2008524	Unknown:R269
VIII	2011528	2011573	Unknown:R145
VIII	2015351	2015376	Simple_repeat
VIII	2018673	2018701	Simple_repeat
VIII	2023350	2023983	Unknown:R295
VIII	2024177	2024540	Unknown:R147
VIII	2024721	2024891	Unknown:R293
VIII	2025043	2025093	Unknown:R404
VIII	2030638	2030676	Simple_repeat
VIII	2039675	2039982	Unknown:R11
VIII	2049770	2049829	Simple_repeat
VIII	2052668	2052698	Simple_repeat
VIII	2057461	2061246	Unknown:R0
VIII	2058969	2061553	Unknown:R334
VIII	2061548	2063911	Unknown:R5
VIII	2063912	2063943	Simple_repeat
VIII	2063944	2063975	Unknown:R5
VIII	2066155	2067024	Unknown:R45
VIII	2068522	2068657	Unknown:R44
VIII	2069418	2069474	Simple_repeat
VIII	2072426	2072561	Unknown:R239
VIII	2072559	2072946	Unknown:R4
VIII	2072559	2072738	Unknown:R380
VIII	2072946	2073340	Unknown:R1
VIII	2073341	2073589	Unknown:R4
VIII	2073587	2073994	Unknown:R22
VIII	2073994	2074087	Unknown:R48
VIII	2074076	2074213	Unknown:R182
VIII	2074093	2074382	Unknown:R44
VIII	2074377	2074450	Unknown:R15
VIII	2074466	2074772	Unknown:R15
VIII	2074775	2075307	Unknown:R15
VIII	2075302	2076011	Unknown:R23
VIII	2076012	2076861	Unknown:R48
VIII	2076705	2076968	Unknown:R57
VIII	2076969	2077297	Unknown:R370
VIII	2077423	2077520	Simple_repeat
VIII	2078989	2079039	Simple_repeat
VIII	2084610	2084712	Unknown:R451
VIII	2087213	2087911	Unknown:R37
VIII	2087484	2088305	Unknown:R172
VIII	2088378	2089323	Unknown:R81
VIII	2088984	2089514	Unknown:R37
VIII	2089870	2089997	Unknown:R439
VIII	2092258	2092313	Unknown:R378
VIII	2092318	2092583	Unknown:R86
VIII	2092451	2092825	Unknown:R288
VIII	2092808	2093020	Unknown:R29
VIII	2092881	2093335	Unknown:R29
VIII	2093331	2093618	Unknown:R31
VIII	2094729	2094839	Unknown:R84
VIII	2095493	2095543	Simple_repeat
VIII	2095986	2096044	Simple_repeat
VIII	2100355	2100381	Simple_repeat
VIII	2100449	2100561	Simple_repeat
VIII	2119526	2119566	Simple_repeat
VIII	2146724	2146808	Unknown:R206
VIII	2146775	2146904	Unknown:R206
VIII	2146871	2146991	Unknown:R206
VIII	2146964	2147060	Unknown:R206
VIII	2147135	2147267	Unknown:R206
VIII	2150459	2150518	Simple_repeat
VIII	2150520	2150618	Simple_repeat
VIII	2151196	2151221	Simple_repeat
VIII	2151222	2151324	Simple_repeat
VIII	2151431	2151540	Simple_repeat
VIII	2151501	2151575	Simple_repeat
VIII	2152146	2152196	Simple_repeat
VIII	2154888	2154969	Simple_repeat
VIII	2155614	2155643	Simple_repeat
VIII	2156610	2156629	Simple_repeat
VIII	2160477	2160552	Simple_repeat
VIII	2160566	2160592	Simple_repeat
VIII	2160768	2160891	Simple_repeat
VIII	2160833	2160992	Simple_repeat
VIII	2161143	2161243	Simple_repeat
VIII	2169097	2169201	Unknown:R206
VIII	2169174	2169284	Unknown:R206
VIII	2169276	2169378	Unknown:R206
VIII	2169345	2169470	Unknown:R206
VIII	2169438	2169564	Unknown:R206
VIII	2169531	2169614	Unknown:R206
VIII	2178615	2178665	Unknown:R93
VIII	2187201	2187239	Simple_repeat
VIII	2188561	2188693	Unknown:R206
VIII	2188660	2188786	Unknown:R206
VIII	2188753	2188879	Unknown:R206
VIII	2188846	2188972	Unknown:R206
VIII	2188939	2189040	Unknown:R206
VIII	2200188	2200680	Unknown:R121
VIII	2231256	2231367	Simple_repeat
VIII	2241902	2242005	Unknown:R494
VIII	2241965	2242040	Unknown:R494
VIII	2242090	2242232	Unknown:R472
VIII	2242565	2243019	Unknown:R79
VIII	2267584	2267718	Unknown:R367
VIII	2270099	2270216	Unknown:R386
VIII	2270748	2271396	Unknown:R386
VIII	2287573	2287610	Simple_repeat
VIII	2309279	2309436	Unknown:R386
VIII	2309621	2311057	Unknown:R386
VIII	2313331	2313465	Unknown:R367
VIII	2321440	2322082	Unknown:R386
VIII	2349838	2349972	Unknown:R367
VIII	2351881	2352496	Unknown:R386
VIII	2362197	2362396	Unknown:R79
VIII	2368858	2369010	Unknown:R224
VIII	2371404	2372406	Unknown:R0
VIII	2372390	2376154	Unknown:R0
VIII	2372817	2379132	Unknown:R68
VIII	2378728	2379348	Unknown:R5
VIII	2379341	2384854	Unknown:R68
VIII	2381527	2385259	Unknown:R0
VIII	2386454	2386689	Unknown:R148
VIII	2400979	2401015	Simple_repeat
VIII	2401662	2401773	Unknown:R206
VIII	2402152	2402295	Unknown:R206
VIII	2402262	2402387	Unknown:R206
VIII	2402355	2402483	Unknown:R206
VIII	2403675	2403759	Unknown:R206
VIII	2403726	2403855	Unknown:R206
VIII	2403822	2403948	Unknown:R206
VIII	2403915	2404041	Unknown:R206
VIII	2404008	2404134	Unknown:R206
VIII	2404101	2404230	Unknown:R206
VIII	2404197	2404332	Unknown:R206
VIII	2405188	2405296	Unknown:R206
VIII	2405263	2405389	Unknown:R206
VIII	2405356	2405482	Unknown:R206
VIII	2405449	2405563	Unknown:R206
VIII	2409076	2409114	Simple_repeat
VIII	2412854	2412874	Low_complexity
VIII	2416093	2416328	Unknown:R107
VIII	2416299	2416578	Unknown:R134
VIII	2422033	2422228	Unknown:R63
VIII	2424205	2424258	Simple_repeat
VIII	2441267	2441330	Simple_repeat
VIII	2448722	2448741	Simple_repeat
VIII	2449581	2449655	Simple_repeat
VIII	2458113	2458168	Unknown:R175
VIII	2458357	2458409	Unknown:R87
VIII	2459264	2459400	Unknown:R157
VIII	2460996	2461056	Unknown:R175
VIII	2461245	2461297	Unknown:R87
VIII	2462105	2462241	Unknown:R157
VIII	2469780	2469830	Simple_repeat
VIII	2470157	2470194	Simple_repeat
VIII	2472434	2472520	Simple_repeat
VIII	2481352	2481377	Simple_repeat
VIII	2481560	2481691	Simple_repeat
VIII	2482632	2482737	Simple_repeat
VIII	2483204	2483273	Simple_repeat
VIII	2503746	2504120	Unknown:R193
VIII	2504211	2504874	Unknown:R127
VIII	2507869	2507927	Simple_repeat
VIII	2510083	2510360	Unknown:R1
VIII	2510358	2510505	Unknown:R9
VIII	2510552	2510693	Simple_repeat
VIII	2511709	2511784	Unknown:R262
IX	437	571	Unknown:R97
IX	485	657	Unknown:R97
IX	538	676	Unknown:R97
IX	642	781	Unknown:R97
IX	747	918	Unknown:R97
IX	852	992	Unknown:R97
IX	1002	1134	Unknown:R97
IX	1102	1230	Unknown:R97
IX	1231	1364	Unknown:R97
IX	1330	1501	Unknown:R97
IX	1435	1575	Unknown:R97
IX	1541	1708	Unknown:R97
IX	1642	1782	Unknown:R97
IX	1792	1926	Unknown:R97
IX	1892	2032	Unknown:R97
IX	2049	2221	Unknown:R97
IX	2153	2279	Unknown:R97
IX	2250	2400	Unknown:R97
IX	2289	2473	Unknown:R97
IX	2458	2597	Unknown:R97
IX	2511	2667	Unknown:R97
IX	2636	2807	Unknown:R97
IX	2793	2914	Unknown:R97
IX	2894	3053	Unknown:R97
IX	2934	3091	Unknown:R97
IX	3060	3193	Unknown:R97
IX	3159	3313	Unknown:R97
IX	3282	3415	Unknown:R97
IX	3381	3520	Unknown:R97
IX	3449	3573	Unknown:R97
IX	3537	3673	Unknown:R97
IX	3639	3800	Unknown:R97
IX	3785	3946	Unknown:R97
IX	3887	4162	Unknown:R97
IX	3931	4212	Unknown:R97
IX	4206	4295	Unknown:R97
IX	4412	4575	Simple_repeat
IX	4775	4922	Unknown:R9
IX	5070	5102	Simple_repeat
IX	5263	5308	Simple_repeat
IX	6939	7056	Simple_repeat
IX	7062	7213	Unknown:R9
IX	8376	8742	Unknown:R304
IX	10731	10820	Simple_repeat
IX	12441	12512	Simple_repeat
IX	22344	22546	Unknown:R140
IX	22570	22629	Unknown:R140
IX	37853	38187	Unknown:R301
IX	38000	38235	Unknown:R372
IX	38423	38980	Unknown:R179
IX	39469	40257	Unknown:R179
IX	40248	40478	Unknown:R372
IX	40307	41077	Unknown:R301
IX	57581	57873	Unknown:R40
IX	68972	69713	Unknown:R54
IX	71907	71954	Unknown:R85
IX	71907	71949	Unknown:R225
IX	72036	72128	Unknown:R113
IX	72129	72292	Unknown:R301
IX	72134	72269	Unknown:R133
IX	73400	73493	Unknown:R13
IX	73411	78928	Unknown:R13
IX	78846	79205	Unknown:R13
IX	79622	79704	Simple_repeat
IX	80885	81183	Unknown:R301
IX	80889	81014	Unknown:R347
IX	81366	82006	Unknown:R5
IX	81581	84363	Unknown:R68
IX	84364	84579	Unknown:R334
IX	84582	86543	Unknown:R29
IX	85305	88353	Unknown:R91
IX	88209	88401	Unknown:R57
IX	88470	90836	Unknown:R120
IX	90838	91037	Unknown:R60
IX	92655	92719	Unknown:R433
IX	95263	95419	Unknown:R199
IX	95420	95794	Unknown:R288
IX	95777	96232	Unknown:R29
IX	96231	99268	Unknown:R0
IX	99269	99312	Unknown:R0
IX	99325	99700	Unknown:R117
IX	99713	99951	Unknown:R179
IX	100080	100305	Unknown:R179
IX	100492	100586	Unknown:R199
IX	100693	101422	Unknown:R179
IX	101518	102284	Unknown:R301
IX	102640	103034	Unknown:R1
IX	104023	104767	Unknown:R179
IX	104789	105273	Unknown:R117
IX	105395	105716	Unknown:R301
IX	105395	105465	Unknown:R333
IX	105560	105685	Unknown:R347
IX	108106	108884	Unknown:R301
IX	108718	108941	Unknown:R372
IX	108935	109727	Unknown:R179
IX	111396	111658	Unknown:R301
IX	111399	111534	Unknown:R133
IX	112146	112380	Unknown:R372
IX	112422	112612	Unknown:R179
IX	122478	122801	Unknown:R301
IX	126098	126868	Unknown:R301
IX	126446	126916	Unknown:R117
IX	126978	127707	Unknown:R179
IX	131197	131518	Unknown:R301
IX	131448	131518	Unknown:R333
IX	131640	132124	Unknown:R117
IX	132146	132924	Unknown:R179
IX	134742	134876	Unknown:R133
IX	134743	135036	Unknown:R301
IX	135357	135676	Unknown:R301
IX	135487	135721	Unknown:R372
IX	144017	144743	Unknown:R179
IX	144790	145276	Unknown:R117
IX	144842	145650	Unknown:R301
IX	146905	147587	Unknown:R179
IX	150798	151592	Unknown:R301
IX	151642	152427	Unknown:R179
IX	155352	155482	Unknown:R281
IX	156861	157095	Unknown:R372
IX	157580	157837	Unknown:R301
IX	159757	160481	Unknown:R179
IX	160542	161026	Unknown:R117
IX	160592	161396	Unknown:R301
IX	167594	167640	Simple_repeat
IX	182076	182301	Unknown:R107
IX	182081	182205	Unknown:R373
IX	182259	182471	Unknown:R134
IX	182443	182505	Unknown:R336
IX	182626	183412	Unknown:R179
IX	183462	184241	Unknown:R301
IX	187341	187833	Unknown:R117
IX	188055	188365	Unknown:R301
IX	188239	188363	Unknown:R133
IX	190481	191257	Unknown:R301
IX	191047	191306	Unknown:R372
IX	191750	192041	Unknown:R179
IX	192333	192539	Unknown:R99
IX	194891	195739	Unknown:R301
IX	201974	202017	Simple_repeat
IX	209843	210108	Unknown:R372
IX	209897	210689	Unknown:R301
IX	213421	213628	Unknown:R179
IX	213710	214158	Unknown:R117
IX	214466	214596	Unknown:R133
IX	218356	218842	Unknown:R117
IX	218877	219169	Unknown:R301
IX	219031	219160	Unknown:R133
IX	219271	219431	Unknown:R164
IX	219317	219518	Unknown:R285
IX	221775	221795	Low_complexity
IX	231810	231859	Simple_repeat
IX	233798	233958	Unknown:R164
IX	235326	235552	Unknown:R278
IX	236034	236817	Unknown:R179
IX	236867	237645	Unknown:R301
IX	239542	239647	Unknown:R348
IX	240098	240597	Unknown:R34
IX	242056	242472	Unknown:R31
IX	242481	242738	Unknown:R301
IX	242602	242737	Unknown:R133
IX	243910	243953	Unknown:R193
IX	250158	251221	Unknown:R278
IX	251327	252430	Unknown:R278
IX	252439	253577	Unknown:R278
IX	253585	254723	Unknown:R278
IX	254741	255881	Unknown:R278
IX	255910	257051	Unknown:R278
IX	257080	258221	Unknown:R278
