#gene	src	src_start	src_stop	src_strand	target	method
CC1G_10525	I	1488985	1491064	-1	LACBIDRAFT_243586	orthomcl
CC1G_10526	I	1491494	1492336	-1	LACBIDRAFT_187491	orthomcl
CC1G_10529	I	1496220	1497168	+1	LACBIDRAFT_300589	orthomcl
CC1G_10532	I	1502882	1504789	-1	LACBIDRAFT_291442	orthomcl
CC1G_10533	I	1506331	1507112	+1	LACBIDRAFT_243755	orthomcl
CC1G_10534	I	1507441	1509261	-1	LACBIDRAFT_227863	orthomcl
CC1G_10535	I	1509484	1510778	+1	LACBIDRAFT_291445	orthomcl
CC1G_10536	I	1511290	1513014	-1	LACBIDRAFT_181495	orthomcl
CC1G_10537	I	1513203	1514634	+1	LACBIDRAFT_291447	orthomcl
CC1G_10539	I	1517877	1518873	-1	LACBIDRAFT_300600	orthomcl
CC1G_10540	I	1519216	1519755	+1	LACBIDRAFT_176101	orthomcl
CC1G_10541	I	1520101	1522562	+1	LACBIDRAFT_300602	orthomcl
CC1G_10542	I	1522849	1523445	-1	LACBIDRAFT_186871	orthomcl
CC1G_10543	I	1523865	1525496	+1	LACBIDRAFT_300604	orthomcl
CC1G_10544	I	1525788	1526973	-1	LACBIDRAFT_291450	orthomcl
CC1G_10545	I	1527677	1528520	-1	LACBIDRAFT_300606	orthomcl
CC1G_10546	I	1528893	1531216	+1	LACBIDRAFT_300607	orthomcl
CC1G_10547	I	1531285	1532189	-1	LACBIDRAFT_243058	orthomcl
CC1G_10548	I	1532381	1534916	+1	LACBIDRAFT_300609	orthomcl
CC1G_10549	I	1535487	1536754	+1	LACBIDRAFT_192393	orthomcl
CC1G_10550	I	1537026	1539369	+1	LACBIDRAFT_300611	orthomcl
CC1G_10554	II	522504	523906	-1	LACBIDRAFT_307468	orthomcl
CC1G_10555	II	524256	526258	+1	LACBIDRAFT_307469	orthomcl
CC1G_10558	II	530513	530893	-1	LACBIDRAFT_328965,LACBIDRAFT_328980	orthomcl
CC1G_10559	II	531690	533373	+1	LACBIDRAFT_295305	orthomcl
CC1G_10563	II	540440	542183	+1	LACBIDRAFT_295279,LACBIDRAFT_295280	orthomcl
CC1G_10565	II	546860	548007	+1	LACBIDRAFT_185929	orthomcl
CC1G_10568	II	556419	557369	+1	LACBIDRAFT_300157	orthomcl
CC1G_10571	II	562214	563163	-1	LACBIDRAFT_331656	orthomcl
CC1G_10573	II	567050	569321	+1	LACBIDRAFT_191581	orthomcl
CC1G_10583	II	595769	600250	-1	LACBIDRAFT_307431	orthomcl
CC1G_10584	II	600485	601424	+1	LACBIDRAFT_147972	orthomcl
CC1G_10586	II	604945	607191	-1	LACBIDRAFT_242726	orthomcl
CC1G_10587	II	607507	608977	-1	LACBIDRAFT_331652	orthomcl
CC1G_10591	XI	86083	87035	-1	LACBIDRAFT_299218	orthomcl
CC1G_10598	XI	100092	103216	+1	LACBIDRAFT_296562,LACBIDRAFT_299921	orthomcl
CC1G_10601	XI	110935	112960	+1	LACBIDRAFT_249110	orthomcl
CC1G_10602	XI	115587	117548	+1	LACBIDRAFT_296569	orthomcl
CC1G_10604	XI	121732	122614	+1	LACBIDRAFT_307143	orthomcl
CC1G_10630	V	2761172	2763173	+1	LACBIDRAFT_292706	orthomcl
CC1G_10634	V	2770885	2773102	-1	LACBIDRAFT_311368	orthomcl
CC1G_10635	V	2773890	2778118	-1	LACBIDRAFT_292707,LACBIDRAFT_311366,LACBIDRAFT_321931,LACBIDRAFT_332008,LACBIDRAFT_332912,LACBIDRAFT_334021,LACBIDRAFT_334022	orthomcl
CC1G_10636	V	2778782	2782706	+1	LACBIDRAFT_311371,LACBIDRAFT_311372	orthomcl
CC1G_10643	V	2797702	2799034	+1	LACBIDRAFT_188632	orthomcl
CC1G_10644	V	2799302	2802059	-1	LACBIDRAFT_183083	orthomcl
CC1G_10646	V	2803395	2805557	-1	LACBIDRAFT_188701	orthomcl
CC1G_10647	V	2805950	2806792	-1	LACBIDRAFT_292700	orthomcl
CC1G_10648	V	2807067	2808648	-1	LACBIDRAFT_246231	orthomcl
CC1G_10650	V	2810521	2817170	-1	LACBIDRAFT_323208	orthomcl
CC1G_10653	V	2824303	2826440	-1	LACBIDRAFT_245695	orthomcl
CC1G_10654	V	2827011	2829020	-1	LACBIDRAFT_245877	orthomcl
CC1G_10655	V	2829765	2831584	-1	LACBIDRAFT_302224,LACBIDRAFT_322635	orthomcl
CC1G_10657	V	2833191	2834227	-1	LACBIDRAFT_292682	orthomcl
CC1G_10658	V	2834636	2835406	+1	LACBIDRAFT_292681	orthomcl
CC1G_10659	V	2836059	2837303	-1	LACBIDRAFT_311244	orthomcl
CC1G_10660	V	2837815	2841555	+1	LACBIDRAFT_245825	orthomcl
CC1G_10661	V	2842059	2844009	+1	LACBIDRAFT_311519	orthomcl
CC1G_10674	II	324183	325329	-1	LACBIDRAFT_327857	orthomcl
CC1G_10676	II	329163	331945	-1	LACBIDRAFT_307507	orthomcl
CC1G_10680	II	341380	342629	+1	LACBIDRAFT_251532	orthomcl
CC1G_10705	IX	629239	630917	+1	LACBIDRAFT_327136	orthomcl
CC1G_10710	IX	648954	653939	+1	LACBIDRAFT_307062	orthomcl
CC1G_10711	IX	654552	658424	-1	LACBIDRAFT_295200	orthomcl
CC1G_10712	IX	661645	663508	+1	LACBIDRAFT_331398	orthomcl
CC1G_10713	IX	665404	666593	+1	LACBIDRAFT_307087,LACBIDRAFT_320163	orthomcl
CC1G_10714	IX	667338	668997	+1	LACBIDRAFT_295209	orthomcl
CC1G_10716	IX	672657	675635	+1	LACBIDRAFT_307082	orthomcl
CC1G_10717	IX	678861	683729	+1	LACBIDRAFT_155822,LACBIDRAFT_253262,LACBIDRAFT_397908	orthomcl
CC1G_10718	IX	684113	685047	-1	LACBIDRAFT_295206	orthomcl
CC1G_10719	IX	685429	686054	+1	LACBIDRAFT_191503	orthomcl
CC1G_10721	IX	690369	691345	+1	LACBIDRAFT_189721,LACBIDRAFT_238469	orthomcl
CC1G_10722	IX	691817	694492	+1	LACBIDRAFT_392686,LACBIDRAFT_397690,LACBIDRAFT_397906	orthomcl
CC1G_10730	IV	780939	781945	+1	LACBIDRAFT_297944	orthomcl
CC1G_10735	IV	790754	791349	+1	LACBIDRAFT_178529	orthomcl
CC1G_10739	IV	798512	799509	+1	LACBIDRAFT_308038	orthomcl
CC1G_10749	IV	817358	819785	+1	LACBIDRAFT_294441,LACBIDRAFT_297884,LACBIDRAFT_297885,LACBIDRAFT_297910,LACBIDRAFT_325908,LACBIDRAFT_327362,LACBIDRAFT_327363,LACBIDRAFT_327451,LACBIDRAFT_327453	orthomcl
CC1G_10757	IV	833362	837470	+1	LACBIDRAFT_256696	orthomcl
CC1G_10758	IV	837819	839250	-1	LACBIDRAFT_324492	orthomcl
CC1G_10795	XII	926465	927667	+1	LACBIDRAFT_293774	orthomcl
CC1G_10796	XII	927717	929683	-1	LACBIDRAFT_306538,LACBIDRAFT_312463	orthomcl
CC1G_10803	XII	946688	948214	-1	LACBIDRAFT_318358	orthomcl
CC1G_10805	XII	952369	955220	+1	LACBIDRAFT_189452	orthomcl
CC1G_10810	II	2661140	2662264	-1	LACBIDRAFT_315951	orthomcl
CC1G_10813	II	2668787	2672608	-1	LACBIDRAFT_189612	orthomcl
CC1G_10814	II	2673172	2675125	+1	LACBIDRAFT_315948	orthomcl
CC1G_10817	II	2683514	2685963	-1	LACBIDRAFT_315946	orthomcl
CC1G_10819	II	2686627	2689465	-1	LACBIDRAFT_315945	orthomcl
CC1G_10820	II	2689683	2692124	+1	LACBIDRAFT_152412	orthomcl
CC1G_10821	II	2696114	2697798	-1	LACBIDRAFT_247458	orthomcl
CC1G_10822	II	2698135	2699890	+1	LACBIDRAFT_315942	orthomcl
CC1G_10823	II	2699912	2700888	-1	LACBIDRAFT_161454	orthomcl
CC1G_10825	II	2703808	2705220	-1	LACBIDRAFT_232800	orthomcl
CC1G_10826	II	2705426	2708442	+1	LACBIDRAFT_315938	orthomcl
CC1G_10828	II	2710624	2711379	+1	LACBIDRAFT_315841	orthomcl
CC1G_10829	II	2713631	2715361	-1	LACBIDRAFT_293385	orthomcl
CC1G_10832	II	2717806	2719813	-1	LACBIDRAFT_315813	orthomcl
CC1G_10833	II	2720260	2720868	+1	LACBIDRAFT_324849	orthomcl
CC1G_10835	II	2723012	2726933	-1	LACBIDRAFT_315857	orthomcl
CC1G_10836	II	2727634	2728369	+1	LACBIDRAFT_233102	orthomcl
CC1G_10837	II	2728524	2729759	-1	LACBIDRAFT_189440	orthomcl
CC1G_10838	II	2730374	2731212	-1	LACBIDRAFT_172912	orthomcl
CC1G_10843	II	2746839	2747810	+1	LACBIDRAFT_189591	orthomcl
CC1G_10844	II	2748179	2748893	+1	LACBIDRAFT_315844	orthomcl
CC1G_10850	X	2105763	2108142	+1	LACBIDRAFT_295332,LACBIDRAFT_331842	orthomcl
CC1G_10859	X	2128986	2132261	-1	LACBIDRAFT_295326	orthomcl
CC1G_10861	X	2134961	2136259	-1	LACBIDRAFT_191617,LACBIDRAFT_239038	orthomcl
CC1G_10862	X	2137354	2140703	-1	LACBIDRAFT_310913	orthomcl
CC1G_10873	X	2161730	2162929	+1	LACBIDRAFT_186682	orthomcl
CC1G_10893	XI	1205962	1207646	-1	LACBIDRAFT_317165	orthomcl
CC1G_10897	XI	1193109	1195330	-1	LACBIDRAFT_304417	orthomcl
CC1G_10898	XI	1190325	1192555	-1	LACBIDRAFT_330527	orthomcl
CC1G_10919	IV	1558463	1560288	+1	LACBIDRAFT_297331	orthomcl
CC1G_10921	IV	1565761	1569157	+1	LACBIDRAFT_294282	orthomcl
CC1G_10922	IV	1569611	1570359	-1	LACBIDRAFT_297341	orthomcl
CC1G_10923	IV	1570637	1572144	+1	LACBIDRAFT_297342	orthomcl
CC1G_10924	IV	1572202	1573228	-1	LACBIDRAFT_297343	orthomcl
CC1G_10925	IV	1573700	1574649	+1	LACBIDRAFT_234830	orthomcl
CC1G_10926	IV	1574972	1578445	-1	LACBIDRAFT_327071	orthomcl
CC1G_10928	IV	1579516	1581216	+1	LACBIDRAFT_179196	orthomcl
CC1G_10929	IV	1581313	1582063	-1	LACBIDRAFT_297349,LACBIDRAFT_308097	orthomcl
CC1G_10932	IV	1591183	1592873	+1	LACBIDRAFT_295643	orthomcl
CC1G_10935	IV	1600990	1602403	+1	LACBIDRAFT_175190	orthomcl
CC1G_10937	IV	1605696	1607379	-1	LACBIDRAFT_295646	orthomcl
CC1G_10941	IV	1614817	1616924	+1	LACBIDRAFT_294231	orthomcl
CC1G_10942	IV	1617480	1618862	+1	LACBIDRAFT_294230	orthomcl
CC1G_10943	IV	1619905	1622100	-1	LACBIDRAFT_294229	orthomcl
CC1G_10945	IV	1626207	1627821	+1	LACBIDRAFT_294228	orthomcl
CC1G_10948	IV	1632060	1632674	+1	LACBIDRAFT_326966	orthomcl
CC1G_10950	IV	1634298	1636261	-1	LACBIDRAFT_297203	orthomcl
CC1G_10951	IV	1638252	1640744	+1	LACBIDRAFT_297205	orthomcl
CC1G_10952	IV	1641506	1643575	-1	LACBIDRAFT_297206	orthomcl
CC1G_10963	XI	656643	658892	-1	LACBIDRAFT_328568	orthomcl
CC1G_10965	XI	661270	662473	-1	LACBIDRAFT_192122	orthomcl
CC1G_10966	XI	663851	668741	-1	LACBIDRAFT_236299	orthomcl
CC1G_10967	XI	671731	674508	-1	LACBIDRAFT_299730	orthomcl
CC1G_10969	XI	682607	684291	-1	LACBIDRAFT_299599	orthomcl
CC1G_10970	XI	684642	685983	+1	LACBIDRAFT_191230	orthomcl
CC1G_10971	XI	686913	689674	-1	LACBIDRAFT_319126	orthomcl
CC1G_10972	XI	690111	691634	+1	LACBIDRAFT_299600,LACBIDRAFT_299840,LACBIDRAFT_330381,LACBIDRAFT_334396	orthomcl
CC1G_10975	XI	698013	699947	+1	LACBIDRAFT_296046,LACBIDRAFT_298363,LACBIDRAFT_299557,LACBIDRAFT_299570,LACBIDRAFT_302819,LACBIDRAFT_307771,LACBIDRAFT_310068,LACBIDRAFT_310077,LACBIDRAFT_316234,LACBIDRAFT_318489,LACBIDRAFT_321584,LACBIDRAFT_322477,LACBIDRAFT_324473,LACBIDRAFT_325499,LACBIDRAFT_325947,LACBIDRAFT_331119,LACBIDRAFT_331134,LACBIDRAFT_332573,LACBIDRAFT_332712,LACBIDRAFT_333318,LACBIDRAFT_336329	orthomcl
CC1G_10983	XI	725906	728293	+1	LACBIDRAFT_291072	orthomcl
CC1G_10986	V	3310022	3311974	-1	LACBIDRAFT_399525	orthomcl
CC1G_10992	V	3325020	3332622	-1	LACBIDRAFT_243532	orthomcl
CC1G_11002	V	3361266	3364597	-1	LACBIDRAFT_331135	orthomcl
CC1G_11006	V	3372250	3376075	-1	LACBIDRAFT_256579	orthomcl
CC1G_11016	X	791990	792764	+1	LACBIDRAFT_301968	orthomcl
CC1G_11018	X	794927	796459	+1	LACBIDRAFT_184424	orthomcl
CC1G_11021	X	800177	803601	-1	LACBIDRAFT_178748	orthomcl
CC1G_11023	X	805713	807513	+1	LACBIDRAFT_293945	orthomcl
CC1G_11024	X	807746	810247	+1	LACBIDRAFT_291101	orthomcl
CC1G_11027	X	816401	818709	+1	LACBIDRAFT_190116	orthomcl
CC1G_11029	X	821382	821880	-1	LACBIDRAFT_319042	orthomcl
CC1G_11030	X	822124	822683	+1	LACBIDRAFT_234095	orthomcl
CC1G_11031	X	823421	827871	-1	LACBIDRAFT_248757	orthomcl
CC1G_11037	X	842091	843234	-1	LACBIDRAFT_293831	orthomcl
CC1G_11041	X	852028	853767	+1	LACBIDRAFT_318751	orthomcl
CC1G_11060	IX	1555942	1558103	+1	LACBIDRAFT_297641	orthomcl
CC1G_11061	IX	1558651	1559286	-1	LACBIDRAFT_148118	orthomcl
CC1G_11062	IX	1559487	1560605	+1	LACBIDRAFT_399461	orthomcl
CC1G_11063	IX	1561362	1562251	-1	LACBIDRAFT_297644	orthomcl
CC1G_11064	IX	1562511	1563211	+1	LACBIDRAFT_250263	orthomcl
CC1G_11065	IX	1563517	1567200	-1	LACBIDRAFT_297633	orthomcl
CC1G_11066	IX	1567624	1570241	+1	LACBIDRAFT_294359	orthomcl
CC1G_11074	IX	1586503	1587225	-1	LACBIDRAFT_294356	orthomcl
CC1G_11075	IX	1588766	1591494	-1	LACBIDRAFT_294355	orthomcl
CC1G_11076	IX	1591712	1592643	+1	LACBIDRAFT_297620	orthomcl
CC1G_11078	IX	1593850	1594482	-1	LACBIDRAFT_297619	orthomcl
CC1G_11079	IX	1595494	1596027	+1	LACBIDRAFT_327246	orthomcl
CC1G_11080	IX	1597713	1599691	-1	LACBIDRAFT_291185	orthomcl
CC1G_11081	IX	1601608	1603010	-1	LACBIDRAFT_179508	orthomcl
CC1G_11083	IX	1606833	1607629	-1	LACBIDRAFT_297600	orthomcl
CC1G_11084	IX	1607973	1610797	-1	LACBIDRAFT_250173	orthomcl
CC1G_11085	IX	1612950	1614275	-1	LACBIDRAFT_294351	orthomcl
CC1G_11086	IX	1614651	1615162	+1	LACBIDRAFT_179454	orthomcl
CC1G_11088	V	477555	480588	+1	LACBIDRAFT_245406	orthomcl
CC1G_11090	V	473965	474608	+1	LACBIDRAFT_318347	orthomcl
CC1G_11091	V	471864	473822	-1	LACBIDRAFT_318305	orthomcl
CC1G_11095	V	461398	466642	-1	LACBIDRAFT_146695	orthomcl
CC1G_11096	V	456811	460696	-1	LACBIDRAFT_295589	orthomcl
CC1G_11097	V	453400	455880	-1	LACBIDRAFT_192361,LACBIDRAFT_254577,LACBIDRAFT_309717	orthomcl
CC1G_11099	V	445740	449890	-1	LACBIDRAFT_303929	orthomcl
CC1G_11101	V	438326	438972	+1	LACBIDRAFT_253981	orthomcl
CC1G_11103	V	434034	434994	+1	LACBIDRAFT_303903	orthomcl
CC1G_11107	V	423654	426319	-1	LACBIDRAFT_330162	orthomcl
CC1G_11108	V	417660	422937	-1	LACBIDRAFT_303849	orthomcl
CC1G_11113	V	404717	408314	-1	LACBIDRAFT_303901	orthomcl
CC1G_11130	III	426326	427892	-1	LACBIDRAFT_297984	orthomcl
CC1G_11132	III	430671	431427	-1	LACBIDRAFT_294466	orthomcl
CC1G_11134	III	433976	434267	-1	LACBIDRAFT_312583	orthomcl
CC1G_11136	III	437642	439029	-1	LACBIDRAFT_294457,LACBIDRAFT_297961	orthomcl
CC1G_11137	III	439453	440094	-1	LACBIDRAFT_294456,LACBIDRAFT_333533	orthomcl
CC1G_11143	III	449328	450823	-1	LACBIDRAFT_300343	orthomcl
CC1G_11144	III	451090	452479	-1	LACBIDRAFT_300342	orthomcl
CC1G_11150	III	469218	472454	+1	LACBIDRAFT_298116,LACBIDRAFT_300148	orthomcl
CC1G_11151	III	473498	474132	+1	LACBIDRAFT_332824	orthomcl
CC1G_11152	III	474578	475494	-1	LACBIDRAFT_240361	orthomcl
CC1G_11153	III	475663	477699	+1	LACBIDRAFT_230536	orthomcl
CC1G_11158	IV	1385090	1386637	+1	LACBIDRAFT_318019	orthomcl
CC1G_11161	IV	1400073	1401859	-1	LACBIDRAFT_189929	orthomcl
CC1G_11163	IV	1403185	1404435	+1	LACBIDRAFT_248341	orthomcl
CC1G_11164	IV	1407048	1408721	-1	LACBIDRAFT_318048	orthomcl
CC1G_11165	IV	1409038	1412358	-1	LACBIDRAFT_248602	orthomcl
CC1G_11166	IV	1412861	1414042	-1	LACBIDRAFT_325627	orthomcl
CC1G_11168	IV	1417071	1419413	-1	LACBIDRAFT_317961	orthomcl
CC1G_11171	IV	1425097	1426853	-1	LACBIDRAFT_318031	orthomcl
CC1G_11172	IV	1427121	1428149	+1	LACBIDRAFT_318032	orthomcl
CC1G_11173	IV	1431182	1432712	+1	LACBIDRAFT_325649	orthomcl
CC1G_11181	IV	1449882	1451928	+1	LACBIDRAFT_317947	orthomcl
CC1G_11182	IV	1453474	1454425	-1	LACBIDRAFT_188469	orthomcl
CC1G_11185	IV	1460552	1462408	+1	LACBIDRAFT_189922	orthomcl
CC1G_11186	IV	1462934	1464092	-1	LACBIDRAFT_293947	orthomcl
CC1G_11187	IV	1464893	1465970	-1	LACBIDRAFT_325594	orthomcl
CC1G_11190	X	1422691	1424990	+1	LACBIDRAFT_319029	orthomcl
CC1G_11191	X	1425304	1427081	-1	LACBIDRAFT_326784	orthomcl
CC1G_11193	X	1432147	1434446	+1	LACBIDRAFT_298609,LACBIDRAFT_298610,LACBIDRAFT_298629,LACBIDRAFT_302994,LACBIDRAFT_302995	orthomcl
CC1G_11195	X	1436749	1438660	-1	LACBIDRAFT_319046	orthomcl
CC1G_11196	X	1441056	1444302	+1	LACBIDRAFT_249040	orthomcl
CC1G_11197	X	1445208	1445666	-1	LACBIDRAFT_319031	orthomcl
CC1G_11198	X	1448113	1451219	+1	LACBIDRAFT_319032	orthomcl
CC1G_11199	X	1452218	1453928	+1	LACBIDRAFT_248838	orthomcl
CC1G_11201	X	1455573	1459818	-1	LACBIDRAFT_190099	orthomcl
CC1G_11202	X	1460231	1461141	+1	LACBIDRAFT_293928	orthomcl
CC1G_11203	X	1461708	1466174	+1	LACBIDRAFT_319037	orthomcl
CC1G_11204	X	1466461	1469259	+1	LACBIDRAFT_184403	orthomcl
CC1G_11206	X	1473901	1480811	+1	LACBIDRAFT_319026	orthomcl
CC1G_11214	X	1500934	1502000	-1	LACBIDRAFT_318777	orthomcl
CC1G_11215	I	1238328	1240232	-1	LACBIDRAFT_301853	orthomcl
CC1G_11216	I	1240570	1244188	-1	LACBIDRAFT_301854	orthomcl
CC1G_11218	I	1253592	1254542	-1	LACBIDRAFT_314434	orthomcl
CC1G_11221	I	1258286	1259729	-1	LACBIDRAFT_314432	orthomcl
CC1G_11223	I	1261790	1262562	+1	LACBIDRAFT_295794	orthomcl
CC1G_11224	I	1266336	1268915	+1	LACBIDRAFT_179379	orthomcl
CC1G_11226	I	1273223	1274590	-1	LACBIDRAFT_301862,LACBIDRAFT_314436	orthomcl
CC1G_11227	I	1275562	1278515	-1	LACBIDRAFT_301859	orthomcl
CC1G_11228	I	1279129	1281084	-1	LACBIDRAFT_187175	orthomcl
CC1G_11229	I	1283022	1289482	+1	LACBIDRAFT_327452	orthomcl
CC1G_11235	I	1312367	1313470	+1	LACBIDRAFT_181778	orthomcl
CC1G_11244	XII	433953	435235	-1	LACBIDRAFT_294698	orthomcl
CC1G_11249	XII	459129	461844	-1	LACBIDRAFT_294697	orthomcl
CC1G_11264	VI	1603885	1604465	-1	LACBIDRAFT_170754	orthomcl
CC1G_11265	VI	1600298	1603113	+1	LACBIDRAFT_192128	orthomcl
CC1G_11270	VI	1580994	1588050	+1	LACBIDRAFT_186476	orthomcl
CC1G_11271	VI	1576327	1580096	+1	LACBIDRAFT_167127,LACBIDRAFT_191878,LACBIDRAFT_240941	orthomcl
CC1G_11272	VI	1573343	1575542	-1	LACBIDRAFT_301566	orthomcl
CC1G_11280	VI	1553462	1554992	+1	LACBIDRAFT_191356	orthomcl
CC1G_11284	VI	1541929	1544227	+1	LACBIDRAFT_296086,LACBIDRAFT_302370,LACBIDRAFT_302398,LACBIDRAFT_310364	orthomcl
CC1G_11288	I	1577149	1577902	-1	LACBIDRAFT_291467	orthomcl
CC1G_11289	I	1578416	1581701	+1	LACBIDRAFT_187450	orthomcl
CC1G_11291	I	1582767	1584233	+1	LACBIDRAFT_378866	orthomcl
CC1G_11292	I	1584413	1585332	-1	LACBIDRAFT_291469	orthomcl
CC1G_11293	I	1585724	1588936	-1	LACBIDRAFT_300643	orthomcl
CC1G_11295	I	1591519	1595336	+1	LACBIDRAFT_249188	orthomcl
CC1G_11296	I	1595652	1598718	+1	LACBIDRAFT_300645	orthomcl
CC1G_11297	I	1599536	1600862	+1	LACBIDRAFT_243771	orthomcl
CC1G_11298	I	1601169	1604256	+1	LACBIDRAFT_228756	orthomcl
CC1G_11299	I	1605070	1605954	-1	LACBIDRAFT_300649	orthomcl
CC1G_11300	I	1606256	1609388	-1	LACBIDRAFT_300650	orthomcl
CC1G_11302	I	1611475	1612674	-1	LACBIDRAFT_322967	orthomcl
CC1G_11303	I	1613152	1615734	+1	LACBIDRAFT_300651	orthomcl
CC1G_11305	I	1621284	1632848	-1	LACBIDRAFT_186942	orthomcl
CC1G_11306	I	1635025	1636275	+1	LACBIDRAFT_186873	orthomcl
CC1G_11308	I	1640033	1643363	-1	LACBIDRAFT_186956	orthomcl
CC1G_11310	I	1645321	1646291	-1	LACBIDRAFT_298392	orthomcl
CC1G_11311	I	1647085	1649222	-1	LACBIDRAFT_300665	orthomcl
CC1G_11312	I	1649486	1650527	+1	LACBIDRAFT_300664	orthomcl
CC1G_11317	XI	1315656	1317565	-1	LACBIDRAFT_294631	orthomcl
CC1G_11318	XI	1314136	1315451	+1	LACBIDRAFT_293771,LACBIDRAFT_332334,LACBIDRAFT_334685	orthomcl
CC1G_11320	XI	1307663	1310594	+1	LACBIDRAFT_295447,LACBIDRAFT_325695,LACBIDRAFT_326238,LACBIDRAFT_326243,LACBIDRAFT_335978	orthomcl
CC1G_11324	XI	1293247	1296065	+1	LACBIDRAFT_330486	orthomcl
CC1G_11327	XI	1286711	1287586	-1	LACBIDRAFT_295039	orthomcl
CC1G_11330	XI	1279999	1281189	-1	LACBIDRAFT_304422	orthomcl
CC1G_11336	XI	1263179	1265217	-1	LACBIDRAFT_304350	orthomcl
CC1G_11340	XI	1248863	1251956	+1	LACBIDRAFT_293969	orthomcl
CC1G_11341	XI	1246505	1247959	+1	LACBIDRAFT_184442	orthomcl
CC1G_11342	XI	1242257	1243253	-1	LACBIDRAFT_292358	orthomcl
CC1G_11355	XI	209646	211608	+1	LACBIDRAFT_299855	orthomcl
CC1G_11361	XI	222875	224571	+1	LACBIDRAFT_300223	orthomcl
CC1G_11366	XI	234243	235204	-1	LACBIDRAFT_295699,LACBIDRAFT_328624	orthomcl
CC1G_11367	XI	235743	237174	-1	LACBIDRAFT_299807	orthomcl
CC1G_11368	XI	237673	238391	-1	LACBIDRAFT_192674	orthomcl
CC1G_11374	XI	252127	252831	+1	LACBIDRAFT_236218	orthomcl
CC1G_11377	V	860011	861195	-1	LACBIDRAFT_237398	orthomcl
CC1G_11378	V	858548	859708	+1	LACBIDRAFT_181601	orthomcl
CC1G_11379	V	857900	858350	-1	LACBIDRAFT_294900	orthomcl
CC1G_11380	V	856493	857711	+1	LACBIDRAFT_191251	orthomcl
CC1G_11381	V	851276	856313	-1	LACBIDRAFT_252209	orthomcl
CC1G_11382	V	847724	851008	+1	LACBIDRAFT_293590,LACBIDRAFT_302160,LACBIDRAFT_329144	orthomcl
CC1G_11384	V	843061	844013	+1	LACBIDRAFT_191260	orthomcl
CC1G_11385	V	839442	842779	-1	LACBIDRAFT_294912	orthomcl
CC1G_11386	V	832168	838586	-1	LACBIDRAFT_303710	orthomcl
CC1G_11387	V	828803	830827	+1	LACBIDRAFT_191189,LACBIDRAFT_248368,LACBIDRAFT_250402,LACBIDRAFT_254621	orthomcl
CC1G_11394	V	810546	813584	+1	LACBIDRAFT_330048	orthomcl
CC1G_11395	V	808253	810284	-1	LACBIDRAFT_303704	orthomcl
CC1G_11396	V	805655	807719	-1	LACBIDRAFT_191218	orthomcl
CC1G_11399	V	798510	801084	+1	LACBIDRAFT_294913	orthomcl
CC1G_11400	V	796021	797046	-1	LACBIDRAFT_294914	orthomcl
CC1G_11405	I	4063051	4064423	-1	LACBIDRAFT_295691	orthomcl
CC1G_11406	I	4064709	4065602	+1	LACBIDRAFT_297826	orthomcl
CC1G_11420	I	4098758	4099939	-1	LACBIDRAFT_297750	orthomcl
CC1G_11423	I	4105981	4108354	+1	LACBIDRAFT_244928	orthomcl
CC1G_11435	VI	798346	798968	-1	LACBIDRAFT_317179	orthomcl
CC1G_11436	VI	800127	802048	-1	LACBIDRAFT_318851	orthomcl
CC1G_11437	VI	803835	805475	-1	LACBIDRAFT_233199,LACBIDRAFT_247946,LACBIDRAFT_252507,LACBIDRAFT_317173	orthomcl
CC1G_11438	VI	807257	807624	+1	LACBIDRAFT_293605	orthomcl
CC1G_11439	VI	808042	808629	-1	LACBIDRAFT_293603	orthomcl
CC1G_11440	VI	809282	809738	-1	LACBIDRAFT_184088	orthomcl
CC1G_11442	VI	812996	814287	-1	LACBIDRAFT_248110	orthomcl
CC1G_11443	VI	815071	818328	-1	LACBIDRAFT_248146	orthomcl
CC1G_11465	VI	863500	865146	-1	LACBIDRAFT_317084	orthomcl
CC1G_11475	XII	1059392	1060024	+1	LACBIDRAFT_312775	orthomcl
CC1G_11477	XII	1068271	1069188	+1	LACBIDRAFT_318312	orthomcl
CC1G_11478	XII	1069597	1072006	-1	LACBIDRAFT_295911	orthomcl
CC1G_11497	II	2588293	2589569	-1	LACBIDRAFT_178249	orthomcl
CC1G_11498	II	2590458	2591107	-1	LACBIDRAFT_316004	orthomcl
CC1G_11504	II	2600127	2604637	-1	LACBIDRAFT_315884	orthomcl
CC1G_11505	II	2604881	2606461	+1	LACBIDRAFT_324897	orthomcl
CC1G_11507	II	2609552	2611924	+1	LACBIDRAFT_159097	orthomcl
CC1G_11508	II	2612832	2613950	+1	LACBIDRAFT_324894	orthomcl
CC1G_11509	II	2614938	2616184	-1	LACBIDRAFT_148575	orthomcl
CC1G_11510	II	2617476	2620094	-1	LACBIDRAFT_172764	orthomcl
CC1G_11511	II	2620994	2622810	+1	LACBIDRAFT_183914	orthomcl
CC1G_11512	II	2623178	2623773	-1	LACBIDRAFT_183852	orthomcl
CC1G_11515	II	2629695	2631220	+1	LACBIDRAFT_315817	orthomcl
CC1G_11517	II	2635801	2637177	+1	LACBIDRAFT_315822	orthomcl
CC1G_11518	II	2638754	2639535	+1	LACBIDRAFT_315823	orthomcl
