#chrom	src_start	src_stop	strand	lb	lb_start	lb_stop	lb_strand
VII	1347692	1358996	+	Lbic_S238N-H82_LACBIscaffold_2	969886	996646	+
VII	1358996	1388773	+	Lbic_S238N-H82_LACBIscaffold_2	1134967	1149916	+
VII	1388773	1395015	+	Lbic_S238N-H82_LACBIscaffold_24	545135	548072	+
VII	1395015	1403510	+	Lbic_S238N-H82_LACBIscaffold_2	1159247	1192534	+
VII	1403510	1405926	+	Lbic_S238N-H82_LACBIscaffold_2	1192534	1194262	-
VII	1405926	1425725	+	Lbic_S238N-H82_LACBIscaffold_2	1478670	1497734	+
VII	1425725	1429527	+	Lbic_S238N-H82_LACBIscaffold_2	1500449	1504914	+
VII	1429527	1432450	+	Lbic_S238N-H82_LACBIscaffold_2	1202051	1203786	-
VII	1432450	1432719	+	Lbic_S238N-H82_LACBIscaffold_2	1201793	1202051	-
VII	1432719	1441725	+	Lbic_S238N-H82_LACBIscaffold_2	1194262	1201793	-
VII	1441725	1449318	+	Lbic_S238N-H82_LACBIscaffold_2	1149916	1159247	+
VII	1449318	1474127	+	Lbic_S238N-H82_LACBIscaffold_2	1445920	1470628	-
VII	1474127	1479252	+	Lbic_S238N-H82_LACBIscaffold_33	37867	202540	+
VII	1479252	1521615	+	Lbic_S238N-H82_LACBIscaffold_2	1409247	1445920	-
VII	1521615	1557589	+	Lbic_S238N-H82_LACBIscaffold_2	1395653	1409247	-
VII	1557589	1560151	+	Lbic_S238N-H82_LACBIscaffold_2	1371434	1373195	+
VII	1560151	1561350	+	Lbic_S238N-H82_LACBIscaffold_32	371100	373025	+
VII	1561350	1586969	+	Lbic_S238N-H82_LACBIscaffold_2	1373195	1394050	+
VII	1586969	1607814	+	Lbic_S238N-H82_LACBIscaffold_2	1350214	1362455	-
VII	1607814	1610687	+	Lbic_S238N-H82_LACBIscaffold_2	1346917	1350214	+
VII	1610687	1651771	+	Lbic_S238N-H82_LACBIscaffold_2	1322099	1346917	-
VII	1651771	1655584	+	Lbic_S238N-H82_LACBIscaffold_2	1320773	1322099	+
VII	1655584	1679360	+	Lbic_S238N-H82_LACBIscaffold_2	1265835	1296746	+
VII	1679360	1695396	+	Lbic_S238N-H82_LACBIscaffold_2	1296746	1302899	+
VII	1695396	1702813	+	Lbic_S238N-H82_LACBIscaffold_22	292122	294990	-
VII	1702813	1719588	+	Lbic_S238N-H82_LACBIscaffold_2	1203786	1222764	-
VII	1719588	1748262	+	Lbic_S238N-H82_LACBIscaffold_22	197177	239542	-
VII	1748262	1776768	+	Lbic_S238N-H82_LACBIscaffold_2	1540919	1552696	-
VII	1776768	1806095	+	Lbic_S238N-H82_LACBIscaffold_2	1602004	1607473	-
VII	1806095	1823786	+	Lbic_S238N-H82_LACBIscaffold_22	135567	148967	+
VII	1823786	1828009	+	Lbic_S238N-H82_LACBIscaffold_2	1534767	1540919	+
VII	1828009	1856859	+	Lbic_S238N-H82_LACBIscaffold_2	1555020	1581353	-
VII	1856859	1859485	+	Lbic_S238N-H82_LACBIscaffold_2	1552696	1555020	-
VII	1859485	1914525	+	Lbic_S238N-H82_LACBIscaffold_2	1581353	1602004	-
VII	1914525	1927323	+	Lbic_S238N-H82_LACBIscaffold_7	244647	248290	+
VII	1927323	1932402	+	Lbic_S238N-H82_LACBIscaffold_22	239542	246902	-
VII	1932402	1937914	+	Lbic_S238N-H82_LACBIscaffold_7	238984	244647	-
VII	1937914	1987651	+	Lbic_S238N-H82_LACBIscaffold_2	1504914	1526922	-
VII	1987651	1997786	+	Lbic_S238N-H82_LACBIscaffold_2	1258932	1265835	-
VII	1997786	2006673	+	Lbic_S238N-H82_LACBIscaffold_2	1248685	1258932	+
VII	2006673	2040841	+	Lbic_S238N-H82_LACBIscaffold_22	153818	175435	-
VII	2040841	2047721	+	Lbic_S238N-H82_LACBIscaffold_22	148967	153818	-
VII	2047721	2050271	+	Lbic_S238N-H82_LACBIscaffold_7	248290	250717	+
VII	2050271	2070676	+	Lbic_S238N-H82_LACBIscaffold_2	1526922	1534767	-
VII	2070676	2088687	+	Lbic_S238N-H82_LACBIscaffold_22	175435	197177	+
VII	2088687	2096262	+	Lbic_S238N-H82_LACBIscaffold_22	284755	292122	+
VII	2096262	2103602	+	Lbic_S238N-H82_LACBIscaffold_22	294990	311563	+
VII	2103602	2106778	+	Lbic_S238N-H82_LACBIscaffold_22	311563	314441	-
VII	2106778	2121126	+	Lbic_S238N-H82_LACBIscaffold_22	314441	417097	+
VII	2121126	2122737	+	Lbic_S238N-H82_LACBIscaffold_19	751154	752717	+
VII	2122737	2153082	+	Lbic_S238N-H82_LACBIscaffold_2	1302899	1320773	-
VII	2153082	2202900	+	Lbic_S238N-H82_LACBIscaffold_2	1222764	1248685	-
VII	2202900	2243829	+	Lbic_S238N-H82_LACBIscaffold_22	263565	275496	-
VII	2243829	2246786	+	Lbic_S238N-H82_LACBIscaffold_22	246902	263565	-
VII	2246786	2269983	+	Lbic_S238N-H82_LACBIscaffold_22	417097	420541	-
VII	2269983	2284087	+	Lbic_S238N-H82_LACBIscaffold_22	427726	451199	-
VII	2284087	2343746	+	Lbic_S238N-H82_LACBIscaffold_22	420541	427726	-
VII	2343746	2345005	+	Lbic_S238N-H82_LACBIscaffold_22	525474	533760	-
VII	2345005	2360347	+	Lbic_S238N-H82_LACBIscaffold_22	486171	486485	+
VII	2360347	2365989	+	Lbic_S238N-H82_LACBIscaffold_38	254021	277724	-
VII	2365989	2373770	+	Lbic_S238N-H82_LACBIscaffold_22	451199	486171	-
VII	2373770	2454664	+	Lbic_S238N-H82_LACBIscaffold_22	533760	649692	+
VII	2454664	2464954	+	Lbic_S238N-H82_LACBIscaffold_22	489465	525474	-
VII	2464954	2467171	+	Lbic_S238N-H82_LACBIscaffold_22	649692	651959	-
VII	2467171	2471514	+	Lbic_S238N-H82_LACBIscaffold_22	275496	284755	-
VII	2471514	2554174	+	Lbic_S238N-H82_LACBIscaffold_24	405828	433507	+
VII	2554174	2585055	+	Lbic_S238N-H82_LACBIscaffold_38	145138	149339	-
VII	2585055	2633218	+	Lbic_S238N-H82_LACBIscaffold_38	149339	254021	+
VII	2633218	2641350	+	Lbic_S238N-H82_LACBIscaffold_4	1141278	1149729	+
VII	2641350	2653773	+	Lbic_S238N-H82_LACBIscaffold_24	548072	602733	+
VII	2653773	2667091	+	Lbic_S238N-H82_LACBIscaffold_9	972443	983573	+
VII	2667091	2940615	+	Lbic_S238N-H82_LACBIscaffold_24	122858	405828	-
VII	2940615	2942035	+	Lbic_S238N-H82_LACBIscaffold_38	277724	279646	+
VIII	61602	111123	+	Lbic_S238N-H82_LACBIscaffold_4	1238984	1246403	-
VIII	111123	153780	+	Lbic_S238N-H82_LACBIscaffold_3	974475	985290	+
VIII	153780	185578	+	Lbic_S238N-H82_LACBIscaffold_3	769345	974475	-
VIII	185578	197021	+	Lbic_S238N-H82_LACBIscaffold_3	1199479	1206841	-
VIII	197021	209988	+	Lbic_S238N-H82_LACBIscaffold_3	1054793	1066719	-
VIII	209988	237545	+	Lbic_S238N-H82_LACBIscaffold_13	1073913	1077053	+
VIII	237545	275598	+	Lbic_S238N-H82_LACBIscaffold_3	986948	1023341	-
VIII	275598	281083	+	Lbic_S238N-H82_LACBIscaffold_3	1698551	1702977	+
VIII	281083	295668	+	Lbic_S238N-H82_LACBIscaffold_3	2644472	2665997	+
VIII	295668	310505	+	Lbic_S238N-H82_LACBIscaffold_3	2398741	2400900	-
VIII	310505	326473	+	Lbic_S238N-H82_LACBIscaffold_3	2342669	2356872	-
VIII	326473	354476	+	Lbic_S238N-H82_LACBIscaffold_3	1969975	1973330	+
VIII	354476	356436	+	Lbic_S238N-H82_LACBIscaffold_4	2380884	2382754	+
VIII	356436	383219	+	Lbic_S238N-H82_LACBIscaffold_4	2358333	2380884	+
VIII	383219	393686	+	Lbic_S238N-H82_LACBIscaffold_3	2635258	2644472	+
VIII	393686	434032	+	Lbic_S238N-H82_LACBIscaffold_4	2382754	2409393	+
VIII	434032	436349	+	Lbic_S238N-H82_LACBIscaffold_10	27402	28445	+
VIII	436349	458482	+	Lbic_S238N-H82_LACBIscaffold_41	6428	61727	+
VIII	458482	460860	+	Lbic_S238N-H82_LACBIscaffold_4	2409393	2411906	+
VIII	460860	486607	+	Lbic_S238N-H82_LACBIscaffold_41	61727	89025	-
VIII	486607	518252	+	Lbic_S238N-H82_LACBIscaffold_4	2492418	2503789	+
VIII	518252	543676	+	Lbic_S238N-H82_LACBIscaffold_4	2532996	2546156	+
VIII	543676	560723	+	Lbic_S238N-H82_LACBIscaffold_4	2503789	2532996	-
VIII	560723	607510	+	Lbic_S238N-H82_LACBIscaffold_3	1133807	1172721	-
VIII	607510	621250	+	Lbic_S238N-H82_LACBIscaffold_3	1421467	1435864	-
VIII	621250	642206	+	Lbic_S238N-H82_LACBIscaffold_3	1442354	1449133	-
VIII	642206	648074	+	Lbic_S238N-H82_LACBIscaffold_53	102294	113151	+
VIII	648074	650642	+	Lbic_S238N-H82_LACBIscaffold_3	768077	769345	+
VIII	650642	655799	+	Lbic_S238N-H82_LACBIscaffold_9	1184086	1186972	+
VIII	655799	685156	+	Lbic_S238N-H82_LACBIscaffold_3	1103205	1130821	-
VIII	685156	687121	+	Lbic_S238N-H82_LACBIscaffold_41	4624	6428	+
VIII	687121	708124	+	Lbic_S238N-H82_LACBIscaffold_3	1066719	1083650	-
VIII	708124	733642	+	Lbic_S238N-H82_LACBIscaffold_3	1023341	1054793	-
VIII	733642	736692	+	Lbic_S238N-H82_LACBIscaffold_3	1756521	1769160	-
VIII	736692	752759	+	Lbic_S238N-H82_LACBIscaffold_3	1769160	1784452	+
VIII	752759	760464	+	Lbic_S238N-H82_LACBIscaffold_3	1787145	1794981	+
VIII	760464	764468	+	Lbic_S238N-H82_LACBIscaffold_3	1798335	1801868	+
VIII	764468	776239	+	Lbic_S238N-H82_LACBIscaffold_3	1720911	1736171	+
VIII	776239	808467	+	Lbic_S238N-H82_LACBIscaffold_3	1513374	1614413	-
VIII	808467	818993	+	Lbic_S238N-H82_LACBIscaffold_3	2629713	2635258	-
VIII	818993	828673	+	Lbic_S238N-H82_LACBIscaffold_3	1961505	1969975	+
VIII	828673	835858	+	Lbic_S238N-H82_LACBIscaffold_3	2453981	2460463	+
VIII	835858	843629	+	Lbic_S238N-H82_LACBIscaffold_6	1163240	1168870	-
VIII	843629	907503	+	Lbic_S238N-H82_LACBIscaffold_3	2471646	2531755	+
VIII	907503	925641	+	Lbic_S238N-H82_LACBIscaffold_3	2531755	2547788	+
VIII	925641	927471	+	Lbic_S238N-H82_LACBIscaffold_3	2547788	2549744	+
VIII	927471	936748	+	Lbic_S238N-H82_LACBIscaffold_3	2549744	2573478	+
VIII	936748	941799	+	Lbic_S238N-H82_LACBIscaffold_3	2450928	2453981	-
VIII	941799	952364	+	Lbic_S238N-H82_LACBIscaffold_3	2444409	2450928	+
VIII	952364	979170	+	Lbic_S238N-H82_LACBIscaffold_3	2400900	2411869	+
VIII	979170	983597	+	Lbic_S238N-H82_LACBIscaffold_3	2411869	2417113	-
VIII	983597	993498	+	Lbic_S238N-H82_LACBIscaffold_13	12961	17738	-
VIII	993498	1010932	+	Lbic_S238N-H82_LACBIscaffold_3	1955022	1961505	+
VIII	1010932	1013573	+	Lbic_S238N-H82_LACBIscaffold_3	2417113	2419788	+
VIII	1013573	1015536	+	Lbic_S238N-H82_LACBIscaffold_3	2419788	2424329	+
VIII	1015536	1029986	+	Lbic_S238N-H82_LACBIscaffold_3	2424329	2444409	+
VIII	1036168	1040213	+	Lbic_S238N-H82_LACBIscaffold_3	1502532	1513374	-
VIII	1040213	1056688	+	Lbic_S238N-H82_LACBIscaffold_3	2201990	2224375	-
VIII	1056688	1059018	+	Lbic_S238N-H82_LACBIscaffold_9	1030928	1045104	+
VIII	1059018	1083433	+	Lbic_S238N-H82_LACBIscaffold_3	2193504	2201990	-
VIII	1083433	1101698	+	Lbic_S238N-H82_LACBIscaffold_3	2165871	2177737	-
VIII	1101698	1160291	+	Lbic_S238N-H82_LACBIscaffold_3	2224375	2272781	+
VIII	1160291	1161942	+	Lbic_S238N-H82_LACBIscaffold_3	2276218	2278060	+
VIII	1161942	1171643	+	Lbic_S238N-H82_LACBIscaffold_3	2616458	2629713	-
VIII	1171643	1176296	+	Lbic_S238N-H82_LACBIscaffold_3	2614963	2616458	+
VIII	1176296	1180249	+	Lbic_S238N-H82_LACBIscaffold_3	2359913	2380341	-
VIII	1180249	1183692	+	Lbic_S238N-H82_LACBIscaffold_19	359903	389713	+
VIII	1183692	1185924	+	Lbic_S238N-H82_LACBIscaffold_3	2358329	2359913	-
VIII	1185924	1190052	+	Lbic_S238N-H82_LACBIscaffold_3	2356872	2358329	-
VIII	1190052	1211750	+	Lbic_S238N-H82_LACBIscaffold_4	2421707	2492418	+
VIII	1211750	1217670	+	Lbic_S238N-H82_LACBIscaffold_3	2605621	2614963	+
VIII	1217670	1227039	+	Lbic_S238N-H82_LACBIscaffold_3	1736171	1756521	+
VIII	1227039	1275046	+	Lbic_S238N-H82_LACBIscaffold_3	1992493	2029494	-
VIII	1275046	1287023	+	Lbic_S238N-H82_LACBIscaffold_3	1981398	1992493	-
VIII	1287023	1294292	+	Lbic_S238N-H82_LACBIscaffold_3	1976036	1981398	+
VIII	1294292	1297472	+	Lbic_S238N-H82_LACBIscaffold_3	1973330	1976036	-
VIII	1297472	1326074	+	Lbic_S238N-H82_LACBIscaffold_3	2582314	2605621	-
VIII	1326074	1334864	+	Lbic_S238N-H82_LACBIscaffold_3	2573478	2582314	-
VIII	1334864	1343938	+	Lbic_S238N-H82_LACBIscaffold_3	2158000	2165871	-
VIII	1343938	1346857	+	Lbic_S238N-H82_LACBIscaffold_3	2060575	2061362	+
VIII	1346857	1352512	+	Lbic_S238N-H82_LACBIscaffold_3	2272781	2276218	-
VIII	1352512	1366447	+	Lbic_S238N-H82_LACBIscaffold_3	2061362	2068458	-
VIII	1366447	1370070	+	Lbic_S238N-H82_LACBIscaffold_12	286783	304400	-
VIII	1370070	1391804	+	Lbic_S238N-H82_LACBIscaffold_3	2068458	2095707	+
VIII	1391804	1394554	+	Lbic_S238N-H82_LACBIscaffold_3	2095707	2096786	-
VIII	1394554	1419463	+	Lbic_S238N-H82_LACBIscaffold_3	2096786	2155403	+
VIII	1419463	1424018	+	Lbic_S238N-H82_LACBIscaffold_3	2155403	2158000	+
VIII	1424018	1462678	+	Lbic_S238N-H82_LACBIscaffold_3	2029494	2060575	-
VIII	1462678	1464652	+	Lbic_S238N-H82_LACBIscaffold_35	162650	164728	-
VIII	1464652	1477752	+	Lbic_S238N-H82_LACBIscaffold_3	1940701	1955022	-
VIII	1477752	1489798	+	Lbic_S238N-H82_LACBIscaffold_3	2299217	2326424	-
VIII	1489798	1491942	+	Lbic_S238N-H82_LACBIscaffold_3	2278060	2281081	-
VIII	1491942	1521710	+	Lbic_S238N-H82_LACBIscaffold_3	2281081	2299217	+
VIII	1521710	1546094	+	Lbic_S238N-H82_LACBIscaffold_3	2326424	2328816	+
VIII	1546094	1559798	+	Lbic_S238N-H82_LACBIscaffold_3	2332390	2342669	-
VIII	1559798	1563121	+	Lbic_S238N-H82_LACBIscaffold_3	2328816	2332390	+
VIII	1563121	1570123	+	Lbic_S238N-H82_LACBIscaffold_3	1714437	1720911	-
VIII	1570123	1572657	+	Lbic_S238N-H82_LACBIscaffold_6	1083498	1085747	-
VIII	1572657	1574665	+	Lbic_S238N-H82_LACBIscaffold_57	197552	199248	+
VIII	1574665	1593718	+	Lbic_S238N-H82_LACBIscaffold_3	1801868	1825965	+
VIII	1593718	1596498	+	Lbic_S238N-H82_LACBIscaffold_67	171030	174136	+
VIII	1596498	1604583	+	Lbic_S238N-H82_LACBIscaffold_3	1825965	1831080	-
VIII	1604583	1608990	+	Lbic_S238N-H82_LACBIscaffold_3	1831080	1833300	+
VIII	1608990	1663600	+	Lbic_S238N-H82_LACBIscaffold_3	1881710	1934950	-
VIII	1663600	1673857	+	Lbic_S238N-H82_LACBIscaffold_3	1872742	1881710	+
VIII	1673857	1679373	+	Lbic_S238N-H82_LACBIscaffold_3	1934950	1940701	-
VIII	1679373	1718190	+	Lbic_S238N-H82_LACBIscaffold_3	1833300	1872742	+
VIII	1718190	1776044	+	Lbic_S238N-H82_LACBIscaffold_3	2380341	2398741	+
VIII	1776044	1784829	+	Lbic_S238N-H82_LACBIscaffold_4	2356028	2358333	-
VIII	1784829	1791517	+	Lbic_S238N-H82_LACBIscaffold_3	1449133	1502532	-
VIII	1791517	1817534	+	Lbic_S238N-H82_LACBIscaffold_3	1681056	1698551	+
VIII	1817534	1865454	+	Lbic_S238N-H82_LACBIscaffold_3	1272730	1291288	-
VIII	1865454	1880935	+	Lbic_S238N-H82_LACBIscaffold_3	1291288	1305990	-
VIII	1880935	1888809	+	Lbic_S238N-H82_LACBIscaffold_3	1305990	1313702	+
VIII	1888809	1937218	+	Lbic_S238N-H82_LACBIscaffold_3	1313702	1411927	+
VIII	1937218	1943377	+	Lbic_S238N-H82_LACBIscaffold_3	1435864	1442354	-
VIII	1943377	1957608	+	Lbic_S238N-H82_LACBIscaffold_3	1702977	1714437	-
VIII	1957608	1977182	+	Lbic_S238N-H82_LACBIscaffold_3	1206841	1272730	-
VIII	1977182	2017308	+	Lbic_S238N-H82_LACBIscaffold_3	1172721	1191421	-
VIII	2029350	2050315	+	Lbic_S238N-H82_LACBIscaffold_46	367476	372509	+
VIII	2050315	2055175	+	Lbic_S238N-H82_LACBIscaffold_46	372509	376611	-
VIII	2055175	2102573	+	Lbic_S238N-H82_LACBIscaffold_46	8566	28437	+
VIII	2102573	2107912	+	Lbic_S238N-H82_LACBIscaffold_46	40315	43246	+
VIII	2107912	2120356	+	Lbic_S238N-H82_LACBIscaffold_46	254295	336273	+
VIII	2120356	2176931	+	Lbic_S238N-H82_LACBIscaffold_8	1462246	1560060	-
VIII	2176931	2197634	+	Lbic_S238N-H82_LACBIscaffold_46	28437	40315	+
VIII	2197634	2215235	+	Lbic_S238N-H82_LACBIscaffold_9	939527	949554	+
VIII	2215235	2220678	+	Lbic_S238N-H82_LACBIscaffold_9	1277052	1277847	+
VIII	2220678	2248049	+	Lbic_S238N-H82_LACBIscaffold_46	106597	254295	+
VIII	2248049	2267748	+	Lbic_S238N-H82_LACBIscaffold_46	43246	84930	-
VIII	2267748	2268987	+	Lbic_S238N-H82_LACBIscaffold_62	163841	297668	+
VIII	2268987	2289367	+	Lbic_S238N-H82_LACBIscaffold_27	501958	652637	+
VIII	2289367	2308625	+	Lbic_S238N-H82_LACBIscaffold_46	84930	106597	+
VIII	2308625	2418079	+	Lbic_S238N-H82_LACBIscaffold_61	181571	273555	+
VIII	2418079	2420079	+	Lbic_S238N-H82_LACBIscaffold_54	239449	243498	+
VIII	2420079	2445745	+	Lbic_S238N-H82_LACBIscaffold_61	42048	181571	-
VIII	2445745	2472193	+	Lbic_S238N-H82_LACBIscaffold_55	309762	333651	+
VIII	2472193	2486384	+	Lbic_S238N-H82_LACBIscaffold_12	832367	849209	-
IX	8806	16179	+	Lbic_S238N-H82_LACBIscaffold_3	1634514	1651960	-
IX	16179	438118	+	Lbic_S238N-H82_LACBIscaffold_32	129892	178000	+
IX	438118	492026	+	Lbic_S238N-H82_LACBIscaffold_33	202540	291015	-
IX	492026	558243	+	Lbic_S238N-H82_LACBIscaffold_14	705258	925075	-
IX	558243	635063	+	Lbic_S238N-H82_LACBIscaffold_32	178000	192429	-
IX	635063	642134	+	Lbic_S238N-H82_LACBIscaffold_3	2665997	2671212	-
IX	642134	661287	+	Lbic_S238N-H82_LACBIscaffold_33	297797	326690	-
IX	661287	667422	+	Lbic_S238N-H82_LACBIscaffold_33	407141	414297	-
IX	667422	679818	+	Lbic_S238N-H82_LACBIscaffold_33	336189	407141	+
IX	679818	716106	+	Lbic_S238N-H82_LACBIscaffold_33	440674	533053	-
IX	716106	724867	+	Lbic_S238N-H82_LACBIscaffold_33	414297	440674	+
IX	724867	815375	+	Lbic_S238N-H82_LACBIscaffold_12	529992	594286	-
IX	815375	830643	+	Lbic_S238N-H82_LACBIscaffold_12	326097	333749	+
IX	830643	832200	+	Lbic_S238N-H82_LACBIscaffold_12	767214	769085	-
IX	832200	847729	+	Lbic_S238N-H82_LACBIscaffold_54	270985	277855	+
IX	847729	851153	+	Lbic_S238N-H82_LACBIscaffold_7	941205	947946	-
IX	851153	860714	+	Lbic_S238N-H82_LACBIscaffold_12	717159	722043	+
IX	860714	893781	+	Lbic_S238N-H82_LACBIscaffold_12	625646	632556	+
IX	893781	965680	+	Lbic_S238N-H82_LACBIscaffold_12	722043	730011	-
IX	965680	1015437	+	Lbic_S238N-H82_LACBIscaffold_12	600400	615536	+
IX	1015437	1026520	+	Lbic_S238N-H82_LACBIscaffold_12	598406	600400	+
IX	1026520	1046439	+	Lbic_S238N-H82_LACBIscaffold_12	769085	783001	+
IX	1046439	1052346	+	Lbic_S238N-H82_LACBIscaffold_12	677254	679846	-
IX	1052346	1079548	+	Lbic_S238N-H82_LACBIscaffold_12	615536	620566	-
IX	1079548	1113005	+	Lbic_S238N-H82_LACBIscaffold_12	679846	695919	+
IX	1113005	1114740	+	Lbic_S238N-H82_LACBIscaffold_12	712323	717159	+
IX	1114740	1131069	+	Lbic_S238N-H82_LACBIscaffold_12	648486	650571	+
IX	1131069	1138493	+	Lbic_S238N-H82_LACBIscaffold_4	1796933	1799809	-
IX	1138493	1144541	+	Lbic_S238N-H82_LACBIscaffold_12	695919	701421	-
IX	1144541	1181361	+	Lbic_S238N-H82_LACBIscaffold_7	454834	468750	+
IX	1181361	1201796	+	Lbic_S238N-H82_LACBIscaffold_32	192429	221309	-
IX	1201796	1207662	+	Lbic_S238N-H82_LACBIscaffold_12	320933	326097	-
IX	1207662	1223207	+	Lbic_S238N-H82_LACBIscaffold_12	29823	37094	+
IX	1223207	1240512	+	Lbic_S238N-H82_LACBIscaffold_33	291015	297797	-
IX	1240512	1254670	+	Lbic_S238N-H82_LACBIscaffold_32	373025	419961	-
IX	1254670	1256523	+	Lbic_S238N-H82_LACBIscaffold_12	89734	93951	-
IX	1256523	1259218	+	Lbic_S238N-H82_LACBIscaffold_12	93951	96530	+
IX	1259218	1283158	+	Lbic_S238N-H82_LACBIscaffold_12	37094	52506	+
IX	1283158	1287593	+	Lbic_S238N-H82_LACBIscaffold_12	52506	57192	-
IX	1287593	1291050	+	Lbic_S238N-H82_LACBIscaffold_12	57192	89734	+
IX	1291050	1299054	+	Lbic_S238N-H82_LACBIscaffold_12	310007	320933	-
IX	1299054	1311149	+	Lbic_S238N-H82_LACBIscaffold_12	96530	116434	+
IX	1311149	1317798	+	Lbic_S238N-H82_LACBIscaffold_12	304400	310007	-
IX	1317798	1395315	+	Lbic_S238N-H82_LACBIscaffold_12	212585	228690	+
IX	1395315	1417525	+	Lbic_S238N-H82_LACBIscaffold_12	116434	136777	-
IX	1417525	1458464	+	Lbic_S238N-H82_LACBIscaffold_12	650571	677254	+
IX	1458464	1471244	+	Lbic_S238N-H82_LACBIscaffold_12	281046	286783	+
IX	1471244	1485936	+	Lbic_S238N-H82_LACBIscaffold_12	446674	454844	-
IX	1485936	1495765	+	Lbic_S238N-H82_LACBIscaffold_12	500767	527990	+
IX	1495765	1546766	+	Lbic_S238N-H82_LACBIscaffold_12	469617	500767	-
IX	1546766	1557230	+	Lbic_S238N-H82_LACBIscaffold_12	454844	465031	+
IX	1557230	1563321	+	Lbic_S238N-H82_LACBIscaffold_12	465031	469617	+
IX	1563321	1570672	+	Lbic_S238N-H82_LACBIscaffold_12	443687	446674	+
IX	1570672	1572658	+	Lbic_S238N-H82_LACBIscaffold_12	527990	529992	+
IX	1572658	1615083	+	Lbic_S238N-H82_LACBIscaffold_12	375134	427546	-
IX	1615083	1690137	+	Lbic_S238N-H82_LACBIscaffold_12	632556	648486	-
IX	1690137	1700510	+	Lbic_S238N-H82_LACBIscaffold_12	427546	443687	+
IX	1700510	1747231	+	Lbic_S238N-H82_LACBIscaffold_12	207708	212585	+
IX	1747231	1806193	+	Lbic_S238N-H82_LACBIscaffold_12	228690	281046	+
IX	1806193	1816021	+	Lbic_S238N-H82_LACBIscaffold_12	333749	337066	+
IX	1816021	1839445	+	Lbic_S238N-H82_LACBIscaffold_12	620566	625646	+
IX	1839445	1849303	+	Lbic_S238N-H82_LACBIscaffold_14	925075	971821	-
IX	1849303	1872250	+	Lbic_S238N-H82_LACBIscaffold_12	337066	354661	-
IX	1872250	1879815	+	Lbic_S238N-H82_LACBIscaffold_12	354661	364057	-
IX	1879815	1894833	+	Lbic_S238N-H82_LACBIscaffold_12	364057	375134	-
IX	1894833	1901827	+	Lbic_S238N-H82_LACBIscaffold_12	201023	207708	-
IX	1901827	1904881	+	Lbic_S238N-H82_LACBIscaffold_12	197943	201023	+
IX	1904881	1949250	+	Lbic_S238N-H82_LACBIscaffold_12	136777	197943	-
IX	1949250	2091632	+	Lbic_S238N-H82_LACBIscaffold_12	730011	767214	+
IX	2091632	2095244	+	Lbic_S238N-H82_LACBIscaffold_2	1394050	1395653	+
IX	2095244	2124966	+	Lbic_S238N-H82_LACBIscaffold_9	1277847	1287019	-
IX	2124966	2174732	+	Lbic_S238N-H82_LACBIscaffold_57	237162	238606	-
IX	2174732	2222191	+	Lbic_S238N-H82_LACBIscaffold_12	785499	803296	-
IX	2222191	2224264	+	Lbic_S238N-H82_LACBIscaffold_4	453523	455188	-
IX	2224264	2228743	+	Lbic_S238N-H82_LACBIscaffold_12	783001	785499	-
IX	2228743	2354159	+	Lbic_S238N-H82_LACBIscaffold_12	803296	813959	-
IX	2354159	2366520	+	Lbic_S238N-H82_LACBIscaffold_18	292894	375315	-
IX	2366520	2461278	+	Lbic_S238N-H82_LACBIscaffold_18	22646	42725	+
IX	2461278	2486397	+	Lbic_S238N-H82_LACBIscaffold_12	890756	1013608	+
X	37299	172972	+	Lbic_S238N-H82_LACBIscaffold_51	110138	110673	+
X	172972	190415	+	Lbic_S238N-H82_LACBIscaffold_12	823358	829929	+
X	190415	242725	+	Lbic_S238N-H82_LACBIscaffold_12	813959	823358	+
X	242725	254952	+	Lbic_S238N-H82_LACBIscaffold_9	1225116	1227046	+
X	254952	266739	+	Lbic_S238N-H82_LACBIscaffold_9	1227046	1231755	-
X	266739	274159	+	Lbic_S238N-H82_LACBIscaffold_42	278710	279938	+
X	274159	278434	+	Lbic_S238N-H82_LACBIscaffold_9	1186972	1198834	-
X	278434	319406	+	Lbic_S238N-H82_LACBIscaffold_83	4137	8849	-
X	319406	322758	+	Lbic_S238N-H82_LACBIscaffold_9	1198834	1201076	-
X	322758	355418	+	Lbic_S238N-H82_LACBIscaffold_9	1201076	1225116	+
X	355418	358040	+	Lbic_S238N-H82_LACBIscaffold_25	337860	347866	-
X	358040	385658	+	Lbic_S238N-H82_LACBIscaffold_7	343759	366941	-
X	385658	402132	+	Lbic_S238N-H82_LACBIscaffold_9	496744	529568	-
X	402132	424193	+	Lbic_S238N-H82_LACBIscaffold_54	129570	236743	+
X	424193	452717	+	Lbic_S238N-H82_LACBIscaffold_9	1231755	1253143	-
X	452717	458746	+	Lbic_S238N-H82_LACBIscaffold_9	1324212	1334841	+
X	458746	466391	+	Lbic_S238N-H82_LACBIscaffold_9	362148	369212	+
X	466391	500769	+	Lbic_S238N-H82_LACBIscaffold_6	1615997	1618881	-
X	500769	536474	+	Lbic_S238N-H82_LACBIscaffold_9	532807	535932	+
X	536474	561416	+	Lbic_S238N-H82_LACBIscaffold_7	614455	623981	-
X	561416	585434	+	Lbic_S238N-H82_LACBIscaffold_9	647401	652427	+
