#gene	chrom	chrom_start	chrom_stop	chrom_strand	targets	method
CC1G_13284	II	295572	297956	+1	CC1G_02773,CC1G_04138,CC1G_07037,CC1G_07254,CC1G_09453,CC1G_09747,CC1G_10128,CC1G_10129,CC1G_10218,CC1G_10227,CC1G_10664,CC1G_10773,CC1G_11680,CC1G_12001,CC1G_12552,CC1G_12562,CC1G_12616,CC1G_12707,CC1G_12891,CC1G_12942,CC1G_12950,CC1G_13090,CC1G_13110,CC1G_13146,CC1G_13317,LACBIDRAFT_298016,LACBIDRAFT_316530,LACBIDRAFT_316713,LACBIDRAFT_331947,LACBIDRAFT_333847	orthomcl
CC1G_13293	VI	241789	242415	-1	CC1G_13109,LACBIDRAFT_302213,LACBIDRAFT_311349,LACBIDRAFT_311350,LACBIDRAFT_326544,LACBIDRAFT_326545,LACBIDRAFT_329635	orthomcl
CC1G_13316	VI	52878	55219	-1	CC1G_02071,CC1G_02772,CC1G_04139,CC1G_07038,CC1G_07253,CC1G_09452,CC1G_10130,CC1G_10226,CC1G_10453,CC1G_10665,CC1G_11681,CC1G_12002,CC1G_12551,CC1G_12722,CC1G_12856,CC1G_12943,CC1G_13091,CC1G_13152,CC1G_13828,CC1G_14023,CC1G_14493,CC1G_14780,CC1G_15116,CC1G_15421,CC1G_15478,CC1G_15488,CC1G_15494,CC1G_15521,CC1G_15566,CC1G_15567,CC1G_15640,CC1G_15677,CC1G_15765,LACBIDRAFT_298015	orthomcl
CC1G_13317	VI	56037	58661	+1	CC1G_02773,CC1G_04138,CC1G_07037,CC1G_07254,CC1G_09453,CC1G_09747,CC1G_10128,CC1G_10129,CC1G_10218,CC1G_10227,CC1G_10664,CC1G_10773,CC1G_11680,CC1G_12001,CC1G_12552,CC1G_12562,CC1G_12616,CC1G_12707,CC1G_12891,CC1G_12942,CC1G_12950,CC1G_13090,CC1G_13110,CC1G_13146,CC1G_13284,LACBIDRAFT_298016,LACBIDRAFT_316530,LACBIDRAFT_316713,LACBIDRAFT_331947,LACBIDRAFT_333847	orthomcl
CC1G_13347	U383	48	1505	+1	CC1G_00862,CC1G_01687,CC1G_04579,CC1G_04813,CC1G_04942,CC1G_05071,CC1G_08120,CC1G_10233,CC1G_10237,CC1G_12782,CC1G_12917,CC1G_12986,CC1G_13217,CC1G_13681,CC1G_15059,CC1G_15280,LACBIDRAFT_302987	orthomcl
CC1G_13353	XII	1110043	1112473	+1	CC1G_01006,CC1G_07003,CC1G_11533,CC1G_11535,CC1G_14386,LACBIDRAFT_300208,LACBIDRAFT_306234,LACBIDRAFT_306525,LACBIDRAFT_310333,LACBIDRAFT_327684	orthomcl
CC1G_13362	U385	115	4110	+1	CC1G_02804,CC1G_02818,CC1G_02888,CC1G_03358,CC1G_03366,CC1G_03378,CC1G_03379,CC1G_04001,CC1G_04004,CC1G_04009,CC1G_04027,CC1G_04028,CC1G_04029,CC1G_04043,CC1G_06127,CC1G_07520,CC1G_08028,CC1G_09008,CC1G_09507,CC1G_09563,CC1G_09863,CC1G_13570,CC1G_14549,CC1G_14944,CC1G_14954,LACBIDRAFT_252398,LACBIDRAFT_303806,LACBIDRAFT_312761,LACBIDRAFT_318375,LACBIDRAFT_318922,LACBIDRAFT_319008,LACBIDRAFT_329042,LACBIDRAFT_387578,LACBIDRAFT_391078	orthomcl
CC1G_13366	U388	336	2366	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_13367	U388	3662	5941	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_13389	U395	112	1430	+1	CC1G_06406,LACBIDRAFT_333580	orthomcl
CC1G_13392	U396	1191	3519	-1	CC1G_12466,CC1G_15459,LACBIDRAFT_306573,LACBIDRAFT_312455,LACBIDRAFT_331053,LACBIDRAFT_334461	orthomcl
CC1G_13421	VIII	13547	16850	+1	CC1G_04144,CC1G_06028,CC1G_10347,LACBIDRAFT_298825,LACBIDRAFT_303394,LACBIDRAFT_314300,LACBIDRAFT_321915,LACBIDRAFT_321949,LACBIDRAFT_327420,LACBIDRAFT_334225,LACBIDRAFT_334834,LACBIDRAFT_335580,LACBIDRAFT_335597,LACBIDRAFT_335794,LACBIDRAFT_335795,LACBIDRAFT_335796,LACBIDRAFT_335966,LACBIDRAFT_336179	orthomcl
CC1G_13484	VII	471	1823	+1	CC1G_03179,CC1G_09999,CC1G_10009,CC1G_15218,LACBIDRAFT_297898	orthomcl
CC1G_13518	U374	2248	3045	+1	CC1G_06891,CC1G_08950,CC1G_15139,LACBIDRAFT_229555	orthomcl
CC1G_13523	VI	755045	755760	+1	CC1G_15563,LACBIDRAFT_325229	orthomcl
CC1G_13531	VI	345030	346339	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_13541	U400	1487	1846	-1	CC1G_08555,LACBIDRAFT_296797,LACBIDRAFT_298336,LACBIDRAFT_322466,LACBIDRAFT_336364	orthomcl
CC1G_13554	I	88528	89306	+1	CC1G_04096,CC1G_08706,CC1G_08707,CC1G_10769,CC1G_10775,CC1G_11344,CC1G_12805,CC1G_12956,LACBIDRAFT_304822,LACBIDRAFT_306540,LACBIDRAFT_312393,LACBIDRAFT_314796,LACBIDRAFT_318504,LACBIDRAFT_323076,LACBIDRAFT_323093,LACBIDRAFT_323094,LACBIDRAFT_332688,LACBIDRAFT_332691,LACBIDRAFT_334455,LACBIDRAFT_334457,LACBIDRAFT_335530,LACBIDRAFT_335560,LACBIDRAFT_335639	orthomcl
CC1G_13562	I	243447	244449	-1	CC1G_02795,CC1G_02800,LACBIDRAFT_295557,LACBIDRAFT_325755,LACBIDRAFT_327553,LACBIDRAFT_333083	orthomcl
CC1G_13566	I	293264	294629	+1	CC1G_09673,LACBIDRAFT_312058,LACBIDRAFT_323868,LACBIDRAFT_331197	orthomcl
CC1G_13570	I	312880	317655	-1	CC1G_02804,CC1G_02818,CC1G_02888,CC1G_03358,CC1G_03366,CC1G_03378,CC1G_03379,CC1G_04001,CC1G_04004,CC1G_04009,CC1G_04027,CC1G_04028,CC1G_04029,CC1G_04043,CC1G_06127,CC1G_07520,CC1G_08028,CC1G_09008,CC1G_09507,CC1G_09563,CC1G_09863,CC1G_13362,CC1G_14549,CC1G_14944,CC1G_14954,LACBIDRAFT_252398,LACBIDRAFT_303806,LACBIDRAFT_312761,LACBIDRAFT_318375,LACBIDRAFT_318922,LACBIDRAFT_319008,LACBIDRAFT_329042,LACBIDRAFT_387578,LACBIDRAFT_391078	orthomcl
CC1G_13587	I	705070	706424	+1	CC1G_15812,LACBIDRAFT_333964	orthomcl
CC1G_13681	I	2285004	2287529	-1	CC1G_00862,CC1G_01687,CC1G_04579,CC1G_04813,CC1G_04942,CC1G_05071,CC1G_08120,CC1G_10233,CC1G_10237,CC1G_12782,CC1G_12917,CC1G_12986,CC1G_13217,CC1G_13347,CC1G_15059,CC1G_15280,LACBIDRAFT_302987	orthomcl
CC1G_13682	I	2299477	2301397	-1	CC1G_12227,LACBIDRAFT_143003,LACBIDRAFT_187145	orthomcl
CC1G_13704	I	2650812	2653343	-1	CC1G_01833,LACBIDRAFT_243459	orthomcl
CC1G_13748	I	3328656	3329416	-1	CC1G_00590,LACBIDRAFT_307499	orthomcl
CC1G_13757	I	3462699	3463727	-1	CC1G_00647,CC1G_00648,LACBIDRAFT_330263	orthomcl
CC1G_13817	II	87758	94197	+1	CC1G_01653,CC1G_02411,CC1G_02412,CC1G_02435,CC1G_09419,LACBIDRAFT_294471,LACBIDRAFT_295705,LACBIDRAFT_398227	orthomcl
CC1G_13828	II	291706	295299	-1	CC1G_02071,CC1G_02772,CC1G_04139,CC1G_07038,CC1G_07253,CC1G_09452,CC1G_10130,CC1G_10226,CC1G_10453,CC1G_10665,CC1G_11681,CC1G_12002,CC1G_12551,CC1G_12722,CC1G_12856,CC1G_12943,CC1G_13091,CC1G_13152,CC1G_13316,CC1G_14023,CC1G_14493,CC1G_14780,CC1G_15116,CC1G_15421,CC1G_15478,CC1G_15488,CC1G_15494,CC1G_15521,CC1G_15566,CC1G_15567,CC1G_15640,CC1G_15677,CC1G_15765,LACBIDRAFT_298015	orthomcl
CC1G_13844	II	553927	555506	-1	CC1G_10569,CC1G_10570,LACBIDRAFT_294669,LACBIDRAFT_296074,LACBIDRAFT_300179	orthomcl
CC1G_13852	II	740179	742658	+1	CC1G_11102,LACBIDRAFT_309753	orthomcl
CC1G_13853	II	776271	778190	+1	CC1G_10841,LACBIDRAFT_293360,LACBIDRAFT_305871,LACBIDRAFT_315794	orthomcl
CC1G_13887	II	1200460	1201022	+1	CC1G_15830,LACBIDRAFT_182255	orthomcl
CC1G_13889	II	1202209	1204874	+1	CC1G_15831,LACBIDRAFT_306176	orthomcl
CC1G_13895	II	1288925	1301103	+1	CC1G_04093,CC1G_04133,CC1G_04819,CC1G_09386,CC1G_09684,CC1G_10140,CC1G_11343,CC1G_14575,CC1G_14752,LACBIDRAFT_296187,LACBIDRAFT_296324,LACBIDRAFT_297441,LACBIDRAFT_299647,LACBIDRAFT_303386,LACBIDRAFT_303662,LACBIDRAFT_304622,LACBIDRAFT_312700,LACBIDRAFT_313308,LACBIDRAFT_316535,LACBIDRAFT_334822	orthomcl
CC1G_13969	II	2421504	2422280	+1	CC1G_02110,CC1G_05748,CC1G_11721,CC1G_11722,CC1G_11731,LACBIDRAFT_295677,LACBIDRAFT_315909,LACBIDRAFT_328126,LACBIDRAFT_328135,LACBIDRAFT_331812	orthomcl
CC1G_13972	II	2543226	2544409	+1	CC1G_03813,LACBIDRAFT_306198,LACBIDRAFT_315986	orthomcl
CC1G_13974	II	2569713	2571033	+1	CC1G_03921,CC1G_13975,LACBIDRAFT_315998	orthomcl
CC1G_13975	II	2571553	2572892	+1	CC1G_03921,CC1G_13974,LACBIDRAFT_315998	orthomcl
CC1G_14014	II	3107961	3109458	+1	CC1G_02432,CC1G_02506,CC1G_02507,CC1G_02508,CC1G_02512,CC1G_02881,CC1G_03562,CC1G_04866,CC1G_06073,CC1G_06100,CC1G_06133,CC1G_06138,CC1G_06140,CC1G_09431,CC1G_10384,CC1G_10385,CC1G_10386,CC1G_10392,CC1G_10408,CC1G_10409,CC1G_10699,CC1G_12161,CC1G_12502,CC1G_12513,CC1G_12514,LACBIDRAFT_236602	orthomcl
CC1G_14023	II	3335416	3339046	+1	CC1G_02071,CC1G_02772,CC1G_04139,CC1G_07038,CC1G_07253,CC1G_09452,CC1G_10130,CC1G_10226,CC1G_10453,CC1G_10665,CC1G_11681,CC1G_12002,CC1G_12551,CC1G_12722,CC1G_12856,CC1G_12943,CC1G_13091,CC1G_13152,CC1G_13316,CC1G_13828,CC1G_14493,CC1G_14780,CC1G_15116,CC1G_15421,CC1G_15478,CC1G_15488,CC1G_15494,CC1G_15521,CC1G_15566,CC1G_15567,CC1G_15640,CC1G_15677,CC1G_15765,LACBIDRAFT_298015	orthomcl
CC1G_14049	II	3694960	3697035	+1	CC1G_12916,LACBIDRAFT_298249,LACBIDRAFT_307571,LACBIDRAFT_327239,LACBIDRAFT_328774,LACBIDRAFT_331504,LACBIDRAFT_331760,LACBIDRAFT_332326,LACBIDRAFT_335350	orthomcl
CC1G_14080	III	333193	337034	+1	CC1G_07555,LACBIDRAFT_296841,LACBIDRAFT_302074,LACBIDRAFT_302379,LACBIDRAFT_302388,LACBIDRAFT_304691,LACBIDRAFT_305648,LACBIDRAFT_309582,LACBIDRAFT_314780,LACBIDRAFT_317931,LACBIDRAFT_330779,LACBIDRAFT_335583,LACBIDRAFT_335861	orthomcl
CC1G_14087	III	411145	412254	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14088	III	412297	413798	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14098	III	562256	564111	+1	CC1G_01551,LACBIDRAFT_293700,LACBIDRAFT_323439,LACBIDRAFT_329298	orthomcl
CC1G_14109	III	631785	633249	+1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08437,CC1G_08464,CC1G_08465,CC1G_08466,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14117,CC1G_14262,CC1G_14263,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_14115	III	696882	699284	+1	CC1G_02385,CC1G_04642,CC1G_04658,CC1G_04670,CC1G_14116,CC1G_14118,LACBIDRAFT_331705	orthomcl
CC1G_14116	III	699539	701867	+1	CC1G_02385,CC1G_04642,CC1G_04658,CC1G_04670,CC1G_14115,CC1G_14118,LACBIDRAFT_331705	orthomcl
CC1G_14117	III	711866	713515	-1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08437,CC1G_08464,CC1G_08465,CC1G_08466,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14109,CC1G_14262,CC1G_14263,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_14118	III	713891	716319	-1	CC1G_02385,CC1G_04642,CC1G_04658,CC1G_04670,CC1G_14115,CC1G_14116,LACBIDRAFT_331705	orthomcl
CC1G_14256	III	2767781	2770247	+1	CC1G_05359,CC1G_09223,CC1G_11771,CC1G_12248,LACBIDRAFT_250594	orthomcl
CC1G_14262	III	2855932	2857823	-1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08437,CC1G_08464,CC1G_08465,CC1G_08466,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14109,CC1G_14117,CC1G_14263,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_14263	III	2857968	2859831	-1	CC1G_04620,CC1G_04621,CC1G_04622,CC1G_04623,CC1G_04630,CC1G_08437,CC1G_08464,CC1G_08465,CC1G_08466,CC1G_12308,CC1G_12312,CC1G_12313,CC1G_14109,CC1G_14117,CC1G_14262,CC1G_15399,CC1G_15401,LACBIDRAFT_293539,LACBIDRAFT_296206,LACBIDRAFT_324746,LACBIDRAFT_325156,LACBIDRAFT_325160,LACBIDRAFT_325351,LACBIDRAFT_325353,LACBIDRAFT_325938,LACBIDRAFT_327316	orthomcl
CC1G_14275	III	3082551	3083774	-1	CC1G_02367,CC1G_02368,CC1G_02374,LACBIDRAFT_293223,LACBIDRAFT_295196,LACBIDRAFT_295202,LACBIDRAFT_307058,LACBIDRAFT_314092,LACBIDRAFT_314094,LACBIDRAFT_314096,LACBIDRAFT_314098	orthomcl
CC1G_14281	III	3206891	3209621	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_14304	III	3522064	3523209	-1	CC1G_07456,CC1G_07458,CC1G_09267,CC1G_09269,CC1G_11812,CC1G_11814,LACBIDRAFT_298284,LACBIDRAFT_327720,LACBIDRAFT_327753,LACBIDRAFT_334837	orthomcl
CC1G_14316	IV	235307	241171	-1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_14317	IV	241984	244675	-1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_05497,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_14358	IV	1152056	1153854	-1	CC1G_14359,LACBIDRAFT_293326,LACBIDRAFT_327488,LACBIDRAFT_329034,LACBIDRAFT_329040,LACBIDRAFT_332002	orthomcl
CC1G_14359	IV	1154157	1155964	-1	CC1G_14358,LACBIDRAFT_293326,LACBIDRAFT_327488,LACBIDRAFT_329034,LACBIDRAFT_329040,LACBIDRAFT_332002	orthomcl
CC1G_14376	IV	1475741	1476855	+1	CC1G_08509,CC1G_12371,LACBIDRAFT_312259,LACBIDRAFT_312574	orthomcl
CC1G_14386	IV	1647080	1650143	+1	CC1G_01006,CC1G_07003,CC1G_11533,CC1G_11535,CC1G_13353,LACBIDRAFT_300208,LACBIDRAFT_306234,LACBIDRAFT_306525,LACBIDRAFT_310333,LACBIDRAFT_327684	orthomcl
CC1G_14411	IV	1920838	1923257	+1	CC1G_11192,LACBIDRAFT_293921,LACBIDRAFT_297307,LACBIDRAFT_304310,LACBIDRAFT_304742,LACBIDRAFT_317657,LACBIDRAFT_317677,LACBIDRAFT_317679,LACBIDRAFT_321574,LACBIDRAFT_327582,LACBIDRAFT_327598,LACBIDRAFT_327608,LACBIDRAFT_384035	orthomcl
CC1G_14459	IV	2832806	2834666	+1	CC1G_06208,CC1G_14465,LACBIDRAFT_306397,LACBIDRAFT_306399,LACBIDRAFT_306404,LACBIDRAFT_315777	orthomcl
CC1G_14465	IV	2871915	2873586	+1	CC1G_06208,CC1G_14459,LACBIDRAFT_306397,LACBIDRAFT_306399,LACBIDRAFT_306404,LACBIDRAFT_315777	orthomcl
CC1G_14469	IV	2918448	2919994	+1	CC1G_06206,CC1G_06220,CC1G_06221,CC1G_10190,LACBIDRAFT_295214,LACBIDRAFT_301868	orthomcl
