#gene	chrom	chrom_start	chrom_stop
CC1G_11401	V	794049	794958
CC1G_11404	V	785912	789304
CC1G_11408	I	4067943	4069024
CC1G_11412	I	4078174	4079115
CC1G_11414	I	4084209	4086281
CC1G_11415	I	4089107	4089770
CC1G_11418	I	4093581	4094982
CC1G_11421	I	4101648	4103646
CC1G_11422	I	4104775	4105086
CC1G_11426	I	4115353	4116866
CC1G_11430	I	4127988	4130336
CC1G_11441	VI	811052	812334
CC1G_11445	VI	819853	821473
CC1G_11446	VI	822055	822480
CC1G_11448	VI	824782	825584
CC1G_11449	VI	825988	826490
CC1G_11451	VI	829892	830850
CC1G_11456	VI	842192	843665
CC1G_11457	VI	843781	845496
CC1G_11458	VI	845745	848076
CC1G_11460	VI	850732	851385
CC1G_11461	VI	852213	853341
CC1G_11464	VI	860619	861172
CC1G_11474	XII	1053757	1058644
CC1G_11479	XII	1072597	1072984
CC1G_11488	XII	1089464	1089760
CC1G_11499	II	2591392	2592858
CC1G_11516	II	2633193	2635134
CC1G_11519	II	2640110	2640855
CC1G_11522	II	2645296	2645664
CC1G_11523	II	2646831	2647991
CC1G_11541	III	2230622	2234244
CC1G_11542	III	2234564	2235271
CC1G_11543	III	2235544	2236895
CC1G_11544	III	2237551	2238567
CC1G_11545	III	2238947	2240571
CC1G_11546	III	2240755	2241749
CC1G_11547	III	2242372	2244033
CC1G_11554	III	2261423	2264238
CC1G_11558	VII	1933939	1935495
CC1G_11561	VII	1939569	1940228
CC1G_11562	VII	1940458	1942482
CC1G_11572	VII	1964798	1967366
CC1G_11574	VII	1967630	1968318
CC1G_11577	VII	1974266	1977899
CC1G_11579	VII	1979189	1982232
CC1G_11581	VII	1986161	1987390
CC1G_11588	XII	976468	977553
CC1G_11589	XII	977769	978828
CC1G_11591	XII	985274	985875
CC1G_11598	XII	1015846	1016995
CC1G_11603	XI	1084607	1085721
CC1G_11611	XI	1102848	1103136
CC1G_11613	XI	1105575	1106612
CC1G_11619	XI	1123007	1123602
CC1G_11623	XI	1133944	1135690
CC1G_11632	IV	1325992	1327123
CC1G_11633	IV	1328238	1331075
CC1G_11646	IV	1355727	1356995
CC1G_11651	IV	1368969	1369721
CC1G_11660	IV	1080717	1081527
CC1G_11663	IV	1087487	1089586
CC1G_11673	IV	1106767	1108008
CC1G_11688	VIII	1133018	1134829
CC1G_11690	VIII	1138051	1140138
CC1G_11697	VIII	1156368	1158444
CC1G_11704	VIII	1168402	1169488
CC1G_11713	X	1506116	1508913
CC1G_11714	X	1509272	1510528
CC1G_11725	X	1543272	1544882
CC1G_11728	X	1553278	1553544
CC1G_11729	X	1553836	1554825
CC1G_11730	X	1555887	1557352
CC1G_11734	X	1562046	1563164
CC1G_11755	II	2201523	2204330
CC1G_11759	II	2207785	2211292
CC1G_11760	II	2211620	2213965
CC1G_11761	II	2214190	2214686
CC1G_11762	II	2214983	2215969
CC1G_11769	XII	2049969	2052045
CC1G_11770	XII	2052464	2054093
CC1G_11775	XII	2062972	2063613
CC1G_11788	XII	2087753	2089537
CC1G_11789	XII	2090397	2091729
CC1G_11790	XII	2092112	2092885
CC1G_11806	III	3418652	3420188
CC1G_11808	III	3422043	3422738
CC1G_11810	III	3425873	3426557
CC1G_11811	III	3427897	3428703
CC1G_11818	III	1381417	1384570
CC1G_11825	III	1408283	1409317
CC1G_11833	III	1427932	1428951
CC1G_11839	VI	93957	95451
CC1G_11846	VI	113393	114739
CC1G_11849	VI	117663	119258
CC1G_11853	VI	125242	125892
CC1G_11854	VI	126315	127040
CC1G_11861	VI	141206	141992
CC1G_11874	X	1358658	1360745
CC1G_11876	X	1365822	1368049
CC1G_11877	X	1368498	1371187
CC1G_11879	X	1376401	1377434
CC1G_11884	IV	945787	947357
CC1G_11886	IV	950554	953381
CC1G_11890	IV	959320	960182
CC1G_11895	IV	982676	984338
CC1G_11896	IV	984902	985840
CC1G_11897	IV	986243	987664
CC1G_11898	IV	989116	993096
CC1G_11899	IX	2322178	2323734
CC1G_11925	II	1718641	1719788
CC1G_11929	II	1726698	1728606
CC1G_11932	II	1733578	1736435
CC1G_11937	II	1748067	1749219
CC1G_11966	VI	321813	322317
CC1G_11974	VI	1147544	1148233
CC1G_11975	VI	1148959	1150505
CC1G_11980	VI	1160657	1162102
CC1G_11981	VI	1166045	1167512
CC1G_11982	VI	1167670	1168876
CC1G_11983	VI	1169760	1170844
CC1G_12000	I	1206467	1206982
CC1G_12010	I	1226873	1231812
CC1G_12017	II	1337454	1338345
CC1G_12035	XI	26725	27672
CC1G_12040	XI	38812	39874
CC1G_12042	XI	46416	47297
CC1G_12056	VII	1843660	1844351
CC1G_12058	I	558907	560570
CC1G_12059	I	561188	561703
CC1G_12060	I	562767	563210
CC1G_12061	I	564183	564725
CC1G_12073	I	586277	587294
CC1G_12074	I	588158	589077
CC1G_12075	I	590586	591859
CC1G_12076	I	592958	593506
CC1G_12080	I	599536	601244
CC1G_12082	I	604289	605559
CC1G_12083	I	606070	606741
CC1G_12085	III	1333831	1334763
CC1G_12092	III	1348406	1350258
CC1G_12101	VI	195771	197286
CC1G_12103	VI	204316	205561
CC1G_12108	VI	220122	221055
CC1G_12110	VI	222409	222939
CC1G_12111	VI	223080	223371
CC1G_12120	IV	25358	25928
CC1G_12122	IV	28749	29504
CC1G_12128	IV	40463	42092
CC1G_12130	IV	45456	48356
CC1G_12134	IV	55381	60248
CC1G_12135	V	3262923	3264420
CC1G_12138	V	3269964	3270581
CC1G_12155	I	516614	517000
CC1G_12157	I	519123	521650
CC1G_12162	I	540003	541109
CC1G_12163	I	541807	543728
CC1G_12164	I	544626	545603
CC1G_12166	I	552456	553010
CC1G_12168	I	556109	558012
CC1G_12207	X	2058315	2058918
CC1G_12214	X	2081075	2082218
CC1G_12219	VII	2302376	2303005
CC1G_12232	XIII	327265	327633
CC1G_12233	XIII	327965	329916
CC1G_12237	XIII	343228	344502
CC1G_12251	V	3428165	3428471
CC1G_12255	V	3442757	3443035
CC1G_12263	VIII	2041866	2042088
CC1G_12264	VIII	2042277	2043025
CC1G_12266	VIII	2045514	2045990
CC1G_12267	VIII	2046799	2047267
CC1G_12268	VIII	2048275	2048859
CC1G_12271	VIII	2055633	2056164
CC1G_12277	I	8870	12766
CC1G_12283	I	30838	32836
CC1G_12284	I	34321	34653
CC1G_12291	II	647067	652233
CC1G_12294	II	659455	661236
CC1G_12299	II	669312	669755
CC1G_12305	XII	541010	543454
CC1G_12314	XII	561444	561942
CC1G_12315	XII	561988	562619
CC1G_12328	VIII	1643218	1644401
CC1G_12329	XIII	890068	891913
CC1G_12334	XIII	903037	903810
CC1G_12342	X	1384153	1386354
CC1G_12347	X	1395056	1396650
CC1G_12348	X	1397332	1399622
CC1G_12349	X	1399880	1402191
CC1G_12351	X	1412181	1413561
CC1G_12352	X	1414466	1417147
CC1G_12353	X	1417863	1419250
CC1G_12358	XI	1658484	1660786
CC1G_12359	XI	1656362	1656901
CC1G_12367	XI	1634213	1635395
CC1G_12370	IV	1472088	1472987
CC1G_12372	IV	1476864	1477202
CC1G_12374	IV	1481799	1484983
CC1G_12381	XII	495184	496323
CC1G_12382	XII	496524	497374
CC1G_12384	XII	498503	499852
CC1G_12385	XII	500702	502435
CC1G_12388	XII	512224	513742
CC1G_12389	XII	516596	517919
CC1G_12391	XII	519253	521516
CC1G_12393	XII	527247	528736
CC1G_12396	IV	750176	750574
CC1G_12397	IV	751542	751890
CC1G_12400	IV	756050	758615
CC1G_12408	IV	776172	776842
CC1G_12412	IV	2191574	2191837
CC1G_12415	IV	2198650	2199578
CC1G_12417	IV	2203734	2204447
CC1G_12420	IV	2208951	2211090
CC1G_12424	V	3001367	3003179
CC1G_12428	V	3010023	3011302
CC1G_12455	X	2229851	2231024
CC1G_12462	X	2250568	2251510
CC1G_12489	XIII	941306	942900
CC1G_12492	XIII	956885	959377
CC1G_12498	IV	928569	930671
CC1G_12505	II	3171523	3172448
CC1G_12507	II	3175576	3176358
CC1G_12510	II	3183251	3185601
CC1G_12526	XII	1129182	1129708
CC1G_12564	IV	2218451	2220074
CC1G_12570	IV	2238265	2240579
CC1G_12575	V	3212471	3214747
CC1G_12577	V	3217458	3217847
CC1G_12582	V	3226943	3229297
CC1G_12589	XI	574022	577889
CC1G_12590	XI	578592	580246
CC1G_12591	XI	581578	582131
CC1G_12604	XII	1907197	1907861
CC1G_12606	XII	1911376	1912395
CC1G_12608	XII	1916716	1918076
CC1G_12622	XI	77296	77835
CC1G_12623	IV	1517033	1517712
CC1G_12626	IV	1523804	1524277
CC1G_12630	IV	1535929	1536592
CC1G_12647	II	679312	680978
CC1G_12662	I	1555784	1558209
CC1G_12666	I	1564872	1565923
CC1G_12676	VI	12369	13436
CC1G_12689	X	2205553	2210439
CC1G_12690	X	2212590	2215224
CC1G_12712	VI	82669	84667
CC1G_12715	IV	1039131	1042887
CC1G_12756	IV	565998	567879
CC1G_12758	IV	571686	572551
CC1G_12760	IV	574910	576038
CC1G_12761	IV	576464	579762
CC1G_12765	III	1440544	1440783
CC1G_12773	U350	3832	4688
CC1G_12780	U350	19598	19804
CC1G_12786	U351	17529	18122
CC1G_12809	XI	277376	278225
CC1G_12810	XI	278563	280194
CC1G_12811	XI	282520	283277
CC1G_12814	XI	287765	288872
CC1G_12815	XI	290055	290501
CC1G_12816	XI	291075	292873
CC1G_12818	VI	1815874	1816512
CC1G_12820	VI	1804517	1805308
CC1G_12821	VI	1802673	1804262
CC1G_12823	VI	1801225	1802172
CC1G_12824	VI	1799068	1800736
CC1G_12825	VI	1796508	1798152
CC1G_12826	VI	1794420	1794873
CC1G_12832	X	1312698	1313515
CC1G_12835	X	1319798	1321012
CC1G_12842	II	615934	617539
CC1G_12844	II	621965	625558
CC1G_12845	II	625938	627266
CC1G_12848	IV	80379	82365
CC1G_12849	IV	85819	87345
CC1G_12851	IV	90182	91060
CC1G_12853	IV	93303	94510
CC1G_12854	IV	95310	96573
CC1G_12866	V	20619	21068
CC1G_12869	V	10367	12088
CC1G_12883	XIII	981905	982406
CC1G_12896	VII	2943256	2944217
CC1G_12897	VII	2946552	2947886
CC1G_12902	VII	1888986	1889435
CC1G_12906	VII	1893077	1893560
CC1G_12918	XI	615774	615983
CC1G_12927	VII	1882521	1883083
CC1G_12928	VII	1884832	1887495
CC1G_12941	II	3208828	3209403
CC1G_12952	VI	891268	891982
CC1G_12959	III	3483449	3483916
CC1G_12963	II	1774299	1775637
CC1G_12982	VI	328844	329152
CC1G_12984	VI	336431	337980
CC1G_12995	V	3248008	3249528
CC1G_13000	V	3257413	3257728
CC1G_13001	V	3257956	3259082
CC1G_13005	II	2130155	2130322
CC1G_13022	I	3903649	3904876
CC1G_13027	V	661962	662444
CC1G_13028	V	659102	661012
CC1G_13040	III	2180380	2181060
CC1G_13047	IV	64376	65351
CC1G_13048	IV	66622	68237
CC1G_13050	IV	70362	71991
CC1G_13052	IV	75076	75356
CC1G_13054	IV	75934	77376
CC1G_13057	II	3363872	3364631
CC1G_13060	II	3367219	3368239
CC1G_13068	VI	1788205	1789018
CC1G_13069	VI	1785665	1786041
CC1G_13077	VIII	535252	536816
CC1G_13078	XII	858651	859565
CC1G_13080	XII	862090	863526
CC1G_13083	XII	869220	869758
CC1G_13122	XI	256332	257915
CC1G_13124	XI	263110	264908
CC1G_13143	VIII	2502972	2503268
CC1G_13181	XII	5007	5303
CC1G_13220	I	1135713	1137893
CC1G_13224	III	3444023	3444420
CC1G_13241	U358	5034	5903
CC1G_13246	U359	7480	8409
CC1G_13247	U360	3269	3481
CC1G_13248	U360	4073	4899
CC1G_13249	U360	5168	8782
CC1G_13253	U361	6403	7499
CC1G_13259	U363	1417	2352
CC1G_13263	U364	1953	2671
CC1G_13265	U364	6966	8930
CC1G_13270	U366	373	2157
CC1G_13272	U366	6577	7103
CC1G_13273	U366	8129	8431
CC1G_13274	U367	2333	3574
CC1G_13275	U367	6050	7836
CC1G_13278	V	2742818	2743838
CC1G_13301	VI	1320906	1322917
CC1G_13307	U377	762	1229
CC1G_13342	U381	2072	2994
CC1G_13344	U382	630	1079
CC1G_13348	U383	1682	2621
CC1G_13372	U391	285	1614
CC1G_13374	U391	5556	6098
CC1G_13378	V	2739150	2740225
CC1G_13379	V	2740527	2741113
CC1G_13396	U372	710	2656
CC1G_13397	U372	3116	3742
CC1G_13400	XII	736459	737729
CC1G_13422	VIII	16966	17809
CC1G_13456	U410	2918	3979
CC1G_13457	U411	2323	2709
CC1G_13460	IV	1513773	1514750
CC1G_13461	IV	1515167	1516344
CC1G_13465	XIII	886244	886905
CC1G_13492	U419	17	1028
CC1G_13502	U423	57	915
CC1G_13503	U423	1087	1998
CC1G_13504	U423	2037	3294
CC1G_13508	U424	352	1746
CC1G_13509	U424	2240	2933
CC1G_13510	U425	564	1246
CC1G_13519	U429	18	3088
CC1G_13526	U431	1033	1527
CC1G_13534	IV	1501298	1502409
CC1G_13538	IX	377181	377737
CC1G_13549	I	38525	39135
CC1G_13551	I	62924	63646
CC1G_13555	I	90120	90383
CC1G_13556	I	105228	105458
CC1G_13568	I	302882	303706
CC1G_13571	I	321972	322609
CC1G_13572	I	374792	375150
CC1G_13575	I	453617	454033
CC1G_13576	I	522508	523526
CC1G_13579	I	614274	614753
CC1G_13580	I	616747	617007
CC1G_13581	I	636733	638064
CC1G_13582	I	654753	655437
CC1G_13583	I	666858	668114
CC1G_13584	I	668768	669766
CC1G_13590	I	724833	726725
CC1G_13592	I	768285	768880
CC1G_13596	I	778591	779807
CC1G_13598	I	796768	797290
CC1G_13599	I	813682	814201
CC1G_13600	I	820445	821445
CC1G_13603	I	890304	898802
CC1G_13605	I	933064	933550
CC1G_13606	I	946180	947308
CC1G_13612	I	1016906	1017262
CC1G_13613	I	1021191	1021607
CC1G_13614	I	1072653	1073649
CC1G_13617	I	1202347	1202788
CC1G_13618	I	1254756	1256788
CC1G_13620	I	1296537	1296839
CC1G_13623	I	1309767	1310326
CC1G_13624	I	1317975	1321597
CC1G_13627	I	1366252	1367314
CC1G_13629	I	1374358	1374537
CC1G_13630	I	1400085	1401042
CC1G_13632	I	1407883	1409910
CC1G_13639	I	1633936	1634713
CC1G_13640	I	1650684	1656435
CC1G_13642	I	1674090	1675608
CC1G_13645	I	1694456	1694990
CC1G_13648	I	1722425	1723748
CC1G_13654	I	1771095	1771769
CC1G_13666	I	1880190	1881010
CC1G_13667	I	1919904	1920756
CC1G_13668	I	1921104	1923969
CC1G_13669	I	1988315	1989229
CC1G_13670	I	2061378	2064693
CC1G_13674	I	2098996	2099859
CC1G_13679	I	2234840	2235720
CC1G_13689	I	2347331	2348012
CC1G_13692	I	2407465	2412358
CC1G_13693	I	2412534	2413304
CC1G_13694	I	2458233	2459710
CC1G_13696	I	2473885	2477290
CC1G_13699	I	2535477	2538184
CC1G_13701	I	2568876	2572690
CC1G_13705	I	2686971	2688467
CC1G_13709	I	2763544	2765312
CC1G_13711	I	2780404	2780987
CC1G_13723	I	2921007	2922525
CC1G_13724	I	2970211	2970904
CC1G_13725	I	2971359	2972105
CC1G_13728	I	3010730	3011222
CC1G_13733	I	3064504	3065402
CC1G_13734	I	3084272	3088992
CC1G_13735	I	3092653	3092853
CC1G_13739	I	3208522	3209064
CC1G_13746	I	3294523	3295906
CC1G_13747	I	3323149	3323589
CC1G_13749	I	3329641	3330492
CC1G_13750	I	3367754	3368158
CC1G_13751	I	3371269	3372149
CC1G_13752	I	3418940	3419420
CC1G_13753	I	3435714	3436498
CC1G_13758	I	3472287	3473372
CC1G_13760	I	3484581	3485005
CC1G_13762	I	3549299	3549880
CC1G_13763	I	3578083	3581626
CC1G_13764	I	3581795	3583692
CC1G_13766	I	3610896	3611427
CC1G_13767	I	3612315	3615067
CC1G_13768	I	3656031	3659519
CC1G_13772	I	3710173	3711096
CC1G_13773	I	3714926	3716695
CC1G_13774	I	3731514	3731937
CC1G_13775	I	3732264	3733822
CC1G_13776	I	3737157	3738566
CC1G_13777	I	3742937	3743809
CC1G_13778	I	3744163	3745322
CC1G_13781	I	3752855	3753211
CC1G_13782	I	3778893	3779924
CC1G_13784	I	3798392	3800434
CC1G_13785	I	3832920	3833271
CC1G_13786	I	3848852	3849080
CC1G_13788	I	3854600	3855642
CC1G_13789	I	3887090	3887423
CC1G_13791	I	3909774	3910096
CC1G_13792	I	3915430	3915903
CC1G_13793	I	3924168	3926295
CC1G_13794	I	3933432	3933719
CC1G_13795	I	3968619	3969750
CC1G_13798	I	3979644	3982064
CC1G_13800	I	4007179	4007442
CC1G_13803	I	4047300	4047794
CC1G_13804	I	4062226	4062669
CC1G_13805	I	4074403	4074978
CC1G_13807	I	4080849	4081213
CC1G_13809	I	4119961	4121495
CC1G_13814	II	20514	20990
CC1G_13816	II	66561	68487
CC1G_13818	II	114327	117628
CC1G_13825	II	249817	250023
CC1G_13826	II	250548	251885
CC1G_13833	II	439199	439902
CC1G_13834	II	441425	442293
CC1G_13835	II	444328	444414
CC1G_13836	II	445471	445689
CC1G_13837	II	447459	448259
CC1G_13838	II	493228	493679
CC1G_13839	II	517363	518632
CC1G_13840	II	533958	536299
CC1G_13841	II	542807	543946
CC1G_13842	II	550778	551701
CC1G_13843	II	552030	553504
CC1G_13845	II	572131	572620
CC1G_13847	II	619090	620459
CC1G_13850	II	657910	659102
CC1G_13851	II	716088	717079
CC1G_13855	II	800672	801839
CC1G_13856	II	807256	808022
CC1G_13858	II	820366	821704
CC1G_13862	II	876132	876581
CC1G_13864	II	922875	924024
CC1G_13866	II	996560	998973
CC1G_13870	II	1049526	1052451
CC1G_13872	II	1082812	1082967
CC1G_13876	II	1117931	1120265
CC1G_13877	II	1127263	1127466
CC1G_13878	II	1129568	1131167
CC1G_13881	II	1145629	1146134
CC1G_13884	II	1197807	1197986
CC1G_13888	II	1201370	1201943
CC1G_13890	II	1219788	1220584
CC1G_13893	II	1265696	1267477
CC1G_13905	II	1452652	1454191
CC1G_13906	II	1468375	1471751
CC1G_13907	II	1480361	1481035
CC1G_13909	II	1495459	1495815
CC1G_13919	II	1732944	1733228
CC1G_13922	II	1744236	1744793
CC1G_13928	II	1802443	1802649
CC1G_13931	II	1834195	1834368
CC1G_13932	II	1851185	1851901
CC1G_13938	II	1884892	1885519
CC1G_13939	II	1888402	1889186
CC1G_13940	II	1893486	1894363
CC1G_13942	II	1899639	1900372
CC1G_13943	II	1900513	1903285
CC1G_13944	II	1908301	1908892
CC1G_13947	II	1957627	1958048
CC1G_13949	II	1961819	1962892
CC1G_13951	II	1977520	1977753
CC1G_13953	II	2017009	2017895
CC1G_13954	II	2064479	2064835
CC1G_13956	II	2094737	2096184
CC1G_13958	II	2103781	2106198
CC1G_13959	II	2267004	2267464
CC1G_13962	II	2289726	2292839
CC1G_13967	II	2390401	2390920
CC1G_13968	II	2403386	2403823
CC1G_13970	II	2461346	2461513
CC1G_13971	II	2517934	2518227
CC1G_13976	II	2586247	2588019
CC1G_13977	II	2606683	2607555
CC1G_13979	II	2616503	2616809
CC1G_13980	II	2632175	2632514
CC1G_13981	II	2662558	2663119
CC1G_13983	II	2711683	2712662
CC1G_13985	II	2731280	2731441
CC1G_13986	II	2733758	2734804
CC1G_13988	II	2741769	2746497
CC1G_13989	II	2772925	2773723
CC1G_13992	II	2816487	2819204
CC1G_13997	II	2886556	2886903
CC1G_13999	II	2915009	2915824
CC1G_14002	II	2948241	2949396
CC1G_14003	II	2949761	2950240
CC1G_14006	II	3052916	3053359
CC1G_14009	II	3089849	3090641
CC1G_14012	II	3105269	3107145
CC1G_14017	II	3234495	3235179
CC1G_14019	II	3287850	3288496
CC1G_14020	II	3304321	3304653
CC1G_14030	II	3369983	3370370
CC1G_14032	II	3409543	3410427
CC1G_14034	II	3416849	3418541
CC1G_14036	II	3452072	3456762
CC1G_14037	II	3464833	3468097
CC1G_14038	II	3533449	3533613
CC1G_14039	II	3612459	3613295
CC1G_14040	II	3613918	3614453
CC1G_14041	II	3636499	3636705
CC1G_14042	II	3648780	3649168
CC1G_14046	II	3671423	3671575
CC1G_14050	II	3697565	3698313
CC1G_14051	II	3701716	3702329
CC1G_14052	II	3721617	3722172
CC1G_14053	II	3722535	3723122
CC1G_14054	II	3733550	3734084
CC1G_14057	III	73085	74543
CC1G_14058	III	91722	92366
CC1G_14059	III	97914	100457
CC1G_14062	III	106774	107330
CC1G_14065	III	146844	148069
CC1G_14066	III	149910	151306
CC1G_14068	III	194224	194605
CC1G_14070	III	202958	203180
CC1G_14071	III	203486	203988
CC1G_14073	III	222142	223116
CC1G_14076	III	243843	244506
CC1G_14078	III	277678	278096
CC1G_14079	III	298616	299304
CC1G_14081	III	356980	357749
CC1G_14082	III	366379	366765
CC1G_14083	III	372275	372541
CC1G_14084	III	373734	373989
CC1G_14086	III	402634	403587
CC1G_14089	III	452693	455005
CC1G_14091	III	457035	457514
CC1G_14094	III	525021	525824
CC1G_14096	III	547732	549323
CC1G_14097	III	560859	561506
CC1G_14104	III	600718	600956
CC1G_14105	III	611118	611768
CC1G_14106	III	626369	627170
CC1G_14107	III	628357	629181
CC1G_14113	III	680141	681242
CC1G_14114	III	681309	681905
CC1G_14124	III	885262	885831
CC1G_14125	III	911900	913422
CC1G_14127	III	945022	945391
CC1G_14128	III	968099	968480
CC1G_14130	III	996346	996726
CC1G_14131	III	997134	997316
CC1G_14142	III	1198011	1199077
CC1G_14144	III	1220115	1221324
CC1G_14148	III	1256653	1257468
CC1G_14149	III	1262724	1264981
CC1G_14152	III	1297708	1297935
CC1G_14153	III	1329100	1329543
CC1G_14154	III	1331365	1332859
CC1G_14157	III	1352642	1353510
CC1G_14160	III	1393331	1394055
CC1G_14168	III	1420293	1421394
CC1G_14171	III	1449237	1450812
CC1G_14176	III	1536533	1537009
CC1G_14177	III	1590410	1590754
CC1G_14179	III	1606614	1607070
CC1G_14186	III	1689551	1690568
CC1G_14190	III	1827604	1828705
CC1G_14195	III	1844312	1844751
CC1G_14198	III	1873037	1875188
CC1G_14201	III	1907381	1907833
CC1G_14202	III	1908348	1909646
CC1G_14204	III	1937485	1938756
CC1G_14206	III	1955287	1955798
CC1G_14208	III	1977964	1978423
CC1G_14210	III	1995589	1995978
CC1G_14212	III	2009713	2012408
CC1G_14214	III	2018762	2021322
CC1G_14218	III	2063227	2063595
CC1G_14223	III	2139008	2139346
CC1G_14225	III	2220070	2220972
CC1G_14226	III	2221066	2224776
CC1G_14229	III	2247556	2247708
CC1G_14233	III	2382168	2384304
CC1G_14234	III	2384758	2385153
CC1G_14235	III	2405057	2405317
CC1G_14236	III	2471762	2472872
CC1G_14241	III	2509181	2511021
CC1G_14244	III	2518776	2518982
CC1G_14246	III	2558212	2561185
CC1G_14247	III	2568935	2569987
CC1G_14249	III	2576820	2577104
CC1G_14250	III	2577295	2578175
CC1G_14251	III	2625896	2626680
CC1G_14253	III	2685880	2686834
CC1G_14254	III	2750308	2751464
CC1G_14257	III	2789216	2790084
CC1G_14258	III	2805172	2805369
CC1G_14260	III	2827923	2829504
CC1G_14264	III	2894460	2894708
CC1G_14265	III	2909656	2910152
CC1G_14266	III	2911952	2912699
CC1G_14267	III	2915911	2916164
CC1G_14268	III	2916641	2917249
CC1G_14269	III	2933522	2934783
CC1G_14270	III	2957846	2957995
CC1G_14273	III	2993775	2996501
CC1G_14276	III	3098239	3099797
CC1G_14277	III	3113324	3113892
CC1G_14278	III	3172015	3172236
CC1G_14280	III	3195128	3195694
CC1G_14282	III	3217887	3218342
CC1G_14283	III	3236144	3236563
CC1G_14284	III	3243240	3243458
CC1G_14285	III	3249636	3252102
CC1G_14286	III	3265383	3266884
CC1G_14288	III	3309291	3309491
CC1G_14289	III	3326378	3327301
CC1G_14290	III	3385733	3386248
CC1G_14291	III	3386670	3387936
CC1G_14292	III	3388534	3391169
CC1G_14294	III	3434042	3439624
CC1G_14296	III	3442622	3443913
CC1G_14300	III	3466354	3467495
CC1G_14301	III	3473460	3473840
CC1G_14305	III	3523760	3524290
CC1G_14306	III	3561164	3562948
CC1G_14309	IV	30197	30740
CC1G_14310	IV	83750	84046
CC1G_14311	IV	98471	100343
CC1G_14312	IV	146718	147800
CC1G_14313	IV	155885	156386
CC1G_14320	IV	347662	348594
CC1G_14322	IV	354077	354346
CC1G_14323	IV	356466	358803
CC1G_14325	IV	478929	479881
CC1G_14326	IV	480760	481945
CC1G_14327	IV	497449	497817
CC1G_14329	IV	545604	546030
CC1G_14330	IV	551895	552777
CC1G_14333	IV	600385	600669
CC1G_14335	IV	648364	649823
CC1G_14337	IV	720588	720905
CC1G_14339	IV	789621	789875
CC1G_14340	IV	790061	790264
CC1G_14344	IV	863154	863492
CC1G_14347	IV	920880	922967
CC1G_14348	IV	925478	925648
CC1G_14350	IV	1009156	1012639
CC1G_14351	IV	1034972	1035830
CC1G_14352	IV	1048263	1049079
CC1G_14353	IV	1053108	1053373
CC1G_14360	IV	1178739	1179105
CC1G_14361	IV	1195774	1195929
CC1G_14365	IV	1307100	1307512
CC1G_14366	IV	1366942	1367255
CC1G_14367	IV	1370419	1371744
CC1G_14368	IV	1372169	1372472
CC1G_14372	IV	1430043	1430675
CC1G_14374	IV	1459435	1459666
CC1G_14379	IV	1534470	1534818
CC1G_14382	IV	1563747	1565499
CC1G_14387	IV	1680357	1680704
CC1G_14388	IV	1699990	1700486
CC1G_14392	IV	1787196	1787713
CC1G_14397	IV	1816790	1817858
CC1G_14398	IV	1822061	1822578
CC1G_14399	IV	1827829	1827975
CC1G_14406	IV	1870609	1871382
CC1G_14407	IV	1900429	1900881
CC1G_14408	IV	1900942	1901437
CC1G_14409	IV	1910287	1911436
CC1G_14410	IV	1918369	1920556
CC1G_14413	IV	2016876	2020005
CC1G_14415	IV	2039661	2040504
CC1G_14416	IV	2065933	2066533
CC1G_14417	IV	2082916	2083656
CC1G_14421	IV	2135180	2137745
CC1G_14422	IV	2138069	2144168
CC1G_14429	IV	2289808	2290204
CC1G_14430	IV	2317597	2323541
CC1G_14431	IV	2345049	2345679
CC1G_14432	IV	2359153	2360847
CC1G_14433	IV	2361225	2361449
CC1G_14436	IV	2371812	2372554
CC1G_14437	IV	2397649	2398844
CC1G_14438	IV	2422140	2424085
CC1G_14439	IV	2424448	2427135
CC1G_14440	IV	2483602	2484137
CC1G_14441	IV	2485095	2486624
CC1G_14442	IV	2510401	2510614
CC1G_14445	IV	2573313	2573501
CC1G_14446	IV	2584764	2585646
CC1G_14448	IV	2601067	2601647
CC1G_14449	IV	2602352	2602561
CC1G_14451	IV	2643453	2644731
CC1G_14452	IV	2671958	2672637
CC1G_14453	IV	2677772	2678527
CC1G_14454	IV	2681055	2681303
CC1G_14455	IV	2690649	2691108
CC1G_14456	IV	2746419	2747094
CC1G_14457	IV	2798114	2798976
CC1G_14458	IV	2799364	2800351
CC1G_14460	IV	2834842	2835145
CC1G_14462	IV	2836897	2836983
CC1G_14466	IV	2873916	2874456
CC1G_14467	IV	2874730	2875488
CC1G_14470	IV	2927328	2929532
CC1G_14472	IV	2938308	2938664
CC1G_14474	IV	2955175	2956406
CC1G_14475	IV	2956900	2958553
CC1G_14476	IV	2967833	2968506
CC1G_14477	IV	3016666	3018099
CC1G_14482	IV	3039892	3040353
CC1G_14486	IV	3099690	3100490
CC1G_14487	IV	3100575	3101394
CC1G_14488	IV	3111480	3112963
CC1G_14489	IV	3118253	3118814
CC1G_14490	IV	3142081	3142698
CC1G_14494	IV	3217447	3220399
CC1G_14495	IV	3221170	3222455
CC1G_14496	IV	3226983	3227974
CC1G_14497	IV	3229482	3229909
CC1G_14499	IV	3268936	3269938
CC1G_14501	IV	3291798	3291986
CC1G_14502	IV	3297456	3298158
CC1G_14506	IV	3317222	3317923
CC1G_14511	IV	3400047	3400324
CC1G_14512	IV	3400448	3400859
